ecomm_sale_id,week_start_date,item_id,fulfillment_center_id,channel,fulfillment_type,units_sold,units_returned,net_units,gross_sales,net_sales,cogs,gross_margin,shipping_revenue,shipping_cost,num_orders,avg_order_value
2591,2024-03-03,183,,App,Same-Day Delivery,3,0,3,868.17,868.17,590.19,277.98,0.0,0.0,1,868.17
2592,2024-03-03,823,,Website,Same-Day Delivery,6,0,6,225.36,225.36,166.86,58.5,0.0,0.0,3,45.07
2593,2024-03-03,119,FC009,Website,Ship to Home,5,0,5,43.9,43.9,34.8,9.1,14.55,21.83,2,10.97
2594,2024-03-03,288,,App,Same-Day Delivery,3,0,3,805.32,805.32,521.52,283.8,0.0,0.0,1,805.32
2595,2024-03-03,422,FC004,Website,Ship to Home,4,0,4,70.84,70.84,51.0,19.84,33.12,49.68,2,35.42
2596,2024-03-03,73,,Website,Store Pickup,5,0,5,957.5,957.5,789.15,168.35,0.0,0.0,1,239.38
2597,2024-03-03,290,FC010,Website,Ship to Home,6,0,6,883.86,883.86,561.18,322.68,52.56,78.84,1,883.86
2598,2024-03-03,624,,Website,Store Pickup,4,0,4,880.92,880.92,733.08,147.84,0.0,0.0,1,880.92
2599,2024-03-03,110,,Website,Same-Day Delivery,5,0,5,349.85,349.85,240.35,109.5,0.0,0.0,2,87.46
2600,2024-03-03,780,,Website,Same-Day Delivery,2,0,2,154.48,154.48,104.44,50.04,0.0,0.0,1,154.48
2601,2024-03-03,274,FC006,Website,Ship to Home,5,0,5,934.25,934.25,724.45,209.8,39.25,58.88,1,467.12
2602,2024-03-03,626,,Website,Curbside Pickup,5,0,5,1023.7,1023.7,651.8,371.9,0.0,0.0,1,341.23
2603,2024-03-03,761,FC008,App,Ship to Home,5,0,5,635.2,635.2,485.65,149.55,26.549999999999997,39.82,1,635.2
2604,2024-03-03,436,,App,Store Pickup,4,0,4,678.88,678.88,505.24,173.64,0.0,0.0,2,339.44
2605,2024-03-03,848,FC002,Website,Ship to Home,4,0,4,660.92,660.92,425.48,235.44,12.24,18.36,1,165.23
2606,2024-03-03,240,,Website,Store Pickup,11,0,11,1301.96,1301.96,1044.78,257.18,0.0,0.0,1,185.99
2607,2024-03-03,726,FC003,App,Ship to Home,7,0,7,222.39,222.39,148.26,74.13,19.39,29.09,3,111.19
2608,2024-03-03,325,FC005,App,Ship to Home,5,0,5,467.35,467.35,296.0,171.35,34.300000000000004,51.45,1,93.47
2609,2024-03-03,162,,Website,Same-Day Delivery,4,0,4,1040.44,1040.44,732.28,308.16,0.0,0.0,2,1040.44
2610,2024-03-03,345,FC001,Website,Ship to Home,5,0,5,118.2,118.2,81.5,36.7,6.0,9.0,1,59.1
2611,2024-03-03,596,,Website,Curbside Pickup,6,0,6,17.4,17.4,13.2,4.2,0.0,0.0,3,3.48
2612,2024-03-03,272,FC009,Website,Ship to Home,6,0,6,240.96,240.96,161.64,79.32,18.18,27.27,2,240.96
2613,2024-03-03,541,,Website,Same-Day Delivery,3,0,3,764.67,764.67,556.08,208.59,0.0,0.0,1,382.33
2614,2024-03-03,228,FC004,Website,Ship to Home,4,0,4,735.04,735.04,461.4,273.64,16.4,24.6,2,367.52
2615,2024-03-03,575,,Website,Curbside Pickup,10,0,10,2360.1,2360.1,1519.2,840.9,0.0,0.0,4,393.35
2616,2024-03-03,400,,Website,Same-Day Delivery,7,0,7,787.43,787.43,547.54,239.89,0.0,0.0,2,196.86
2617,2024-03-03,174,,App,Same-Day Delivery,7,0,7,540.19,540.19,416.01,124.18,0.0,0.0,3,270.1
2618,2024-03-03,112,,Website,Same-Day Delivery,4,0,4,49.8,49.8,36.76,13.04,0.0,0.0,2,12.45
2619,2024-03-03,468,,Website,Curbside Pickup,2,0,2,176.82,176.82,116.16,60.66,0.0,0.0,1,88.41
2620,2024-03-03,656,,App,Curbside Pickup,3,0,3,873.87,873.87,546.6,327.27,0.0,0.0,1,436.94
2621,2024-03-03,474,,App,Curbside Pickup,6,0,6,911.76,911.76,719.7,192.06,0.0,0.0,1,227.94
2622,2024-03-03,763,,App,Same-Day Delivery,3,0,3,321.96,321.96,235.53,86.43,0.0,0.0,1,107.32
2623,2024-03-03,585,,App,Store Pickup,7,0,7,1133.37,1133.37,874.79,258.58,0.0,0.0,1,283.34
2624,2024-03-03,351,FC008,Website,Ship to Home,5,0,5,1139.8,1139.8,794.9,344.9,39.25,58.88,2,284.95
2625,2024-03-03,769,,Website,Curbside Pickup,5,0,5,193.8,193.8,140.75,53.05,0.0,0.0,2,96.9
2626,2024-03-03,348,,Website,Store Pickup,3,0,3,74.25,74.25,49.5,24.75,0.0,0.0,1,37.12
2627,2024-03-03,535,FC003,App,Ship to Home,11,0,11,1866.81,1866.81,1313.07,553.74,71.06,106.59,3,1866.81
2628,2024-03-03,362,,App,Store Pickup,10,0,10,1737.1,1737.1,1218.8,518.3,0.0,0.0,3,434.27
2629,2024-03-03,455,FC007,Website,Ship to Home,7,0,7,213.36,213.36,158.48,54.88,19.74,29.61,3,42.67
2630,2024-03-03,600,,App,Store Pickup,2,0,2,311.94,311.94,229.98,81.96,0.0,0.0,1,311.94
2631,2024-03-03,471,,Website,Curbside Pickup,4,0,4,815.52,815.52,523.76,291.76,0.0,0.0,2,203.88
2632,2024-03-03,379,FC010,App,Ship to Home,7,0,7,138.81,138.81,98.21,40.6,50.4,75.6,3,46.27
2633,2024-03-03,805,,Website,Store Pickup,7,0,7,605.5,605.5,491.89,113.61,0.0,0.0,1,121.1
2634,2024-03-03,270,FC003,Website,Ship to Home,1,0,1,229.19,229.19,170.52,58.67,2.62,3.93,1,229.19
2635,2024-03-03,909,,Website,Store Pickup,8,0,8,706.4,706.4,495.6,210.8,0.0,0.0,1,141.28
2636,2024-03-03,515,,Website,Same-Day Delivery,4,0,4,758.08,758.08,548.04,210.04,0.0,0.0,2,252.69
2637,2024-03-03,528,,App,Same-Day Delivery,6,0,6,226.32,226.32,180.9,45.42,0.0,0.0,1,45.26
2638,2024-03-03,697,,Website,Store Pickup,3,0,3,823.02,823.02,517.23,305.79,0.0,0.0,1,274.34
2639,2024-03-03,306,FC004,Website,Ship to Home,7,0,7,781.13,781.13,557.62,223.51,19.95,29.92,2,195.28
2640,2024-03-03,282,,App,Store Pickup,5,0,5,560.15,560.15,388.95,171.2,0.0,0.0,2,280.07
2641,2024-03-03,338,,App,Same-Day Delivery,5,0,5,211.9,211.9,164.1,47.8,0.0,0.0,1,52.98
2642,2024-03-03,188,,App,Curbside Pickup,4,0,4,128.84,128.84,83.2,45.64,0.0,0.0,1,32.21
2643,2024-03-03,91,,Website,Store Pickup,8,0,8,1328.64,1328.64,972.88,355.76,0.0,0.0,4,189.81
2644,2024-03-03,684,,App,Curbside Pickup,4,0,4,201.16,201.16,134.08,67.08,0.0,0.0,1,100.58
2645,2024-03-03,932,,App,Curbside Pickup,5,0,5,620.15,620.15,423.45,196.7,0.0,0.0,2,155.04
2646,2024-03-03,721,FC008,Website,Ship to Home,3,0,3,179.19,179.19,120.33,58.86,8.040000000000001,12.06,1,89.59
2647,2024-03-03,463,,Website,Curbside Pickup,4,0,4,534.2,534.2,427.84,106.36,0.0,0.0,2,133.55
2648,2024-03-03,264,,Website,Same-Day Delivery,4,0,4,422.4,422.4,271.6,150.8,0.0,0.0,2,422.4
2649,2024-03-03,185,,Website,Store Pickup,7,0,7,606.83,606.83,439.04,167.79,0.0,0.0,2,151.71
2650,2024-03-03,810,,Website,Store Pickup,8,0,8,1130.64,1130.64,714.24,416.4,0.0,0.0,3,1130.64
2651,2024-03-03,424,,Website,Same-Day Delivery,8,0,8,412.8,412.8,292.56,120.24,0.0,0.0,1,206.4
2652,2024-03-03,315,,Website,Store Pickup,3,0,3,37.65,37.65,24.87,12.78,0.0,0.0,1,18.82
2653,2024-03-03,67,,Website,Same-Day Delivery,11,1,10,3045.57,2768.7,1908.5,860.2,0.0,0.0,2,1015.19
2654,2024-03-03,490,FC010,Website,Ship to Home,4,0,4,39.04,39.04,30.72,8.32,9.12,13.68,2,19.52
2655,2024-03-03,521,,App,Curbside Pickup,3,0,3,662.97,662.97,521.1,141.87,0.0,0.0,1,331.49
2656,2024-03-03,201,FC003,Website,Ship to Home,7,0,7,1193.08,1193.08,917.63,275.45,29.400000000000002,44.1,2,397.69
2657,2024-03-03,801,,App,Store Pickup,2,0,2,212.7,212.7,145.32,67.38,0.0,0.0,1,212.7
2658,2024-03-03,606,FC004,Website,Ship to Home,3,0,3,86.82,86.82,58.68,28.14,7.11,10.67,1,86.82
2659,2024-03-03,704,,Website,Store Pickup,6,0,6,1266.42,1266.42,816.84,449.58,0.0,0.0,1,633.21
2660,2024-03-03,745,FC007,App,Ship to Home,5,0,5,721.85,721.85,471.2,250.65,32.3,48.45,1,721.85
2661,2024-03-03,692,,Website,Store Pickup,2,0,2,81.04,81.04,53.74,27.3,0.0,0.0,1,81.04
2662,2024-03-03,612,,Website,Same-Day Delivery,12,0,12,3169.32,3169.32,2374.32,795.0,0.0,0.0,3,1056.44
2663,2024-03-03,649,,App,Store Pickup,5,0,5,1178.6,1178.6,945.2,233.4,0.0,0.0,2,235.72
2664,2024-03-03,451,,Website,Curbside Pickup,6,0,6,1430.4,1430.4,1176.3,254.1,0.0,0.0,3,286.08
2665,2024-03-03,896,,App,Same-Day Delivery,4,0,4,880.12,880.12,595.48,284.64,0.0,0.0,2,440.06
2666,2024-03-03,76,FC009,App,Ship to Home,3,0,3,25.59,25.59,16.47,9.12,10.95,16.42,1,12.79
2667,2024-03-03,222,,Website,Same-Day Delivery,4,0,4,632.84,632.84,445.64,187.2,0.0,0.0,1,158.21
2668,2024-03-03,705,,Website,Curbside Pickup,1,0,1,15.84,15.84,11.67,4.17,0.0,0.0,1,15.84
2669,2024-03-03,873,,App,Store Pickup,6,0,6,725.58,725.58,523.56,202.02,0.0,0.0,3,145.12
2670,2024-03-03,830,,Website,Store Pickup,6,0,6,164.58,164.58,111.06,53.52,0.0,0.0,2,164.58
2671,2024-03-03,881,,Website,Same-Day Delivery,7,0,7,970.97,970.97,648.62,322.35,0.0,0.0,2,194.19
2672,2024-03-03,385,,App,Curbside Pickup,4,0,4,1068.36,1068.36,707.76,360.6,0.0,0.0,1,1068.36
2673,2024-03-03,137,,Website,Same-Day Delivery,7,0,7,39.69,39.69,29.96,9.73,0.0,0.0,3,5.67
2674,2024-03-03,678,FC004,App,Ship to Home,3,0,3,345.54,345.54,219.09,126.45,21.63,32.45,1,115.18
2675,2024-03-03,890,FC002,Website,Ship to Home,5,0,5,1362.05,1362.05,972.85,389.2,24.2,36.3,2,454.02
2676,2024-03-03,260,,Website,Same-Day Delivery,5,0,5,179.6,179.6,122.0,57.6,0.0,0.0,2,89.8
2677,2024-03-03,460,,App,Store Pickup,6,0,6,1057.14,1057.14,774.66,282.48,0.0,0.0,1,352.38
2678,2024-03-03,615,,Website,Curbside Pickup,9,0,9,2236.05,2236.05,1425.24,810.81,0.0,0.0,2,248.45
2679,2024-03-03,978,,Website,Same-Day Delivery,6,0,6,296.1,296.1,222.48,73.62,0.0,0.0,2,148.05
2680,2024-03-03,882,,Website,Store Pickup,7,0,7,467.6,467.6,293.37,174.23,0.0,0.0,2,467.6
2681,2024-03-03,588,,Website,Curbside Pickup,5,0,5,1043.25,1043.25,661.75,381.5,0.0,0.0,1,347.75
2682,2024-03-03,832,,App,Curbside Pickup,5,0,5,210.05,210.05,159.05,51.0,0.0,0.0,1,70.02
2683,2024-03-03,657,,App,Same-Day Delivery,7,0,7,1086.26,1086.26,844.41,241.85,0.0,0.0,2,181.04
2684,2024-03-03,991,FC001,App,Ship to Home,6,0,6,687.18,687.18,495.3,191.88,5.04,7.56,2,114.53
2685,2024-03-03,181,,Website,Curbside Pickup,6,0,6,224.1,224.1,169.62,54.48,0.0,0.0,1,56.02
2686,2024-03-03,735,,Website,Store Pickup,1,0,1,205.81,205.81,161.81,44.0,0.0,0.0,1,205.81
2687,2024-03-03,29,FC001,App,Ship to Home,5,0,5,852.85,852.85,607.2,245.65,15.25,22.88,2,170.57
2688,2024-03-03,253,FC003,Website,Ship to Home,4,0,4,579.68,579.68,481.72,97.96,31.04,46.56,2,289.84
2689,2024-03-03,421,,Website,Same-Day Delivery,4,0,4,528.52,528.52,376.16,152.36,0.0,0.0,2,132.13
2690,2024-03-03,457,,App,Same-Day Delivery,6,0,6,105.48,105.48,78.84,26.64,0.0,0.0,1,17.58
2691,2024-03-03,756,,App,Store Pickup,3,0,3,783.9,783.9,529.74,254.16,0.0,0.0,1,391.95
2692,2024-03-03,952,,App,Curbside Pickup,3,0,3,599.01,599.01,420.6,178.41,0.0,0.0,1,199.67
2693,2024-03-03,328,,App,Store Pickup,4,0,4,221.6,221.6,147.88,73.72,0.0,0.0,2,73.87
2694,2024-03-03,781,,Website,Curbside Pickup,8,0,8,2078.96,2078.96,1495.04,583.92,0.0,0.0,4,296.99
2695,2024-03-03,47,,Website,Same-Day Delivery,8,0,8,2085.92,2085.92,1408.96,676.96,0.0,0.0,2,260.74
2696,2024-03-03,235,,App,Same-Day Delivery,7,0,7,1302.07,1302.07,971.53,330.54,0.0,0.0,3,260.41
2697,2024-03-03,404,FC004,App,Ship to Home,2,0,2,164.78,164.78,129.04,35.74,17.62,26.43,1,82.39
2698,2024-03-03,203,,Website,Same-Day Delivery,6,0,6,170.46,170.46,126.54,43.92,0.0,0.0,3,85.23
2699,2024-03-03,60,,Website,Same-Day Delivery,3,0,3,451.8,451.8,311.79,140.01,0.0,0.0,1,451.8
2700,2024-03-03,215,FC003,App,Ship to Home,7,0,7,1830.78,1830.78,1212.89,617.89,10.29,15.43,1,261.54
2701,2024-03-10,507,,App,Curbside Pickup,5,0,5,1338.3,1338.3,867.3,471.0,0.0,0.0,2,267.66
2702,2024-03-10,107,,App,Same-Day Delivery,1,0,1,223.79,223.79,170.31,53.48,0.0,0.0,1,223.79
2703,2024-03-10,971,,Website,Curbside Pickup,3,0,3,412.05,412.05,295.05,117.0,0.0,0.0,1,206.03
2704,2024-03-10,143,,Website,Store Pickup,7,0,7,492.03,492.03,402.08,89.95,0.0,0.0,3,246.01
2705,2024-03-10,183,,Website,Same-Day Delivery,6,0,6,1736.34,1736.34,1180.38,555.96,0.0,0.0,3,578.78
2706,2024-03-10,662,,App,Curbside Pickup,7,0,7,1284.08,1284.08,833.91,450.17,0.0,0.0,3,1284.08
2707,2024-03-10,358,,Website,Store Pickup,7,0,7,1212.4,1212.4,1005.97,206.43,0.0,0.0,2,242.48
2708,2024-03-10,841,,App,Same-Day Delivery,7,0,7,705.95,705.95,453.74,252.21,0.0,0.0,2,100.85
2709,2024-03-10,219,,App,Store Pickup,5,0,5,452.0,452.0,293.45,158.55,0.0,0.0,2,226.0
2710,2024-03-10,833,FC005,App,Ship to Home,3,0,3,449.52,449.52,303.45,146.07,14.549999999999999,21.82,1,224.76
2711,2024-03-10,922,,App,Curbside Pickup,5,0,5,70.95,70.95,51.6,19.35,0.0,0.0,2,17.74
2712,2024-03-10,390,FC008,App,Ship to Home,4,0,4,405.64,405.64,329.32,76.32,23.4,35.1,1,135.21
2713,2024-03-10,593,,Website,Store Pickup,2,0,2,167.1,167.1,118.72,48.38,0.0,0.0,1,83.55
2714,2024-03-10,769,,Website,Store Pickup,3,0,3,116.28,116.28,84.45,31.83,0.0,0.0,1,58.14
2715,2024-03-10,230,FC008,Website,Ship to Home,2,0,2,470.28,470.28,367.24,103.04,4.88,7.32,1,470.28
2716,2024-03-10,541,,Website,Store Pickup,6,0,6,1529.34,1529.34,1112.16,417.18,0.0,0.0,2,254.89
2717,2024-03-10,823,,App,Store Pickup,2,0,2,75.12,75.12,55.62,19.5,0.0,0.0,1,37.56
2718,2024-03-10,325,FC006,Website,Ship to Home,3,0,3,280.41,280.41,177.6,102.81,26.04,39.06,1,280.41
2719,2024-03-10,508,,App,Curbside Pickup,6,0,6,407.82,407.82,331.02,76.8,0.0,0.0,1,407.82
2720,2024-03-10,909,,Website,Store Pickup,4,0,4,353.2,353.2,247.8,105.4,0.0,0.0,1,88.3
2721,2024-03-10,263,,App,Curbside Pickup,1,0,1,70.78,70.78,45.64,25.14,0.0,0.0,1,70.78
2722,2024-03-10,940,,App,Curbside Pickup,2,0,2,89.26,89.26,58.38,30.88,0.0,0.0,1,89.26
2723,2024-03-10,863,,App,Store Pickup,4,0,4,53.48,53.48,34.04,19.44,0.0,0.0,2,13.37
2724,2024-03-10,895,FC005,Website,Ship to Home,2,0,2,253.18,253.18,209.18,44.0,6.28,9.42,1,253.18
2725,2024-03-10,30,,App,Curbside Pickup,3,0,3,548.73,548.73,374.46,174.27,0.0,0.0,1,548.73
2726,2024-03-10,439,,Website,Same-Day Delivery,7,0,7,1424.36,1424.36,1149.68,274.68,0.0,0.0,2,237.39
2727,2024-03-10,594,,App,Store Pickup,3,0,3,140.94,140.94,108.96,31.98,0.0,0.0,1,46.98
2728,2024-03-10,714,,App,Store Pickup,3,0,3,806.01,806.01,514.41,291.6,0.0,0.0,1,403.0
2729,2024-03-10,724,,App,Store Pickup,7,0,7,1434.02,1434.02,1147.3,286.72,0.0,0.0,2,286.8
2730,2024-03-10,276,FC008,App,Ship to Home,6,0,6,865.98,865.98,609.78,256.2,11.58,17.37,1,865.98
2731,2024-03-10,111,,App,Curbside Pickup,5,0,5,5.45,5.45,4.05,1.4,0.0,0.0,2,5.45
2732,2024-03-10,956,,Website,Store Pickup,3,0,3,676.14,676.14,424.5,251.64,0.0,0.0,1,338.07
2733,2024-03-10,915,FC010,App,Ship to Home,4,0,4,308.44,308.44,205.76,102.68,7.24,10.86,1,154.22
2734,2024-03-10,20,FC005,Website,Ship to Home,5,0,5,888.95,888.95,670.55,218.4,24.35,36.53,2,888.95
2735,2024-03-10,223,FC004,Website,Ship to Home,9,0,9,1656.09,1656.09,1056.87,599.22,20.25,30.38,2,414.02
2736,2024-03-10,524,,Website,Same-Day Delivery,2,0,2,158.82,158.82,129.94,28.88,0.0,0.0,1,79.41
2737,2024-03-10,910,,App,Store Pickup,4,0,4,250.48,250.48,168.48,82.0,0.0,0.0,2,250.48
2738,2024-03-10,157,,Website,Curbside Pickup,6,0,6,1047.66,1047.66,694.26,353.4,0.0,0.0,3,261.92
2739,2024-03-10,876,,App,Store Pickup,6,0,6,565.44,565.44,449.22,116.22,0.0,0.0,1,565.44
2740,2024-03-10,533,,Website,Store Pickup,4,0,4,507.32,507.32,349.76,157.56,0.0,0.0,2,126.83
2741,2024-03-10,486,,Website,Store Pickup,2,0,2,128.66,128.66,93.92,34.74,0.0,0.0,1,128.66
2742,2024-03-10,62,,App,Curbside Pickup,1,0,1,192.95,192.95,141.23,51.72,0.0,0.0,1,192.95
2743,2024-03-10,336,FC005,Website,Ship to Home,3,0,3,825.3,825.3,520.62,304.68,1.83,2.75,1,275.1
2744,2024-03-10,726,,App,Store Pickup,10,0,10,317.7,317.7,211.8,105.9,0.0,0.0,1,317.7
2745,2024-03-10,796,,Website,Curbside Pickup,6,0,6,59.46,59.46,45.96,13.5,0.0,0.0,1,29.73
2746,2024-03-10,734,FC005,App,Ship to Home,2,0,2,266.5,266.5,198.2,68.3,8.46,12.69,1,133.25
2747,2024-03-10,856,FC003,App,Ship to Home,5,0,5,939.35,939.35,592.15,347.2,39.55,59.32,1,187.87
2748,2024-03-10,695,,App,Store Pickup,10,0,10,427.1,427.1,343.3,83.8,0.0,0.0,2,427.1
2749,2024-03-10,298,,Website,Same-Day Delivery,12,0,12,1405.08,1405.08,919.08,486.0,0.0,0.0,1,702.54
2750,2024-03-10,995,,Website,Same-Day Delivery,5,0,5,1223.2,1223.2,880.55,342.65,0.0,0.0,2,305.8
2751,2024-03-10,203,,App,Same-Day Delivery,8,0,8,227.28,227.28,168.72,58.56,0.0,0.0,3,113.64
2752,2024-03-10,641,FC004,App,Ship to Home,5,0,5,1043.1,1043.1,808.95,234.15,42.699999999999996,64.05,2,347.7
2753,2024-03-10,34,,App,Store Pickup,4,0,4,802.36,802.36,623.16,179.2,0.0,0.0,2,802.36
2754,2024-03-10,151,,Website,Same-Day Delivery,6,0,6,182.22,182.22,142.14,40.08,0.0,0.0,2,45.55
2755,2024-03-10,330,,App,Store Pickup,7,0,7,1098.02,1098.02,688.94,409.08,0.0,0.0,3,1098.02
2756,2024-03-10,983,FC004,Website,Ship to Home,4,0,4,501.4,501.4,415.4,86.0,9.64,14.46,2,501.4
2757,2024-03-10,708,,Website,Curbside Pickup,2,0,2,476.5,476.5,300.92,175.58,0.0,0.0,1,476.5
2758,2024-03-10,394,,Website,Curbside Pickup,4,0,4,572.44,572.44,387.96,184.48,0.0,0.0,1,190.81
2759,2024-03-10,520,,App,Curbside Pickup,5,0,5,229.75,229.75,165.65,64.1,0.0,0.0,2,45.95
2760,2024-03-10,608,,Website,Same-Day Delivery,5,0,5,469.5,469.5,345.3,124.2,0.0,0.0,2,117.38
2761,2024-03-10,569,,App,Same-Day Delivery,1,0,1,163.4,163.4,107.86,55.54,0.0,0.0,1,163.4
2762,2024-03-10,881,,App,Same-Day Delivery,3,0,3,416.13,416.13,277.98,138.15,0.0,0.0,1,138.71
2763,2024-03-10,363,,App,Same-Day Delivery,4,0,4,662.96,662.96,415.04,247.92,0.0,0.0,1,165.74
2764,2024-03-10,857,,App,Curbside Pickup,3,0,3,253.2,253.2,187.32,65.88,0.0,0.0,1,126.6
2765,2024-03-10,838,FC001,Website,Ship to Home,5,0,5,460.85,460.85,323.15,137.7,26.200000000000003,39.3,2,92.17
2766,2024-03-10,814,FC009,App,Ship to Home,6,0,6,384.72,384.72,292.02,92.7,38.04,57.06,1,128.24
2767,2024-03-10,537,FC007,Website,Ship to Home,5,0,5,616.65,616.65,439.5,177.15,10.549999999999999,15.82,1,123.33
2768,2024-03-10,402,,App,Same-Day Delivery,4,0,4,332.32,332.32,249.68,82.64,0.0,0.0,1,83.08
2769,2024-03-10,77,FC008,App,Ship to Home,6,0,6,1489.68,1489.68,1195.14,294.54,8.879999999999999,13.32,2,1489.68
2770,2024-03-10,478,,Website,Curbside Pickup,3,0,3,806.46,806.46,588.69,217.77,0.0,0.0,1,268.82
2771,2024-03-10,312,,Website,Curbside Pickup,7,0,7,1816.99,1816.99,1291.71,525.28,0.0,0.0,2,259.57
2772,2024-03-10,806,FC002,App,Ship to Home,1,0,1,99.46,99.46,65.64,33.82,5.43,8.14,1,99.46
2773,2024-03-10,417,,Website,Same-Day Delivery,4,0,4,181.68,181.68,116.92,64.76,0.0,0.0,2,181.68
2774,2024-03-10,364,,Website,Same-Day Delivery,2,0,2,53.46,53.46,38.62,14.84,0.0,0.0,1,26.73
2775,2024-03-10,562,FC007,Website,Ship to Home,3,0,3,58.23,58.23,36.75,21.48,13.23,19.84,1,58.23
2776,2024-03-10,259,,Website,Curbside Pickup,4,0,4,840.68,840.68,630.88,209.8,0.0,0.0,2,420.34
2777,2024-03-10,604,,Website,Store Pickup,7,0,7,957.6,957.6,625.94,331.66,0.0,0.0,3,239.4
2778,2024-03-10,356,FC010,Website,Ship to Home,2,0,2,113.08,113.08,76.76,36.32,0.5,0.75,1,56.54
2779,2024-03-10,281,,Website,Same-Day Delivery,4,0,4,153.16,153.16,109.44,43.72,0.0,0.0,1,51.05
2780,2024-03-10,627,FC001,App,Ship to Home,5,0,5,1188.95,1188.95,944.4,244.55,13.85,20.77,2,1188.95
2781,2024-03-10,575,,Website,Store Pickup,6,0,6,1416.06,1416.06,911.52,504.54,0.0,0.0,2,354.01
2782,2024-03-10,696,,App,Store Pickup,6,0,6,301.56,301.56,220.08,81.48,0.0,0.0,3,60.31
2783,2024-03-10,948,,Website,Store Pickup,4,0,4,221.88,221.88,174.4,47.48,0.0,0.0,1,221.88
2784,2024-03-10,280,FC004,Website,Ship to Home,2,0,2,75.78,75.78,49.18,26.6,5.06,7.59,1,37.89
2785,2024-03-10,639,,Website,Store Pickup,4,0,4,989.12,989.12,743.36,245.76,0.0,0.0,1,989.12
2786,2024-03-10,602,,Website,Same-Day Delivery,5,0,5,659.4,659.4,519.75,139.65,0.0,0.0,1,659.4
2787,2024-03-10,848,FC003,App,Ship to Home,3,0,3,495.69,495.69,319.11,176.58,18.36,27.54,1,165.23
2788,2024-03-10,652,,Website,Same-Day Delivery,3,0,3,225.09,225.09,180.06,45.03,0.0,0.0,1,112.55
2789,2024-03-10,935,,Website,Same-Day Delivery,6,0,6,1287.0,1287.0,939.0,348.0,0.0,0.0,1,321.75
2790,2024-03-10,896,,Website,Store Pickup,3,0,3,660.09,660.09,446.61,213.48,0.0,0.0,1,220.03
2791,2024-03-10,158,FC003,App,Ship to Home,5,0,5,859.45,859.45,626.95,232.5,1.9,2.85,2,859.45
2792,2024-03-10,82,FC008,Website,Ship to Home,6,0,6,725.64,725.64,539.58,186.06,44.099999999999994,66.15,2,362.82
2793,2024-03-10,643,FC009,App,Ship to Home,4,0,4,104.76,104.76,87.04,17.72,20.92,31.38,2,104.76
2794,2024-03-10,765,,Website,Same-Day Delivery,1,0,1,4.39,4.39,3.61,0.78,0.0,0.0,1,4.39
2795,2024-03-10,951,,App,Store Pickup,8,0,8,1539.68,1539.68,1024.64,515.04,0.0,0.0,2,256.61
2796,2024-03-10,415,FC006,Website,Ship to Home,4,0,4,421.08,421.08,296.64,124.44,32.88,49.32,2,140.36
2797,2024-03-10,879,,App,Same-Day Delivery,3,0,3,296.07,296.07,245.19,50.88,0.0,0.0,1,296.07
2798,2024-03-10,545,FC009,App,Ship to Home,8,0,8,1833.84,1833.84,1233.2,600.64,5.84,8.76,4,229.23
2799,2024-03-10,493,,App,Store Pickup,5,0,5,516.8,516.8,352.9,163.9,0.0,0.0,2,516.8
2800,2024-03-10,11,,App,Curbside Pickup,6,0,6,184.2,184.2,136.92,47.28,0.0,0.0,2,46.05
2801,2024-03-10,288,,Website,Curbside Pickup,6,0,6,1610.64,1610.64,1043.04,567.6,0.0,0.0,2,1610.64
2802,2024-03-10,972,,Website,Same-Day Delivery,5,0,5,443.2,443.2,308.85,134.35,0.0,0.0,1,147.73
2803,2024-03-10,470,FC007,App,Ship to Home,4,0,4,540.32,540.32,444.0,96.32,13.72,20.58,2,270.16
2804,2024-03-10,913,,App,Curbside Pickup,10,1,9,2510.7,2259.63,1573.65,685.98,0.0,0.0,1,1255.35
2805,2024-03-10,820,,App,Store Pickup,6,0,6,707.64,707.64,513.54,194.1,0.0,0.0,1,117.94
2806,2024-03-10,788,,Website,Curbside Pickup,6,0,6,420.54,420.54,315.3,105.24,0.0,0.0,3,420.54
2807,2024-03-10,212,,App,Same-Day Delivery,7,0,7,1230.39,1230.39,879.83,350.56,0.0,0.0,2,307.6
2808,2024-03-10,408,,Website,Same-Day Delivery,7,0,7,421.75,421.75,327.04,94.71,0.0,0.0,1,84.35
2809,2024-03-10,549,,Website,Curbside Pickup,6,0,6,48.3,48.3,31.02,17.28,0.0,0.0,1,16.1
2810,2024-03-10,680,,Website,Store Pickup,6,0,6,857.82,857.82,636.06,221.76,0.0,0.0,1,857.82
2811,2024-03-10,792,,Website,Same-Day Delivery,4,0,4,268.64,268.64,187.16,81.48,0.0,0.0,1,89.55
2812,2024-03-10,781,,Website,Store Pickup,5,0,5,1299.35,1299.35,934.4,364.95,0.0,0.0,1,259.87
2813,2024-03-10,832,,App,Curbside Pickup,1,0,1,42.01,42.01,31.81,10.2,0.0,0.0,1,42.01
2814,2024-03-10,825,,Website,Curbside Pickup,4,0,4,712.0,712.0,510.88,201.12,0.0,0.0,1,356.0
2815,2024-03-10,667,,Website,Same-Day Delivery,7,0,7,1607.34,1607.34,1265.67,341.67,0.0,0.0,2,229.62
2816,2024-03-10,106,,App,Curbside Pickup,5,0,5,1091.1,1091.1,778.7,312.4,0.0,0.0,1,1091.1
