item_id,item_name,category_id,category_name,subcategory,brand,vendor_id,upc,unit_cost,unit_retail,unit_weight_lbs,unit_volume_cf,is_perishable,is_private_label,is_seasonal,avg_shelf_days,min_shelf_qty,max_shelf_qty,reorder_point,lead_time_days,item_status
863,Dove Cosmetics Item 0863,9,Health & Beauty,Cosmetics,Dove,V1959,218141496875,8.51,13.37,21.11,3.873,False,False,False,212,5,13,8,17,Active
864,L'Oreal Men's Grooming Item 0864,9,Health & Beauty,Men's Grooming,L'Oreal,V1812,927073211882,193.06,304.48,7.06,3.32,False,False,False,34,1,31,7,12,Active
865,No7 Oral Care Item 0865,9,Health & Beauty,Oral Care,No7,V4616,431451510108,0.67,0.84,15.45,0.931,False,False,False,230,1,58,10,5,Active
866,L'Oreal Hair Care Item 0866,9,Health & Beauty,Hair Care,L'Oreal,V2928,853980774675,95.73,128.08,19.76,1.07,False,False,False,199,4,57,10,4,Active
867,L'Oreal Skin Care Item 0867,9,Health & Beauty,Skin Care,L'Oreal,V2159,842255350758,80.28,106.84,36.55,2.129,False,False,False,43,3,43,24,19,Active
868,Pantene Skin Care Item 0868,9,Health & Beauty,Skin Care,Pantene,V2392,770021733788,153.68,207.11,30.0,1.997,False,False,True,124,2,43,9,2,Active
869,Dove Hair Care Item 0869,9,Health & Beauty,Hair Care,Dove,V2743,409885101207,68.25,99.76,15.62,3.38,False,False,False,140,4,23,8,13,Active
870,Equate Oral Care Item 0870,9,Health & Beauty,Oral Care,Equate,V4001,817695070012,161.34,215.96,43.14,4.02,False,True,True,170,2,48,19,13,Active
871,Equate Oral Care Item 0871,9,Health & Beauty,Oral Care,Equate,V2730,159147539365,130.94,192.23,15.22,1.301,False,True,False,316,4,44,14,16,Active
872,Pantene Cosmetics Item 0872,9,Health & Beauty,Cosmetics,Pantene,V2736,935507339462,22.78,28.97,19.24,3.377,False,False,False,179,6,49,11,7,Active
873,Pantene Oral Care Item 0873,9,Health & Beauty,Oral Care,Pantene,V1163,604614081572,87.26,120.93,18.42,4.447,False,False,False,136,4,33,24,10,Active
874,Equate Men's Grooming Item 0874,9,Health & Beauty,Men's Grooming,Equate,V2708,589701515237,53.81,70.88,16.3,3.184,False,True,False,189,6,14,20,13,Active
875,Equate Men's Grooming Item 0875,9,Health & Beauty,Men's Grooming,Equate,V3592,574565755436,19.37,28.88,44.65,1.733,False,True,False,323,2,70,19,19,Active
876,Equate Cosmetics Item 0876,9,Health & Beauty,Cosmetics,Equate,V3964,991797622613,74.87,94.24,44.11,1.916,False,True,False,47,3,71,23,10,Active
877,Equate Skin Care Item 0877,9,Health & Beauty,Skin Care,Equate,V3674,576364901514,190.1,247.65,48.26,3.97,False,True,False,162,5,44,20,8,Active
878,Equate Cosmetics Item 0878,9,Health & Beauty,Cosmetics,Equate,V4831,402524377937,114.88,147.75,37.37,3.894,False,True,False,350,1,50,15,6,Active
879,L'Oreal Hair Care Item 0879,9,Health & Beauty,Hair Care,L'Oreal,V2697,244556628194,81.73,98.69,13.81,2.318,False,False,False,332,3,18,10,8,Active
880,L'Oreal Skin Care Item 0880,9,Health & Beauty,Skin Care,L'Oreal,V3916,746223545953,13.21,17.37,21.1,2.98,False,False,False,250,5,12,13,11,Active
881,Dove Skin Care Item 0881,9,Health & Beauty,Skin Care,Dove,V1862,866790133642,92.66,138.71,8.58,1.956,False,False,False,345,5,17,23,16,Active
882,L'Oreal Hair Care Item 0882,9,Health & Beauty,Hair Care,L'Oreal,V2512,419133390536,41.91,66.8,37.57,2.263,False,False,False,86,5,49,8,20,Active
883,Dove Oral Care Item 0883,9,Health & Beauty,Oral Care,Dove,V4986,711104644344,199.17,240.87,37.23,4.949,False,False,False,282,2,36,22,4,Active
884,No7 Skin Care Item 0884,9,Health & Beauty,Skin Care,No7,V1731,275513380246,198.43,283.42,38.37,4.922,False,False,False,288,4,34,9,14,Discontinued
885,L'Oreal Cosmetics Item 0885,9,Health & Beauty,Cosmetics,L'Oreal,V3720,855419282887,154.21,223.93,48.02,3.811,False,False,False,281,5,37,10,13,Active
886,Dove Cosmetics Item 0886,9,Health & Beauty,Cosmetics,Dove,V4784,297024503212,165.31,228.09,20.06,0.027,False,False,False,244,6,23,24,4,Active
887,Dove Oral Care Item 0887,9,Health & Beauty,Oral Care,Dove,V3534,251286755302,82.35,119.78,30.52,2.522,False,False,True,299,6,38,3,11,Active
888,No7 Men's Grooming Item 0888,9,Health & Beauty,Men's Grooming,No7,V4898,123065245331,125.29,184.65,37.17,4.419,False,False,False,289,5,67,9,6,Active
889,No7 Skin Care Item 0889,9,Health & Beauty,Skin Care,No7,V1818,243120010656,94.7,140.64,14.72,4.473,False,False,False,243,4,27,24,20,Active
890,No7 Skin Care Item 0890,9,Health & Beauty,Skin Care,No7,V1455,764876772838,194.57,272.41,41.91,4.362,False,False,False,132,4,58,5,1,Active
891,Dove Men's Grooming Item 0891,9,Health & Beauty,Men's Grooming,Dove,V1288,558629676294,199.11,307.6,47.88,4.418,False,False,False,317,6,46,3,15,Active
892,Equate Cosmetics Item 0892,9,Health & Beauty,Cosmetics,Equate,V3970,146251478553,162.43,248.73,18.23,3.586,False,True,False,339,4,39,6,4,Active
893,L'Oreal Men's Grooming Item 0893,9,Health & Beauty,Men's Grooming,L'Oreal,V1692,552545519156,150.84,187.75,32.86,0.718,False,False,False,254,2,28,6,11,Active
894,Equate Oral Care Item 0894,9,Health & Beauty,Oral Care,Equate,V2002,386719048374,179.89,251.24,17.19,3.449,False,True,False,237,6,28,21,9,Active
895,No7 Skin Care Item 0895,9,Health & Beauty,Skin Care,No7,V4605,720068084062,104.59,126.59,18.2,1.463,False,False,False,88,5,52,12,16,Active
896,L'Oreal Skin Care Item 0896,9,Health & Beauty,Skin Care,L'Oreal,V1600,420436555300,148.87,220.03,42.97,1.294,False,False,False,115,5,31,7,19,Active
897,L'Oreal Men's Grooming Item 0897,9,Health & Beauty,Men's Grooming,L'Oreal,V2662,780653421927,149.22,238.52,45.01,4.862,False,False,False,307,5,32,19,12,Active
898,Dove Skin Care Item 0898,9,Health & Beauty,Skin Care,Dove,V2982,520464987226,174.22,242.66,0.81,4.735,False,False,False,165,2,26,7,9,Active
899,Equate Skin Care Item 0899,9,Health & Beauty,Skin Care,Equate,V4738,962510592818,71.62,99.1,39.41,4.492,False,True,False,193,6,14,15,21,Active
900,L'Oreal Men's Grooming Item 0900,9,Health & Beauty,Men's Grooming,L'Oreal,V3190,915384962380,13.91,19.77,26.93,0.406,False,False,False,235,5,45,10,8,Active
901,Staples Writing Item 0901,10,Office Supplies,Writing,Staples,V1726,394674002663,46.05,68.47,27.64,0.466,False,False,False,39,2,45,12,2,Active
902,Staples Technology Item 0902,10,Office Supplies,Technology,Staples,V1402,159190716367,152.46,212.06,16.01,3.173,False,False,False,66,4,17,18,7,Active
903,Sharpie Writing Item 0903,10,Office Supplies,Writing,Sharpie,V1039,574944843229,119.86,158.21,43.07,0.567,False,False,False,336,2,49,23,20,Active
904,Pen+Gear Organization Item 0904,10,Office Supplies,Organization,Pen+Gear,V3017,295984203282,151.03,217.57,16.5,2.422,False,True,False,337,3,28,20,8,Active
905,Sharpie Technology Item 0905,10,Office Supplies,Technology,Sharpie,V4099,301630233381,62.11,85.46,24.43,1.603,False,False,False,247,4,22,8,3,Active
906,Avery Paper Item 0906,10,Office Supplies,Paper,Avery,V3612,691360985681,185.1,254.93,41.15,0.976,False,False,True,125,2,31,19,10,Active
907,Sharpie Ink & Toner Item 0907,10,Office Supplies,Ink & Toner,Sharpie,V3496,727968422169,21.03,27.76,33.63,1.626,False,False,False,209,2,66,8,20,Active
908,Avery Technology Item 0908,10,Office Supplies,Technology,Avery,V4230,956489103116,196.24,286.78,36.35,1.151,False,False,False,162,3,21,12,11,Active
909,Avery Ink & Toner Item 0909,10,Office Supplies,Ink & Toner,Avery,V4123,106086499696,61.95,88.3,38.13,2.026,False,False,False,188,6,63,7,15,Active
910,Pen+Gear Writing Item 0910,10,Office Supplies,Writing,Pen+Gear,V2207,511597675584,42.12,62.62,1.28,2.143,False,True,False,292,5,59,9,7,Active
911,3M Organization Item 0911,10,Office Supplies,Organization,3M,V2333,627090623559,21.81,28.29,47.08,2.969,False,False,False,30,6,36,18,8,Active
912,Sharpie Technology Item 0912,10,Office Supplies,Technology,Sharpie,V3619,402119561352,75.32,93.44,26.94,2.196,False,False,False,248,2,68,5,11,Seasonal
913,3M Writing Item 0913,10,Office Supplies,Writing,3M,V3351,715039292331,174.85,251.07,4.49,1.234,False,False,False,345,3,47,19,10,Active
914,Staples Paper Item 0914,10,Office Supplies,Paper,Staples,V4027,498802459471,174.21,257.78,45.26,2.235,False,False,False,101,3,41,10,15,Active
915,Staples Organization Item 0915,10,Office Supplies,Organization,Staples,V1094,229451473669,51.44,77.11,32.15,2.142,False,False,False,31,5,15,19,12,Active
916,3M Paper Item 0916,10,Office Supplies,Paper,3M,V2339,691804134303,191.98,297.42,24.65,2.878,False,False,False,45,5,17,20,4,Active
917,Sharpie Paper Item 0917,10,Office Supplies,Paper,Sharpie,V3663,310423116808,115.0,159.55,37.62,3.838,False,False,False,148,4,40,7,21,Active
918,Staples Technology Item 0918,10,Office Supplies,Technology,Staples,V3836,576520194909,68.29,96.36,44.48,2.013,False,False,False,326,4,13,3,8,Active
919,Staples Organization Item 0919,10,Office Supplies,Organization,Staples,V4144,685518371363,171.19,245.44,22.94,3.33,False,False,False,301,3,69,21,5,Active
920,Staples Writing Item 0920,10,Office Supplies,Writing,Staples,V3184,146577624618,62.04,76.95,39.0,2.705,False,False,False,174,3,71,10,7,Active
921,Staples Ink & Toner Item 0921,10,Office Supplies,Ink & Toner,Staples,V4767,947041578010,198.21,256.32,17.83,0.695,False,False,False,232,1,65,15,1,Active
922,Staples Ink & Toner Item 0922,10,Office Supplies,Ink & Toner,Staples,V1813,946991741155,10.32,14.19,19.09,4.074,False,False,True,96,5,70,21,17,Active
923,Staples Paper Item 0923,10,Office Supplies,Paper,Staples,V2467,556627520819,188.17,281.55,9.63,4.926,False,False,False,191,4,28,19,4,Discontinued
924,Pen+Gear Paper Item 0924,10,Office Supplies,Paper,Pen+Gear,V4938,211057087126,76.32,104.41,17.8,4.729,False,True,False,229,6,31,10,3,Active
925,3M Ink & Toner Item 0925,10,Office Supplies,Ink & Toner,3M,V3988,148633078358,3.66,5.8,7.12,1.253,False,False,False,72,5,21,7,16,Active
926,Pen+Gear Technology Item 0926,10,Office Supplies,Technology,Pen+Gear,V3707,509280681810,160.57,248.33,30.92,4.118,False,True,False,96,5,21,24,6,Active
927,Pen+Gear Writing Item 0927,10,Office Supplies,Writing,Pen+Gear,V2653,510707589817,6.48,8.3,45.46,1.333,False,True,False,20,3,13,18,2,Active
928,Staples Ink & Toner Item 0928,10,Office Supplies,Ink & Toner,Staples,V3451,678628829101,9.78,13.21,8.57,0.51,False,False,False,121,1,38,5,4,Seasonal
929,3M Ink & Toner Item 0929,10,Office Supplies,Ink & Toner,3M,V1550,765105388378,171.3,242.34,40.49,0.014,False,False,False,138,2,32,24,18,Active
930,Sharpie Paper Item 0930,10,Office Supplies,Paper,Sharpie,V4489,317201819927,95.82,143.68,6.38,2.579,False,False,False,80,2,54,5,4,Active
931,Avery Technology Item 0931,10,Office Supplies,Technology,Avery,V1756,824689961870,21.49,27.73,15.13,3.555,False,False,False,309,5,45,21,9,Active
932,Staples Organization Item 0932,10,Office Supplies,Organization,Staples,V3373,138013675017,84.69,124.03,37.42,4.001,False,False,False,108,2,12,7,21,Active
933,Staples Writing Item 0933,10,Office Supplies,Writing,Staples,V2969,307635477065,79.65,95.95,31.47,4.087,False,False,False,238,2,41,22,9,Active
934,Pen+Gear Organization Item 0934,10,Office Supplies,Organization,Pen+Gear,V2381,305696836527,131.26,184.52,12.84,4.037,False,True,False,288,4,54,6,11,Active
935,Avery Paper Item 0935,10,Office Supplies,Paper,Avery,V1104,701144039073,156.5,214.5,6.4,1.143,False,False,False,63,1,47,12,5,Active
936,Avery Ink & Toner Item 0936,10,Office Supplies,Ink & Toner,Avery,V1339,658224113985,87.51,139.47,9.21,4.102,False,False,False,268,2,21,24,8,Active
937,Staples Organization Item 0937,10,Office Supplies,Organization,Staples,V3305,683513939844,105.35,159.29,26.3,4.003,False,False,False,124,6,72,19,6,Active
938,Pen+Gear Writing Item 0938,10,Office Supplies,Writing,Pen+Gear,V1926,889204983051,127.16,196.28,7.69,4.712,False,True,False,110,3,15,15,10,Active
939,Sharpie Ink & Toner Item 0939,10,Office Supplies,Ink & Toner,Sharpie,V1557,101288461054,178.8,248.03,3.84,3.545,False,False,False,113,6,51,22,3,Active
940,3M Writing Item 0940,10,Office Supplies,Writing,3M,V4131,988938379254,29.19,44.63,48.83,4.892,False,False,False,88,6,38,15,19,Active
941,Avery Paper Item 0941,10,Office Supplies,Paper,Avery,V1575,541920517361,45.65,72.11,6.26,3.701,False,False,False,84,2,40,7,9,Active
942,Pen+Gear Paper Item 0942,10,Office Supplies,Paper,Pen+Gear,V4160,759829579657,104.36,147.12,23.61,3.306,False,True,False,70,5,59,22,15,Active
943,Avery Organization Item 0943,10,Office Supplies,Organization,Avery,V4432,383000191540,189.92,231.02,5.73,2.338,False,False,False,361,4,60,12,8,Active
944,Pen+Gear Technology Item 0944,10,Office Supplies,Technology,Pen+Gear,V1988,644021648635,191.97,296.79,41.85,4.817,False,True,False,333,1,67,11,9,Discontinued
945,Sharpie Organization Item 0945,10,Office Supplies,Organization,Sharpie,V2460,113241785160,84.22,129.24,5.15,4.032,False,False,False,260,2,49,16,9,Active
946,3M Technology Item 0946,10,Office Supplies,Technology,3M,V3484,834118329127,121.52,173.32,19.19,3.012,False,False,False,336,1,48,6,4,Seasonal
947,Staples Organization Item 0947,10,Office Supplies,Organization,Staples,V3473,995164940732,116.23,172.45,19.75,3.724,False,False,False,232,4,48,19,2,Discontinued
948,3M Paper Item 0948,10,Office Supplies,Paper,3M,V3582,464840076155,43.6,55.47,5.03,4.604,False,False,False,240,3,34,24,12,Active
949,Staples Organization Item 0949,10,Office Supplies,Organization,Staples,V2876,390489285547,89.48,109.09,38.45,0.811,False,False,False,287,6,32,15,12,Active
950,Staples Ink & Toner Item 0950,10,Office Supplies,Ink & Toner,Staples,V3524,914060519667,171.4,228.56,40.28,4.83,False,False,False,163,1,70,5,21,Active
951,Sharpie Ink & Toner Item 0951,10,Office Supplies,Ink & Toner,Sharpie,V1828,635614187759,128.08,192.46,17.59,4.031,False,False,False,88,2,32,3,4,Active
952,Avery Technology Item 0952,10,Office Supplies,Technology,Avery,V4099,690815363068,140.2,199.67,8.98,3.096,False,False,True,54,1,57,22,13,Active
953,Staples Organization Item 0953,10,Office Supplies,Organization,Staples,V4773,213323743586,106.8,145.11,42.27,3.684,False,False,False,157,5,48,5,11,Seasonal
954,3M Paper Item 0954,10,Office Supplies,Paper,3M,V2121,641279091151,49.56,62.54,11.3,3.478,False,False,False,122,4,53,9,5,Active
955,Staples Paper Item 0955,10,Office Supplies,Paper,Staples,V2797,711665730970,171.58,239.06,27.61,2.845,False,False,False,272,5,37,23,19,Active
956,3M Organization Item 0956,10,Office Supplies,Organization,3M,V4290,391206192867,141.5,225.38,21.62,1.829,False,False,False,127,3,46,14,3,Seasonal
957,Staples Organization Item 0957,10,Office Supplies,Organization,Staples,V2011,691827411184,172.06,274.35,28.99,0.492,False,False,False,266,6,42,20,11,Active
958,Sharpie Writing Item 0958,10,Office Supplies,Writing,Sharpie,V3641,709784394285,144.16,214.37,41.07,1.128,False,False,False,34,4,51,17,16,Active
959,Pen+Gear Writing Item 0959,10,Office Supplies,Writing,Pen+Gear,V3663,625478954056,4.91,6.77,43.39,0.748,False,True,False,40,6,29,21,9,Discontinued
960,Pen+Gear Technology Item 0960,10,Office Supplies,Technology,Pen+Gear,V4861,337925064968,98.42,145.83,33.12,1.556,False,True,False,162,3,26,21,17,Discontinued
961,Staples Technology Item 0961,10,Office Supplies,Technology,Staples,V4533,158452763026,196.05,281.28,35.63,1.798,False,False,True,43,5,16,19,14,Active
962,Staples Writing Item 0962,10,Office Supplies,Writing,Staples,V1734,301157969056,195.97,295.82,1.57,4.645,False,False,False,176,1,18,15,19,Active
963,3M Ink & Toner Item 0963,10,Office Supplies,Ink & Toner,3M,V4470,299042937881,76.57,106.41,4.88,1.782,False,False,False,136,4,17,8,9,Active
964,Staples Organization Item 0964,10,Office Supplies,Organization,Staples,V2391,926573875621,197.13,286.47,4.79,1.296,False,False,False,38,5,15,24,12,Active
965,Pen+Gear Technology Item 0965,10,Office Supplies,Technology,Pen+Gear,V2254,976292099497,3.01,4.01,45.27,2.821,False,True,False,95,2,52,22,16,Active
966,Staples Organization Item 0966,10,Office Supplies,Organization,Staples,V1633,510597663620,19.84,29.23,28.74,4.458,False,False,False,97,5,21,17,1,Active
967,Sharpie Paper Item 0967,10,Office Supplies,Paper,Sharpie,V2193,482714979122,161.54,213.99,34.18,2.955,False,False,False,58,4,24,22,5,Seasonal
968,Avery Ink & Toner Item 0968,10,Office Supplies,Ink & Toner,Avery,V2592,592993795195,185.76,263.63,47.21,3.347,False,False,True,133,3,21,10,16,Active
969,3M Paper Item 0969,10,Office Supplies,Paper,3M,V4772,991121633048,71.99,112.78,42.2,3.302,False,False,False,309,1,66,19,3,Active
970,Avery Technology Item 0970,10,Office Supplies,Technology,Avery,V3136,930621699434,112.82,167.07,27.36,1.013,False,False,False,236,2,30,23,14,Active
971,3M Paper Item 0971,10,Office Supplies,Paper,3M,V2316,630691540649,98.35,137.35,30.52,1.536,False,False,False,154,6,56,4,17,Active
972,Staples Paper Item 0972,10,Office Supplies,Paper,Staples,V4687,695159093902,61.77,88.64,8.75,1.575,False,False,True,21,1,31,15,7,Active
973,Sharpie Paper Item 0973,10,Office Supplies,Paper,Sharpie,V2776,661517754015,164.84,242.92,26.25,0.9,False,False,False,364,1,70,9,4,Active
974,Staples Writing Item 0974,10,Office Supplies,Writing,Staples,V1833,325465490221,142.63,175.32,28.6,3.069,False,False,True,202,2,69,6,10,Active
975,Staples Organization Item 0975,10,Office Supplies,Organization,Staples,V4385,509002742648,196.89,314.01,45.89,2.016,False,False,False,313,2,51,24,9,Active
976,3M Technology Item 0976,10,Office Supplies,Technology,3M,V2268,821033444790,142.18,221.92,36.86,1.37,False,False,False,219,4,36,11,7,Active
977,3M Organization Item 0977,10,Office Supplies,Organization,3M,V2619,864683705521,120.23,174.41,38.38,0.653,False,False,False,43,6,19,6,6,Discontinued
978,3M Paper Item 0978,10,Office Supplies,Paper,3M,V4864,382351549231,37.08,49.35,47.77,3.578,False,False,False,152,5,30,12,19,Active
979,Pen+Gear Ink & Toner Item 0979,10,Office Supplies,Ink & Toner,Pen+Gear,V4892,710256883849,164.66,255.82,42.34,1.012,False,True,False,25,4,42,6,4,Active
980,3M Writing Item 0980,10,Office Supplies,Writing,3M,V1276,577779686121,17.18,25.38,30.8,2.196,False,False,True,312,1,54,19,7,Active
981,Avery Paper Item 0981,10,Office Supplies,Paper,Avery,V2398,483005980701,113.98,180.02,23.16,4.509,False,False,True,201,2,72,12,17,Active
982,Staples Writing Item 0982,10,Office Supplies,Writing,Staples,V1103,584778702407,67.51,100.49,3.56,1.236,False,False,False,292,2,21,20,11,Active
983,Pen+Gear Ink & Toner Item 0983,10,Office Supplies,Ink & Toner,Pen+Gear,V3951,895298730149,103.85,125.35,46.65,1.858,False,True,True,60,6,26,3,13,Active
984,Pen+Gear Ink & Toner Item 0984,10,Office Supplies,Ink & Toner,Pen+Gear,V1919,790468289425,153.85,191.98,1.86,2.732,False,True,True,250,5,53,15,10,Active
985,3M Ink & Toner Item 0985,10,Office Supplies,Ink & Toner,3M,V3009,377509040433,182.09,235.82,17.32,4.94,False,False,False,85,4,46,14,8,Active
986,Staples Ink & Toner Item 0986,10,Office Supplies,Ink & Toner,Staples,V2507,124653136255,199.83,310.29,21.64,1.506,False,False,True,217,6,68,20,8,Seasonal
987,Staples Organization Item 0987,10,Office Supplies,Organization,Staples,V4619,604305291526,42.02,57.24,36.7,2.225,False,False,False,193,3,32,24,13,Active
988,Sharpie Writing Item 0988,10,Office Supplies,Writing,Sharpie,V3328,902616026842,49.58,73.63,33.0,3.098,False,False,False,287,4,35,23,10,Active
989,Staples Ink & Toner Item 0989,10,Office Supplies,Ink & Toner,Staples,V2230,954508365898,22.18,32.4,43.52,2.066,False,False,False,179,5,68,8,13,Discontinued
990,3M Writing Item 0990,10,Office Supplies,Writing,3M,V1845,724427989337,188.67,228.2,33.38,1.374,False,False,False,295,2,53,15,19,Active
991,Staples Writing Item 0991,10,Office Supplies,Writing,Staples,V4555,244905606742,82.55,114.53,38.15,2.439,False,False,False,320,5,59,23,2,Active
992,Pen+Gear Paper Item 0992,10,Office Supplies,Paper,Pen+Gear,V4561,461003824029,4.78,7.5,42.64,1.573,False,True,False,110,6,21,9,10,Active
993,Avery Technology Item 0993,10,Office Supplies,Technology,Avery,V4392,621609248334,181.89,260.72,17.0,0.884,False,False,False,294,2,69,7,6,Active
994,Sharpie Technology Item 0994,10,Office Supplies,Technology,Sharpie,V3575,870815923798,82.23,117.15,49.17,3.453,False,False,False,65,6,72,7,15,Active
995,Pen+Gear Writing Item 0995,10,Office Supplies,Writing,Pen+Gear,V2953,942545701359,176.11,244.64,1.1,3.444,False,True,False,232,5,48,8,15,Active
996,3M Technology Item 0996,10,Office Supplies,Technology,3M,V1348,507534374422,69.09,92.3,3.54,0.683,False,False,False,208,2,19,24,7,Seasonal
997,Avery Organization Item 0997,10,Office Supplies,Organization,Avery,V1340,762948439376,142.43,224.97,49.18,2.479,False,False,False,309,4,22,14,9,Active
998,Avery Technology Item 0998,10,Office Supplies,Technology,Avery,V2304,284279079352,180.9,218.78,2.7,1.202,False,False,False,236,4,33,4,9,Active
999,3M Paper Item 0999,10,Office Supplies,Paper,3M,V4571,111270722874,66.92,81.14,36.76,0.106,False,False,False,247,4,36,4,9,Active
1000,Avery Organization Item 1000,10,Office Supplies,Organization,Avery,V4211,548499873497,160.73,247.76,35.39,0.67,False,False,False,140,5,24,18,10,Active
