otif_id,po_number,vendor_id,dc_id,order_date,expected_delivery_date,actual_delivery_date,expected_units,received_units,on_time_flag,in_full_flag,otif_flag,days_early_late,short_units,fill_rate_pct,otif_score
804,PO00001162,V4957,DC021,2024-05-12,2024-05-25,2024-05-25,345,345,True,True,True,0,0,100.0,100.0
805,PO00001163,V1288,DC009,2024-05-21,2024-06-05,2024-06-07,866,866,False,True,False,-2,0,100.0,50.0
806,PO00001165,V4821,DC007,2024-06-05,2024-06-23,2024-06-24,185,185,False,True,False,-1,0,100.0,50.0
807,PO00001168,V1823,DC018,2024-09-10,2024-09-19,2024-09-19,839,839,True,True,True,0,0,100.0,100.0
808,PO00001170,V1766,DC018,2024-02-15,2024-02-22,2024-02-21,869,869,True,True,True,1,0,100.0,100.0
809,PO00001171,V3217,DC021,2024-04-24,2024-05-07,2024-05-07,402,402,True,True,True,0,0,100.0,100.0
810,PO00001172,V2581,DC009,2024-08-08,2024-08-28,2024-08-28,352,352,True,True,True,0,0,100.0,100.0
811,PO00001174,V2341,DC024,2024-05-31,2024-06-11,2024-06-10,849,849,True,True,True,1,0,100.0,100.0
812,PO00001175,V4226,DC025,2024-07-12,2024-07-29,2024-07-31,1328,1160,False,False,False,-2,168,87.35,0.0
813,PO00001178,V1916,DC010,2024-07-21,2024-08-10,2024-08-11,1435,1435,False,True,False,-1,0,100.0,50.0
814,PO00001179,V2362,DC019,2024-06-08,2024-06-23,2024-06-23,840,759,True,False,False,0,81,90.36,50.0
815,PO00001180,V4054,DC019,2024-11-06,2024-11-14,2024-11-13,348,348,True,True,True,1,0,100.0,100.0
816,PO00001182,V4527,DC022,2024-02-15,2024-02-21,2024-02-20,1051,1051,True,True,True,1,0,100.0,100.0
817,PO00001183,V3861,DC024,2024-05-13,2024-05-30,2024-05-30,349,349,True,True,True,0,0,100.0,100.0
818,PO00001184,V3776,DC014,2024-08-11,2024-08-25,2024-08-26,375,375,False,True,False,-1,0,100.0,50.0
819,PO00001187,V3765,DC004,2024-04-22,2024-05-04,2024-05-04,1290,1290,True,True,True,0,0,100.0,100.0
820,PO00001188,V3693,DC023,2024-05-20,2024-06-09,2024-06-11,530,530,False,True,False,-2,0,100.0,50.0
821,PO00001189,V2236,DC008,2024-03-02,2024-03-22,2024-03-22,1366,1366,True,True,True,0,0,100.0,100.0
822,PO00001190,V1126,DC024,2024-09-08,2024-09-13,2024-09-12,1390,1390,True,True,True,1,0,100.0,100.0
823,PO00001191,V4260,DC004,2024-09-28,2024-10-12,2024-10-11,100,100,True,True,True,1,0,100.0,100.0
824,PO00001192,V2557,DC006,2024-05-27,2024-06-09,2024-06-12,394,394,False,True,False,-3,0,100.0,50.0
825,PO00001194,V3582,DC007,2024-12-08,2024-12-26,2024-12-26,1240,1240,True,True,True,0,0,100.0,100.0
826,PO00001196,V3663,DC023,2024-10-22,2024-10-28,2024-10-29,1183,1183,False,True,False,-1,0,100.0,50.0
827,PO00001197,V1710,DC002,2024-09-07,2024-09-22,2024-09-21,402,330,True,False,False,1,72,82.09,50.0
828,PO00001200,V3692,DC023,2024-01-07,2024-01-25,2024-01-24,283,283,True,True,True,1,0,100.0,100.0
829,PO00001201,V4086,DC020,2024-07-01,2024-07-18,2024-07-17,944,944,True,True,True,1,0,100.0,100.0
830,PO00001203,V2429,DC016,2024-12-16,2025-01-04,2025-01-03,587,587,True,True,True,1,0,100.0,100.0
831,PO00001204,V3658,DC018,2024-09-12,2024-09-30,2024-09-29,1033,986,True,False,False,1,47,95.45,50.0
832,PO00001205,V3136,DC008,2024-08-06,2024-08-15,2024-08-22,558,558,False,True,False,-7,0,100.0,50.0
833,PO00001206,V1834,DC015,2024-03-06,2024-03-13,2024-03-13,650,605,True,False,False,0,45,93.08,50.0
834,PO00001209,V3108,DC015,2024-12-12,2024-12-17,2024-12-16,443,443,True,True,True,1,0,100.0,100.0
835,PO00001210,V1730,DC014,2024-05-30,2024-06-18,2024-06-17,763,763,True,True,True,1,0,100.0,100.0
836,PO00001211,V4690,DC011,2024-05-04,2024-05-21,2024-05-23,806,806,False,True,False,-2,0,100.0,50.0
837,PO00001212,V2792,DC014,2024-03-23,2024-04-01,2024-03-31,481,481,True,True,True,1,0,100.0,100.0
838,PO00001213,V2217,DC018,2024-05-24,2024-06-09,2024-06-16,27,27,False,True,False,-7,0,100.0,50.0
839,PO00001214,V4738,DC018,2024-10-21,2024-10-30,2024-10-30,673,673,True,True,True,0,0,100.0,100.0
840,PO00001216,V1734,DC024,2024-07-02,2024-07-20,2024-07-19,843,843,True,True,True,1,0,100.0,100.0
841,PO00001218,V3954,DC015,2024-03-10,2024-03-15,2024-03-20,1357,1357,False,True,False,-5,0,100.0,50.0
842,PO00001219,V2969,DC018,2024-06-11,2024-07-01,2024-07-07,126,126,False,True,False,-6,0,100.0,50.0
843,PO00001221,V3170,DC013,2024-10-02,2024-10-23,2024-10-26,228,228,False,True,False,-3,0,100.0,50.0
844,PO00001222,V3690,DC008,2024-07-29,2024-08-11,2024-08-12,611,542,False,False,False,-1,69,88.71,0.0
845,PO00001223,V2894,DC017,2024-12-09,2024-12-29,2024-12-29,529,491,True,False,False,0,38,92.82,50.0
846,PO00001224,V3841,DC014,2024-05-28,2024-06-09,2024-06-15,387,381,False,True,False,-6,6,98.45,50.0
847,PO00001225,V3690,DC012,2024-09-28,2024-10-02,2024-10-04,209,209,False,True,False,-2,0,100.0,50.0
848,PO00001227,V1321,DC001,2024-02-04,2024-02-17,2024-02-24,1184,1184,False,True,False,-7,0,100.0,50.0
849,PO00001228,V1949,DC020,2024-09-04,2024-09-20,2024-09-20,532,532,True,True,True,0,0,100.0,100.0
850,PO00001229,V4596,DC024,2024-08-19,2024-08-26,2024-08-26,754,754,True,True,True,0,0,100.0,100.0
851,PO00001232,V2060,DC004,2024-07-12,2024-07-26,2024-07-27,566,566,False,True,False,-1,0,100.0,50.0
852,PO00001234,V3284,DC004,2024-12-03,2024-12-19,2024-12-18,1240,1240,True,True,True,1,0,100.0,100.0
853,PO00001235,V2076,DC009,2024-08-26,2024-09-16,2024-09-20,563,563,False,True,False,-4,0,100.0,50.0
854,PO00001236,V1865,DC025,2024-07-11,2024-07-15,2024-07-15,1178,1178,True,True,True,0,0,100.0,100.0
855,PO00001238,V3623,DC013,2024-11-04,2024-11-09,2024-11-11,613,572,False,False,False,-2,41,93.31,0.0
856,PO00001239,V1301,DC013,2024-01-28,2024-02-04,2024-02-03,947,947,True,True,True,1,0,100.0,100.0
857,PO00001240,V1933,DC007,2024-05-27,2024-06-03,2024-06-03,942,819,True,False,False,0,123,86.94,50.0
858,PO00001243,V2529,DC012,2024-07-16,2024-07-27,2024-07-27,715,715,True,True,True,0,0,100.0,100.0
859,PO00001245,V3207,DC003,2024-11-13,2024-11-18,2024-11-22,229,229,False,True,False,-4,0,100.0,50.0
860,PO00001247,V4185,DC011,2024-07-06,2024-07-16,2024-07-16,496,496,True,True,True,0,0,100.0,100.0
861,PO00001250,V4938,DC009,2024-12-20,2024-12-26,2024-12-25,399,399,True,True,True,1,0,100.0,100.0
862,PO00001254,V3269,DC024,2024-02-29,2024-03-03,2024-03-09,1119,1119,False,True,False,-6,0,100.0,50.0
863,PO00001255,V3690,DC006,2024-08-13,2024-08-23,2024-08-22,1276,1276,True,True,True,1,0,100.0,100.0
864,PO00001257,V3659,DC013,2024-04-07,2024-04-23,2024-04-24,498,448,False,False,False,-1,50,89.96,0.0
865,PO00001258,V3421,DC005,2024-06-24,2024-07-14,2024-07-15,990,990,False,True,False,-1,0,100.0,50.0
866,PO00001259,V2902,DC021,2024-11-28,2024-12-18,2024-12-18,1302,1302,True,True,True,0,0,100.0,100.0
867,PO00001261,V4406,DC005,2024-02-22,2024-02-26,2024-02-25,858,858,True,True,True,1,0,100.0,100.0
868,PO00001262,V3776,DC019,2024-05-06,2024-05-16,2024-05-16,439,439,True,True,True,0,0,100.0,100.0
869,PO00001265,V3641,DC017,2024-09-10,2024-09-25,2024-09-26,1253,1253,False,True,False,-1,0,100.0,50.0
870,PO00001269,V2730,DC010,2024-12-17,2024-12-27,2024-12-27,93,93,True,True,True,0,0,100.0,100.0
871,PO00001270,V3504,DC013,2024-12-16,2024-12-26,2024-12-30,342,342,False,True,False,-4,0,100.0,50.0
872,PO00001271,V4089,DC020,2024-08-26,2024-09-04,2024-09-04,82,82,True,True,True,0,0,100.0,100.0
873,PO00001272,V2581,DC005,2024-02-21,2024-02-28,2024-02-29,1300,1300,False,True,False,-1,0,100.0,50.0
874,PO00001273,V2164,DC005,2024-11-23,2024-12-09,2024-12-09,806,806,True,True,True,0,0,100.0,100.0
875,PO00001274,V3398,DC005,2024-06-22,2024-07-08,2024-07-07,488,488,True,True,True,1,0,100.0,100.0
876,PO00001275,V1758,DC012,2024-08-29,2024-09-09,2024-09-08,501,501,True,True,True,1,0,100.0,100.0
877,PO00001276,V3764,DC007,2024-06-18,2024-07-01,2024-07-02,725,725,False,True,False,-1,0,100.0,50.0
878,PO00001278,V1402,DC024,2024-03-07,2024-03-23,2024-03-22,807,807,True,True,True,1,0,100.0,100.0
879,PO00001279,V1263,DC007,2024-01-06,2024-01-09,2024-01-09,836,836,True,True,True,0,0,100.0,100.0
880,PO00001280,V2660,DC011,2024-08-03,2024-08-23,2024-08-23,903,880,True,False,False,0,23,97.45,50.0
881,PO00001281,V1285,DC023,2024-09-18,2024-10-08,2024-10-10,1261,1261,False,True,False,-2,0,100.0,50.0
882,PO00001282,V4772,DC008,2024-12-01,2024-12-08,2024-12-08,792,792,True,True,True,0,0,100.0,100.0
883,PO00001287,V4163,DC016,2024-12-13,2025-01-02,2025-01-04,427,427,False,True,False,-2,0,100.0,50.0
884,PO00001289,V2024,DC014,2024-11-29,2024-12-13,2024-12-13,1372,1372,True,True,True,0,0,100.0,100.0
885,PO00001291,V4163,DC020,2024-03-17,2024-04-05,2024-04-09,895,895,False,True,False,-4,0,100.0,50.0
886,PO00001292,V4002,DC004,2024-03-23,2024-04-08,2024-04-07,806,696,True,False,False,1,110,86.35,50.0
887,PO00001293,V2564,DC003,2024-12-26,2025-01-12,2025-01-15,319,319,False,True,False,-3,0,100.0,50.0
888,PO00001295,V4401,DC020,2024-10-20,2024-10-24,2024-10-23,559,559,True,True,True,1,0,100.0,100.0
889,PO00001297,V1473,DC014,2024-03-12,2024-03-25,2024-03-28,1253,1253,False,True,False,-3,0,100.0,50.0
890,PO00001301,V2207,DC020,2024-08-07,2024-08-18,2024-08-18,1065,1065,True,True,True,0,0,100.0,100.0
891,PO00001303,V1656,DC021,2024-01-10,2024-01-17,2024-01-18,1109,1109,False,True,False,-1,0,100.0,50.0
892,PO00001304,V3774,DC005,2024-03-17,2024-03-31,2024-04-01,1172,1172,False,True,False,-1,0,100.0,50.0
893,PO00001305,V3503,DC025,2024-04-20,2024-04-30,2024-05-07,1229,1229,False,True,False,-7,0,100.0,50.0
894,PO00001307,V3600,DC013,2024-12-22,2025-01-02,2025-01-01,424,424,True,True,True,1,0,100.0,100.0
895,PO00001308,V4000,DC012,2024-05-02,2024-05-17,2024-05-16,1111,1111,True,True,True,1,0,100.0,100.0
896,PO00001310,V4533,DC015,2024-08-10,2024-08-25,2024-08-24,138,138,True,True,True,1,0,100.0,100.0
897,PO00001311,V4986,DC023,2024-01-09,2024-01-17,2024-01-16,906,906,True,True,True,1,0,100.0,100.0
898,PO00001313,V1731,DC002,2024-03-16,2024-03-24,2024-03-26,199,199,False,True,False,-2,0,100.0,50.0
899,PO00001314,V3567,DC009,2024-05-22,2024-06-10,2024-06-15,1210,974,False,False,False,-5,236,80.5,0.0
900,PO00001316,V4825,DC023,2024-07-16,2024-07-31,2024-07-31,396,396,True,True,True,0,0,100.0,100.0
901,PO00001317,V3009,DC025,2024-05-02,2024-05-13,2024-05-13,140,140,True,True,True,0,0,100.0,100.0
902,PO00001318,V2328,DC001,2024-05-09,2024-05-17,2024-05-24,967,967,False,True,False,-7,0,100.0,50.0
903,PO00001320,V3401,DC007,2024-12-19,2025-01-08,2025-01-10,338,338,False,True,False,-2,0,100.0,50.0
904,PO00001322,V4687,DC016,2024-12-22,2025-01-05,2025-01-05,1180,1180,True,True,True,0,0,100.0,100.0
905,PO00001323,V4368,DC018,2024-09-07,2024-09-16,2024-09-15,621,621,True,True,True,1,0,100.0,100.0
906,PO00001324,V4169,DC017,2024-03-03,2024-03-09,2024-03-09,1315,1315,True,True,True,0,0,100.0,100.0
907,PO00001327,V4413,DC016,2024-10-19,2024-11-05,2024-11-05,93,93,True,True,True,0,0,100.0,100.0
908,PO00001328,V4770,DC012,2024-04-21,2024-04-30,2024-04-30,883,883,True,True,True,0,0,100.0,100.0
909,PO00001329,V2564,DC005,2024-08-20,2024-08-25,2024-08-25,461,461,True,True,True,0,0,100.0,100.0
910,PO00001331,V2562,DC011,2024-08-31,2024-09-10,2024-09-10,185,185,True,True,True,0,0,100.0,100.0
911,PO00001332,V3613,DC009,2024-11-12,2024-11-25,2024-11-26,409,409,False,True,False,-1,0,100.0,50.0
912,PO00001333,V1550,DC023,2024-11-08,2024-11-13,2024-11-14,428,428,False,True,False,-1,0,100.0,50.0
913,PO00001335,V2286,DC004,2024-05-05,2024-05-10,2024-05-10,647,647,True,True,True,0,0,100.0,100.0
914,PO00001336,V3564,DC012,2024-02-12,2024-02-16,2024-02-16,1007,1007,True,True,True,0,0,100.0,100.0
915,PO00001337,V4561,DC007,2024-05-08,2024-05-16,2024-05-16,653,653,True,True,True,0,0,100.0,100.0
916,PO00001338,V3757,DC013,2024-11-10,2024-11-25,2024-11-24,1407,1407,True,True,True,1,0,100.0,100.0
917,PO00001339,V3028,DC016,2024-03-27,2024-04-15,2024-04-15,168,168,True,True,True,0,0,100.0,100.0
918,PO00001340,V2132,DC015,2024-07-23,2024-08-03,2024-08-07,699,699,False,True,False,-4,0,100.0,50.0
919,PO00001341,V2298,DC024,2024-10-01,2024-10-14,2024-10-15,199,199,False,True,False,-1,0,100.0,50.0
920,PO00001342,V2339,DC007,2024-06-16,2024-06-19,2024-06-18,1145,1145,True,True,True,1,0,100.0,100.0
921,PO00001343,V2706,DC020,2024-11-07,2024-11-18,2024-11-18,1355,1355,True,True,True,0,0,100.0,100.0
922,PO00001344,V2545,DC012,2024-02-25,2024-03-10,2024-03-12,735,735,False,True,False,-2,0,100.0,50.0
923,PO00001345,V3841,DC018,2024-07-15,2024-07-18,2024-07-17,111,111,True,True,True,1,0,100.0,100.0
924,PO00001346,V2636,DC010,2024-08-29,2024-09-02,2024-09-01,166,166,True,True,True,1,0,100.0,100.0
925,PO00001347,V2341,DC013,2024-04-01,2024-04-14,2024-04-13,476,476,True,True,True,1,0,100.0,100.0
926,PO00001348,V1731,DC006,2024-04-01,2024-04-08,2024-04-07,1153,1153,True,True,True,1,0,100.0,100.0
927,PO00001349,V2741,DC002,2024-03-19,2024-03-30,2024-03-30,500,500,True,True,True,0,0,100.0,100.0
928,PO00001351,V2949,DC013,2024-07-29,2024-08-07,2024-08-06,1183,1183,True,True,True,1,0,100.0,100.0
929,PO00001354,V2175,DC001,2024-02-05,2024-02-20,2024-02-22,838,838,False,True,False,-2,0,100.0,50.0
930,PO00001357,V3184,DC014,2024-06-28,2024-07-01,2024-06-30,1170,1170,True,True,True,1,0,100.0,100.0
931,PO00001358,V2842,DC020,2024-09-28,2024-10-08,2024-10-08,545,545,True,True,True,0,0,100.0,100.0
932,PO00001360,V1812,DC024,2024-06-24,2024-07-11,2024-07-13,923,923,False,True,False,-2,0,100.0,50.0
933,PO00001361,V2760,DC002,2024-06-05,2024-06-08,2024-06-07,448,448,True,True,True,1,0,100.0,100.0
934,PO00001363,V4211,DC007,2024-05-31,2024-06-17,2024-06-16,663,663,True,True,True,1,0,100.0,100.0
935,PO00001364,V4045,DC023,2024-11-26,2024-12-06,2024-12-06,286,286,True,True,True,0,0,100.0,100.0
936,PO00001365,V1540,DC018,2024-08-02,2024-08-16,2024-08-18,15,15,False,True,False,-2,0,100.0,50.0
937,PO00001366,V2875,DC010,2024-06-13,2024-06-29,2024-07-03,493,493,False,True,False,-4,0,100.0,50.0
938,PO00001367,V1319,DC024,2024-03-25,2024-03-28,2024-03-28,140,140,True,True,True,0,0,100.0,100.0
939,PO00001368,V4000,DC002,2024-07-16,2024-07-26,2024-07-25,1146,1146,True,True,True,1,0,100.0,100.0
940,PO00001370,V4034,DC017,2024-10-15,2024-10-18,2024-10-19,464,464,False,True,False,-1,0,100.0,50.0
941,PO00001371,V4272,DC024,2024-07-28,2024-08-12,2024-08-11,1095,1095,True,True,True,1,0,100.0,100.0
942,PO00001372,V3707,DC006,2024-02-23,2024-03-11,2024-03-11,913,913,True,True,True,0,0,100.0,100.0
943,PO00001373,V2979,DC025,2024-07-17,2024-07-29,2024-07-28,1120,1065,True,False,False,1,55,95.09,50.0
944,PO00001374,V1639,DC002,2024-06-23,2024-07-07,2024-07-08,43,43,False,True,False,-1,0,100.0,50.0
945,PO00001377,V4393,DC005,2024-10-27,2024-11-07,2024-11-07,136,136,True,True,True,0,0,100.0,100.0
946,PO00001379,V4125,DC024,2024-11-13,2024-11-28,2024-12-05,1209,1209,False,True,False,-7,0,100.0,50.0
947,PO00001380,V2136,DC007,2024-09-07,2024-09-17,2024-09-22,274,274,False,True,False,-5,0,100.0,50.0
948,PO00001381,V3388,DC020,2024-06-06,2024-06-22,2024-06-23,684,684,False,True,False,-1,0,100.0,50.0
949,PO00001382,V1942,DC015,2024-09-02,2024-09-11,2024-09-10,266,256,True,False,False,1,10,96.24,50.0
950,PO00001383,V3333,DC007,2024-03-03,2024-03-08,2024-03-07,181,181,True,True,True,1,0,100.0,100.0
951,PO00001384,V2211,DC004,2024-02-16,2024-03-03,2024-03-04,315,315,False,True,False,-1,0,100.0,50.0
952,PO00001385,V1477,DC015,2024-10-01,2024-10-12,2024-10-15,305,305,False,True,False,-3,0,100.0,50.0
953,PO00001386,V2196,DC020,2024-08-20,2024-09-10,2024-09-09,959,959,True,True,True,1,0,100.0,100.0
954,PO00001388,V4169,DC001,2024-11-11,2024-11-22,2024-11-22,1177,1177,True,True,True,0,0,100.0,100.0
955,PO00001390,V2180,DC024,2024-06-12,2024-06-23,2024-06-26,1417,1417,False,True,False,-3,0,100.0,50.0
956,PO00001391,V1305,DC008,2024-09-07,2024-09-28,2024-09-29,1355,1355,False,True,False,-1,0,100.0,50.0
957,PO00001392,V4344,DC006,2024-06-22,2024-07-01,2024-07-04,367,367,False,True,False,-3,0,100.0,50.0
958,PO00001393,V3874,DC023,2024-03-08,2024-03-13,2024-03-14,1429,1429,False,True,False,-1,0,100.0,50.0
959,PO00001394,V2129,DC014,2024-12-11,2024-12-25,2024-12-24,1367,1207,True,False,False,1,160,88.3,50.0
960,PO00001395,V3614,DC025,2024-05-07,2024-05-24,2024-05-23,395,395,True,True,True,1,0,100.0,100.0
961,PO00001396,V4736,DC003,2024-04-04,2024-04-24,2024-04-24,437,372,True,False,False,0,65,85.13,50.0
962,PO00001397,V3108,DC009,2024-05-01,2024-05-12,2024-05-14,1222,1222,False,True,False,-2,0,100.0,50.0
963,PO00001398,V2538,DC010,2024-04-03,2024-04-15,2024-04-15,200,200,True,True,True,0,0,100.0,100.0
964,PO00001399,V2297,DC010,2024-08-12,2024-08-25,2024-08-29,526,462,False,False,False,-4,64,87.83,0.0
965,PO00001401,V3009,DC024,2024-03-01,2024-03-19,2024-03-20,1224,1224,False,True,False,-1,0,100.0,50.0
966,PO00001405,V3388,DC023,2024-11-16,2024-12-02,2024-12-02,1269,1269,True,True,True,0,0,100.0,100.0
967,PO00001406,V4288,DC024,2024-12-27,2025-01-14,2025-01-20,898,898,False,True,False,-6,0,100.0,50.0
968,PO00001407,V1930,DC011,2024-07-25,2024-08-14,2024-08-14,838,838,True,True,True,0,0,100.0,100.0
969,PO00001408,V2976,DC018,2024-06-18,2024-06-22,2024-06-26,583,583,False,True,False,-4,0,100.0,50.0
970,PO00001409,V4293,DC002,2024-09-17,2024-10-03,2024-10-04,849,849,False,True,False,-1,0,100.0,50.0
971,PO00001410,V3287,DC020,2024-11-12,2024-11-30,2024-11-29,733,733,True,True,True,1,0,100.0,100.0
972,PO00001411,V3172,DC005,2024-11-03,2024-11-17,2024-11-17,1131,1131,True,True,True,0,0,100.0,100.0
973,PO00001412,V2355,DC014,2024-12-29,2025-01-19,2025-01-18,803,803,True,True,True,1,0,100.0,100.0
974,PO00001413,V4054,DC005,2024-04-11,2024-04-26,2024-04-29,1066,1066,False,True,False,-3,0,100.0,50.0
975,PO00001414,V4825,DC024,2024-04-16,2024-04-23,2024-04-23,1264,1264,True,True,True,0,0,100.0,100.0
976,PO00001415,V2562,DC006,2024-02-03,2024-02-06,2024-02-05,1296,1296,True,True,True,1,0,100.0,100.0
977,PO00001416,V4949,DC010,2024-07-14,2024-08-04,2024-08-03,203,203,True,True,True,1,0,100.0,100.0
978,PO00001417,V1548,DC011,2024-01-20,2024-02-05,2024-02-05,144,118,True,False,False,0,26,81.94,50.0
979,PO00001421,V1102,DC002,2024-04-05,2024-04-09,2024-04-08,612,612,True,True,True,1,0,100.0,100.0
980,PO00001422,V3482,DC025,2024-04-11,2024-04-27,2024-04-29,93,93,False,True,False,-2,0,100.0,50.0
981,PO00001423,V1876,DC004,2024-09-16,2024-09-27,2024-09-26,53,50,True,False,False,1,3,94.34,50.0
982,PO00001425,V4810,DC022,2024-02-25,2024-03-06,2024-03-08,293,293,False,True,False,-2,0,100.0,50.0
983,PO00001427,V4634,DC014,2024-12-19,2025-01-05,2025-01-04,550,550,True,True,True,1,0,100.0,100.0
984,PO00001428,V2429,DC023,2024-05-09,2024-05-16,2024-05-18,306,306,False,True,False,-2,0,100.0,50.0
985,PO00001429,V2410,DC014,2024-09-18,2024-09-29,2024-09-29,541,541,True,True,True,0,0,100.0,100.0
986,PO00001430,V3698,DC007,2024-04-25,2024-05-14,2024-05-14,1241,1241,True,True,True,0,0,100.0,100.0
987,PO00001431,V3720,DC025,2024-10-08,2024-10-13,2024-10-14,527,527,False,True,False,-1,0,100.0,50.0
988,PO00001432,V1894,DC012,2024-05-31,2024-06-17,2024-06-24,491,491,False,True,False,-7,0,100.0,50.0
989,PO00001435,V4691,DC022,2024-12-15,2024-12-29,2024-12-31,1431,1431,False,True,False,-2,0,100.0,50.0
990,PO00001436,V3701,DC002,2024-04-02,2024-04-11,2024-04-11,588,588,True,True,True,0,0,100.0,100.0
991,PO00001437,V1102,DC008,2024-01-17,2024-01-25,2024-01-24,42,42,True,True,True,1,0,100.0,100.0
992,PO00001439,V2518,DC017,2024-09-01,2024-09-06,2024-09-07,189,189,False,True,False,-1,0,100.0,50.0
993,PO00001440,V1731,DC025,2024-11-30,2024-12-19,2024-12-26,620,620,False,True,False,-7,0,100.0,50.0
994,PO00001442,V1738,DC007,2024-10-02,2024-10-22,2024-10-21,666,578,True,False,False,1,88,86.79,50.0
995,PO00001443,V3477,DC001,2024-01-22,2024-01-28,2024-01-31,528,528,False,True,False,-3,0,100.0,50.0
996,PO00001444,V4962,DC015,2024-05-20,2024-05-26,2024-06-01,275,275,False,True,False,-6,0,100.0,50.0
997,PO00001447,V3003,DC021,2024-05-08,2024-05-12,2024-05-18,101,101,False,True,False,-6,0,100.0,50.0
998,PO00001450,V1221,DC019,2024-06-08,2024-06-16,2024-06-18,632,632,False,True,False,-2,0,100.0,50.0
999,PO00001452,V1740,DC001,2024-04-27,2024-05-10,2024-05-10,195,195,True,True,True,0,0,100.0,100.0
1000,PO00001453,V1813,DC021,2024-11-06,2024-11-13,2024-11-13,922,922,True,True,True,0,0,100.0,100.0
1001,PO00001454,V2494,DC012,2024-11-07,2024-11-23,2024-11-23,859,859,True,True,True,0,0,100.0,100.0
1002,PO00001455,V4665,DC015,2024-04-03,2024-04-11,2024-04-12,283,283,False,True,False,-1,0,100.0,50.0
1003,PO00001456,V2308,DC015,2024-03-02,2024-03-07,2024-03-10,625,625,False,True,False,-3,0,100.0,50.0
1004,PO00001458,V4169,DC015,2024-05-24,2024-06-01,2024-06-04,1398,1398,False,True,False,-3,0,100.0,50.0
1005,PO00001459,V4309,DC013,2024-08-10,2024-08-16,2024-08-17,66,66,False,True,False,-1,0,100.0,50.0
1006,PO00001460,V2736,DC009,2024-12-12,2024-12-24,2024-12-24,531,531,True,True,True,0,0,100.0,100.0
1007,PO00001461,V1584,DC006,2024-11-27,2024-12-12,2024-12-11,268,268,True,True,True,1,0,100.0,100.0
1008,PO00001462,V3582,DC001,2024-08-08,2024-08-23,2024-08-23,939,939,True,True,True,0,0,100.0,100.0
1009,PO00001463,V1056,DC021,2024-10-05,2024-10-15,2024-10-14,858,739,True,False,False,1,119,86.13,50.0
1010,PO00001464,V2526,DC018,2024-07-26,2024-08-10,2024-08-09,553,553,True,True,True,1,0,100.0,100.0
1011,PO00001465,V2943,DC017,2024-07-09,2024-07-30,2024-07-29,131,131,True,True,True,1,0,100.0,100.0
1012,PO00001466,V4864,DC006,2024-12-24,2025-01-03,2025-01-07,656,656,False,True,False,-4,0,100.0,50.0
1013,PO00001468,V4299,DC007,2024-08-26,2024-09-06,2024-09-05,1242,1242,True,True,True,1,0,100.0,100.0
1014,PO00001469,V2134,DC004,2024-10-12,2024-10-17,2024-10-19,472,472,False,True,False,-2,0,100.0,50.0
1015,PO00001471,V1176,DC025,2024-05-09,2024-05-30,2024-05-30,1048,1048,True,True,True,0,0,100.0,100.0
1016,PO00001472,V3473,DC007,2024-02-29,2024-03-16,2024-03-15,813,813,True,True,True,1,0,100.0,100.0
1017,PO00001473,V1417,DC008,2024-01-02,2024-01-18,2024-01-25,235,235,False,True,False,-7,0,100.0,50.0
1018,PO00001474,V4123,DC018,2024-08-05,2024-08-16,2024-08-21,496,496,False,True,False,-5,0,100.0,50.0
1019,PO00001475,V1442,DC015,2024-03-30,2024-04-05,2024-04-05,202,202,True,True,True,0,0,100.0,100.0
1020,PO00001477,V1605,DC014,2024-06-05,2024-06-14,2024-06-13,650,650,True,True,True,1,0,100.0,100.0
