plan_id,store_id,item_id,category_id,department,effective_date,end_date,aisle,shelf_number,shelf_position,facing_count,shelf_capacity,min_display_qty,is_key_item,is_seasonal_slot,planogram_version
3955,14,627,7,Automotive,2024-01-01,2024-12-31,A12,1,7,3,36,7,True,False,v3
3956,14,606,7,Automotive,2024-07-01,2024-12-31,A18,5,16,3,22,3,False,False,v2
3957,14,717,8,Toys,2024-01-01,2024-12-31,A20,5,12,2,48,7,False,False,v4
3958,14,45,1,Grocery,2024-01-01,2024-12-31,A12,2,1,1,25,12,False,False,v5
3959,14,692,7,Automotive,2024-10-01,2024-12-31,A12,6,5,4,36,8,False,False,v2
3960,14,617,7,Automotive,2024-04-01,2024-12-31,A09,5,4,2,14,11,False,False,v5
3961,14,930,10,Office Supplies,2024-01-01,2024-12-31,A13,3,18,2,36,2,True,False,v3
3962,14,277,3,Apparel,2024-01-01,2024-12-31,A02,4,5,4,18,12,True,False,v1
3963,14,308,4,Home & Garden,2024-07-01,2024-12-31,A16,5,4,3,16,12,False,False,v4
3964,14,894,9,Health & Beauty,2024-10-01,2024-12-31,A15,3,16,4,28,3,True,False,v1
3965,14,439,5,Sporting Goods,2024-07-01,2024-12-31,A09,3,1,3,45,10,False,False,v5
3966,14,250,3,Apparel,2024-04-01,2024-12-31,A16,5,3,3,29,9,True,False,v3
3967,14,435,5,Sporting Goods,2024-10-01,2024-12-31,A24,1,17,4,11,10,False,False,v3
3968,14,542,6,Pharmacy,2024-07-01,2024-12-31,A25,3,11,1,21,9,False,True,v3
3969,14,218,3,Apparel,2024-07-01,2024-12-31,A06,3,14,3,41,8,False,False,v4
3970,14,947,10,Office Supplies,2024-04-01,2024-12-31,A17,3,16,3,26,2,False,True,v4
3971,14,934,10,Office Supplies,2024-07-01,2024-12-31,A22,4,5,2,35,11,False,False,v3
3972,14,920,10,Office Supplies,2024-01-01,2024-12-31,A13,5,5,2,22,7,False,False,v2
3973,14,908,10,Office Supplies,2024-10-01,2024-12-31,A22,3,7,1,26,2,True,False,v1
3974,14,123,2,Electronics,2024-07-01,2024-12-31,A17,6,1,4,42,7,False,True,v4
3975,14,629,7,Automotive,2024-04-01,2024-12-31,A09,1,10,2,31,12,False,False,v3
3976,14,701,8,Toys,2024-01-01,2024-12-31,A20,6,5,1,34,2,False,False,v1
3977,14,1000,10,Office Supplies,2024-01-01,2024-12-31,A12,1,3,4,22,6,False,True,v4
3978,14,931,10,Office Supplies,2024-07-01,2024-12-31,A30,1,5,4,8,9,False,True,v2
3979,14,820,9,Health & Beauty,2024-04-01,2024-12-31,A12,4,6,3,37,11,True,False,v1
3980,14,342,4,Home & Garden,2024-04-01,2024-12-31,A23,2,7,3,26,2,False,False,v3
3981,14,187,2,Electronics,2024-01-01,2024-12-31,A23,2,4,4,20,12,False,False,v4
3982,14,890,9,Health & Beauty,2024-07-01,2024-12-31,A21,4,19,1,42,5,False,False,v5
3983,14,666,7,Automotive,2024-04-01,2024-12-31,A03,3,1,2,32,6,False,False,v3
3984,14,346,4,Home & Garden,2024-10-01,2024-12-31,A27,2,18,1,38,5,False,False,v2
3985,14,283,3,Apparel,2024-01-01,2024-12-31,A16,6,1,1,21,2,False,False,v4
3986,14,914,10,Office Supplies,2024-07-01,2024-12-31,A11,3,2,3,15,2,False,False,v3
3987,14,198,2,Electronics,2024-04-01,2024-12-31,A01,1,14,1,47,10,False,False,v3
3988,14,149,2,Electronics,2024-01-01,2024-12-31,A09,3,8,1,47,12,False,False,v3
3989,14,409,5,Sporting Goods,2024-04-01,2024-12-31,A26,5,10,4,22,5,False,False,v2
3990,14,628,7,Automotive,2024-04-01,2024-12-31,A25,6,18,2,32,5,True,False,v4
3991,14,794,8,Toys,2024-07-01,2024-12-31,A11,2,20,1,33,8,False,True,v3
3992,14,994,10,Office Supplies,2024-04-01,2024-12-31,A13,5,5,4,13,3,False,False,v3
3993,14,473,5,Sporting Goods,2024-10-01,2024-12-31,A04,6,19,4,46,9,False,False,v5
3994,14,756,8,Toys,2024-04-01,2024-12-31,A28,5,18,2,13,5,False,False,v3
3995,14,450,5,Sporting Goods,2024-04-01,2024-12-31,A19,5,15,2,24,8,False,False,v2
3996,14,582,6,Pharmacy,2024-10-01,2024-12-31,A23,3,6,2,36,10,False,True,v5
3997,14,515,6,Pharmacy,2024-10-01,2024-12-31,A02,4,16,2,27,10,False,False,v2
3998,14,569,6,Pharmacy,2024-07-01,2024-12-31,A13,1,5,4,32,9,False,False,v1
3999,14,859,9,Health & Beauty,2024-07-01,2024-12-31,A06,2,15,3,35,10,False,False,v5
4000,14,496,5,Sporting Goods,2024-07-01,2024-12-31,A13,3,18,1,46,2,False,False,v3
4001,14,795,8,Toys,2024-04-01,2024-12-31,A26,3,9,4,16,9,False,False,v4
4002,14,35,1,Grocery,2024-10-01,2024-12-31,A18,2,13,1,29,12,False,True,v4
4003,14,874,9,Health & Beauty,2024-10-01,2024-12-31,A03,6,7,3,6,10,False,True,v1
4004,14,36,1,Grocery,2024-07-01,2024-12-31,A18,4,14,3,22,5,False,False,v1
4005,14,363,4,Home & Garden,2024-01-01,2024-12-31,A21,6,11,1,22,2,True,False,v5
4006,14,646,7,Automotive,2024-01-01,2024-12-31,A23,3,6,4,20,10,True,False,v4
4007,14,52,1,Grocery,2024-10-01,2024-12-31,A02,6,6,4,7,10,False,False,v4
4008,14,302,4,Home & Garden,2024-07-01,2024-12-31,A18,3,6,4,12,3,False,False,v1
4009,14,987,10,Office Supplies,2024-04-01,2024-12-31,A23,3,16,4,23,3,True,False,v4
4010,14,585,6,Pharmacy,2024-10-01,2024-12-31,A19,5,1,3,31,5,False,False,v3
4011,14,63,1,Grocery,2024-01-01,2024-12-31,A18,2,2,3,21,2,False,False,v3
4012,14,879,9,Health & Beauty,2024-04-01,2024-12-31,A22,5,4,3,6,9,False,False,v2
4013,14,956,10,Office Supplies,2024-10-01,2024-12-31,A18,1,6,3,40,5,False,False,v2
4014,14,194,2,Electronics,2024-01-01,2024-12-31,A15,2,1,1,35,11,False,False,v4
4015,14,665,7,Automotive,2024-01-01,2024-12-31,A29,5,5,4,34,5,False,False,v4
4016,14,985,10,Office Supplies,2024-10-01,2024-12-31,A18,3,2,3,43,10,False,False,v5
4017,14,54,1,Grocery,2024-04-01,2024-12-31,A15,2,7,2,28,7,False,False,v1
4018,14,101,2,Electronics,2024-01-01,2024-12-31,A13,6,4,3,10,3,False,False,v4
4019,14,410,5,Sporting Goods,2024-04-01,2024-12-31,A17,1,16,1,30,4,False,False,v1
4020,14,711,8,Toys,2024-04-01,2024-12-31,A05,3,14,2,11,10,False,False,v3
4021,14,262,3,Apparel,2024-04-01,2024-12-31,A11,1,5,3,34,2,False,False,v3
4022,14,266,3,Apparel,2024-01-01,2024-12-31,A15,1,5,2,37,3,False,False,v3
4023,14,444,5,Sporting Goods,2024-07-01,2024-12-31,A28,2,7,1,35,7,False,False,v1
4024,14,523,6,Pharmacy,2024-10-01,2024-12-31,A05,3,12,1,20,4,False,False,v1
4025,14,466,5,Sporting Goods,2024-04-01,2024-12-31,A16,1,18,4,34,10,True,False,v5
4026,14,791,8,Toys,2024-10-01,2024-12-31,A11,4,2,2,22,12,False,False,v5
4027,14,845,9,Health & Beauty,2024-07-01,2024-12-31,A06,3,6,1,19,8,False,False,v2
4028,14,14,1,Grocery,2024-07-01,2024-12-31,A11,4,19,4,7,3,False,False,v3
4029,14,912,10,Office Supplies,2024-10-01,2024-12-31,A09,1,13,1,25,8,False,False,v3
4030,14,519,6,Pharmacy,2024-01-01,2024-12-31,A01,1,14,3,21,7,False,False,v2
4031,14,684,7,Automotive,2024-10-01,2024-12-31,A18,6,14,4,10,10,True,False,v1
4032,14,610,7,Automotive,2024-10-01,2024-12-31,A29,1,20,3,15,3,False,False,v5
4033,14,643,7,Automotive,2024-04-01,2024-12-31,A30,1,10,2,17,9,False,False,v3
4034,14,796,8,Toys,2024-04-01,2024-12-31,A03,2,12,1,29,7,False,False,v4
4035,14,56,1,Grocery,2024-01-01,2024-12-31,A13,6,15,2,18,9,False,False,v5
4036,14,470,5,Sporting Goods,2024-01-01,2024-12-31,A21,3,19,2,33,7,True,False,v4
4037,14,832,9,Health & Beauty,2024-01-01,2024-12-31,A10,3,16,4,21,4,False,False,v5
4038,14,679,7,Automotive,2024-07-01,2024-12-31,A22,6,9,2,6,7,False,True,v4
4039,14,103,2,Electronics,2024-04-01,2024-12-31,A29,6,9,1,38,4,False,True,v4
4040,14,654,7,Automotive,2024-10-01,2024-12-31,A21,5,11,4,47,10,False,False,v2
4041,14,969,10,Office Supplies,2024-10-01,2024-12-31,A04,6,18,1,45,6,False,False,v3
4042,14,76,1,Grocery,2024-04-01,2024-12-31,A12,1,10,1,38,11,False,False,v1
4043,14,777,8,Toys,2024-07-01,2024-12-31,A30,2,1,4,11,4,True,False,v1
4044,14,871,9,Health & Beauty,2024-01-01,2024-12-31,A05,6,3,4,26,6,False,False,v1
4045,14,525,6,Pharmacy,2024-07-01,2024-12-31,A20,1,14,1,16,5,False,False,v2
4046,14,644,7,Automotive,2024-01-01,2024-12-31,A25,5,13,1,15,10,False,False,v3
4047,14,803,9,Health & Beauty,2024-10-01,2024-12-31,A12,4,9,1,19,6,False,False,v2
4048,14,535,6,Pharmacy,2024-04-01,2024-12-31,A13,2,12,3,26,3,False,False,v2
4049,14,719,8,Toys,2024-07-01,2024-12-31,A24,1,19,4,28,7,False,False,v3
4050,14,906,10,Office Supplies,2024-04-01,2024-12-31,A24,1,2,3,37,7,False,False,v3
4051,14,937,10,Office Supplies,2024-04-01,2024-12-31,A07,6,12,1,13,2,False,True,v4
4052,14,135,2,Electronics,2024-10-01,2024-12-31,A24,5,15,1,38,2,True,False,v5
4053,14,113,2,Electronics,2024-04-01,2024-12-31,A26,4,19,1,6,2,True,True,v3
4054,14,957,10,Office Supplies,2024-10-01,2024-12-31,A08,6,3,4,34,3,False,False,v3
4055,14,4,1,Grocery,2024-07-01,2024-12-31,A11,2,10,1,7,4,False,False,v1
4056,14,220,3,Apparel,2024-04-01,2024-12-31,A28,3,11,4,15,11,True,False,v3
4057,14,948,10,Office Supplies,2024-04-01,2024-12-31,A03,3,17,4,39,5,False,False,v3
4058,14,970,10,Office Supplies,2024-10-01,2024-12-31,A10,3,11,2,16,5,False,False,v2
4059,14,925,10,Office Supplies,2024-04-01,2024-12-31,A03,5,8,2,40,3,False,False,v2
4060,14,417,5,Sporting Goods,2024-07-01,2024-12-31,A10,1,1,3,10,10,False,False,v3
4061,14,971,10,Office Supplies,2024-07-01,2024-12-31,A16,3,11,4,8,12,False,False,v1
4062,14,211,3,Apparel,2024-07-01,2024-12-31,A05,4,7,2,40,9,False,False,v2
4063,14,815,9,Health & Beauty,2024-10-01,2024-12-31,A12,1,9,4,25,5,False,False,v4
4064,14,316,4,Home & Garden,2024-01-01,2024-12-31,A28,2,18,3,17,10,False,True,v1
4065,14,373,4,Home & Garden,2024-07-01,2024-12-31,A24,3,19,1,15,5,False,False,v3
4066,14,39,1,Grocery,2024-07-01,2024-12-31,A27,1,10,4,36,9,False,False,v4
4067,14,197,2,Electronics,2024-04-01,2024-12-31,A20,6,3,1,47,4,False,False,v4
4068,14,184,2,Electronics,2024-04-01,2024-12-31,A06,5,8,2,13,5,True,False,v5
4069,14,327,4,Home & Garden,2024-01-01,2024-12-31,A09,4,11,3,43,3,False,False,v5
4070,14,860,9,Health & Beauty,2024-04-01,2024-12-31,A24,3,16,3,36,5,True,False,v1
4071,14,863,9,Health & Beauty,2024-10-01,2024-12-31,A07,5,14,2,20,6,False,False,v3
4072,14,546,6,Pharmacy,2024-01-01,2024-12-31,A09,6,15,4,10,12,False,False,v3
4073,14,257,3,Apparel,2024-01-01,2024-12-31,A27,6,2,2,7,11,False,False,v3
4074,14,507,6,Pharmacy,2024-07-01,2024-12-31,A30,6,19,3,9,10,False,True,v3
4075,14,133,2,Electronics,2024-10-01,2024-12-31,A12,5,9,4,13,7,False,False,v1
4076,14,72,1,Grocery,2024-01-01,2024-12-31,A10,3,8,3,21,12,False,False,v4
4077,14,658,7,Automotive,2024-04-01,2024-12-31,A08,4,13,1,17,8,True,False,v2
4078,14,830,9,Health & Beauty,2024-04-01,2024-12-31,A03,4,19,3,18,12,False,False,v5
4079,14,538,6,Pharmacy,2024-04-01,2024-12-31,A25,3,13,4,20,10,False,True,v3
4080,14,601,7,Automotive,2024-04-01,2024-12-31,A06,1,3,4,41,12,True,False,v3
4081,14,118,2,Electronics,2024-01-01,2024-12-31,A29,6,5,4,23,5,False,False,v1
4082,14,873,9,Health & Beauty,2024-01-01,2024-12-31,A06,6,12,3,40,2,True,False,v1
4083,14,10,1,Grocery,2024-01-01,2024-12-31,A11,6,2,4,25,5,False,False,v2
4084,14,833,9,Health & Beauty,2024-01-01,2024-12-31,A11,5,17,1,11,12,False,False,v4
4085,14,32,1,Grocery,2024-04-01,2024-12-31,A27,5,2,1,32,9,True,False,v2
4086,14,591,6,Pharmacy,2024-07-01,2024-12-31,A19,2,5,2,6,4,False,False,v3
4087,14,935,10,Office Supplies,2024-04-01,2024-12-31,A13,5,18,3,17,8,False,False,v2
4088,14,365,4,Home & Garden,2024-10-01,2024-12-31,A03,1,4,4,7,6,False,False,v4
4089,14,589,6,Pharmacy,2024-07-01,2024-12-31,A23,3,16,2,36,5,False,True,v4
4090,14,518,6,Pharmacy,2024-10-01,2024-12-31,A20,5,9,3,17,4,False,False,v5
4091,14,790,8,Toys,2024-01-01,2024-12-31,A21,6,1,4,38,11,False,True,v4
4092,14,307,4,Home & Garden,2024-04-01,2024-12-31,A15,3,10,3,7,5,False,False,v2
4093,14,571,6,Pharmacy,2024-10-01,2024-12-31,A24,6,5,2,40,12,True,False,v2
4094,14,253,3,Apparel,2024-04-01,2024-12-31,A07,2,8,3,41,6,True,False,v5
4095,14,43,1,Grocery,2024-01-01,2024-12-31,A29,3,15,2,26,3,True,False,v4
4096,14,810,9,Health & Beauty,2024-04-01,2024-12-31,A05,5,19,3,47,2,False,False,v5
4097,14,822,9,Health & Beauty,2024-04-01,2024-12-31,A21,4,10,2,20,2,False,False,v1
4098,14,203,3,Apparel,2024-01-01,2024-12-31,A13,2,8,1,25,8,False,False,v3
4099,14,2,1,Grocery,2024-10-01,2024-12-31,A12,3,17,3,41,5,False,False,v2
4100,14,167,2,Electronics,2024-04-01,2024-12-31,A27,5,5,3,19,6,False,False,v3
4101,14,962,10,Office Supplies,2024-04-01,2024-12-31,A13,2,8,3,41,11,False,False,v4
4102,14,555,6,Pharmacy,2024-07-01,2024-12-31,A27,5,4,2,31,6,True,False,v5
4103,14,227,3,Apparel,2024-04-01,2024-12-31,A21,1,6,3,44,11,False,False,v5
4104,14,416,5,Sporting Goods,2024-07-01,2024-12-31,A03,5,3,3,16,9,False,True,v1
4105,14,779,8,Toys,2024-10-01,2024-12-31,A19,1,6,2,30,4,False,False,v5
4106,14,244,3,Apparel,2024-07-01,2024-12-31,A10,2,15,4,18,2,True,True,v3
4107,14,609,7,Automotive,2024-04-01,2024-12-31,A16,2,11,4,7,10,False,False,v5
4108,14,886,9,Health & Beauty,2024-01-01,2024-12-31,A21,5,5,3,18,4,False,False,v2
4109,14,109,2,Electronics,2024-01-01,2024-12-31,A07,2,18,4,21,9,True,False,v4
4110,14,553,6,Pharmacy,2024-01-01,2024-12-31,A21,3,16,2,28,12,True,False,v4
4111,14,397,4,Home & Garden,2024-01-01,2024-12-31,A15,2,11,2,15,9,False,False,v2
4112,14,825,9,Health & Beauty,2024-10-01,2024-12-31,A26,3,6,2,22,12,False,False,v2
4113,14,993,10,Office Supplies,2024-07-01,2024-12-31,A20,4,12,4,29,2,False,False,v4
4114,14,961,10,Office Supplies,2024-10-01,2024-12-31,A26,1,16,2,26,12,False,False,v5
4115,14,412,5,Sporting Goods,2024-07-01,2024-12-31,A23,6,6,1,47,5,False,True,v1
4116,14,737,8,Toys,2024-10-01,2024-12-31,A13,6,16,2,13,5,False,False,v2
4117,14,754,8,Toys,2024-01-01,2024-12-31,A11,4,5,3,25,4,False,False,v1
4118,14,564,6,Pharmacy,2024-04-01,2024-12-31,A15,6,16,1,47,8,False,False,v4
4119,14,152,2,Electronics,2024-04-01,2024-12-31,A20,2,11,4,44,3,False,False,v3
4120,14,449,5,Sporting Goods,2024-04-01,2024-12-31,A28,2,19,3,15,5,False,False,v2
4121,14,536,6,Pharmacy,2024-01-01,2024-12-31,A20,5,6,3,35,7,False,False,v1
4122,14,763,8,Toys,2024-01-01,2024-12-31,A04,5,5,4,32,7,False,False,v4
4123,14,771,8,Toys,2024-04-01,2024-12-31,A18,4,6,4,36,10,False,False,v3
4124,14,59,1,Grocery,2024-07-01,2024-12-31,A11,2,9,3,11,4,False,False,v5
4125,14,497,5,Sporting Goods,2024-01-01,2024-12-31,A25,3,13,4,40,5,False,True,v3
4126,14,491,5,Sporting Goods,2024-07-01,2024-12-31,A18,5,8,2,13,4,True,False,v3
4127,14,391,4,Home & Garden,2024-10-01,2024-12-31,A12,6,13,1,15,6,False,False,v3
4128,14,543,6,Pharmacy,2024-01-01,2024-12-31,A16,1,15,4,24,4,False,False,v5
4129,14,827,9,Health & Beauty,2024-10-01,2024-12-31,A19,6,14,2,45,3,True,False,v3
4130,14,898,9,Health & Beauty,2024-07-01,2024-12-31,A04,6,9,1,30,4,False,False,v5
4131,14,293,3,Apparel,2024-07-01,2024-12-31,A20,1,10,3,37,7,True,False,v5
4132,14,115,2,Electronics,2024-07-01,2024-12-31,A12,6,9,2,11,7,False,True,v1
4133,14,213,3,Apparel,2024-04-01,2024-12-31,A04,5,4,2,43,4,False,False,v5
4134,14,462,5,Sporting Goods,2024-01-01,2024-12-31,A17,2,15,2,39,3,False,True,v3
4135,14,81,1,Grocery,2024-10-01,2024-12-31,A01,2,10,3,6,8,False,False,v3
4136,14,877,9,Health & Beauty,2024-07-01,2024-12-31,A29,1,12,2,48,3,True,True,v2
4137,14,809,9,Health & Beauty,2024-07-01,2024-12-31,A14,2,8,1,17,4,True,False,v3
4138,14,986,10,Office Supplies,2024-01-01,2024-12-31,A19,4,16,4,34,2,False,False,v4
4139,14,911,10,Office Supplies,2024-04-01,2024-12-31,A18,4,14,2,6,8,True,False,v2
4140,14,372,4,Home & Garden,2024-10-01,2024-12-31,A08,3,13,2,20,7,False,False,v5
4141,14,265,3,Apparel,2024-04-01,2024-12-31,A30,2,6,2,16,3,False,False,v2
4142,14,638,7,Automotive,2024-04-01,2024-12-31,A04,2,2,3,16,6,False,True,v3
4143,14,404,5,Sporting Goods,2024-10-01,2024-12-31,A08,4,8,4,14,12,False,False,v2
4144,14,728,8,Toys,2024-07-01,2024-12-31,A29,3,5,2,36,4,False,False,v4
4145,14,446,5,Sporting Goods,2024-07-01,2024-12-31,A02,4,19,2,17,10,False,True,v1
4146,14,595,6,Pharmacy,2024-01-01,2024-12-31,A26,1,16,4,46,7,False,False,v4
4147,14,459,5,Sporting Goods,2024-01-01,2024-12-31,A11,6,1,2,34,5,True,False,v5
4148,14,301,4,Home & Garden,2024-04-01,2024-12-31,A23,6,20,1,25,11,False,False,v3
4149,14,11,1,Grocery,2024-07-01,2024-12-31,A04,3,19,2,18,9,True,False,v2
4150,14,597,6,Pharmacy,2024-07-01,2024-12-31,A26,3,2,1,38,12,True,False,v2
4151,14,177,2,Electronics,2024-07-01,2024-12-31,A04,4,14,2,15,12,False,False,v2
4152,14,611,7,Automotive,2024-01-01,2024-12-31,A03,2,4,1,7,5,True,False,v2
4153,14,954,10,Office Supplies,2024-04-01,2024-12-31,A04,6,14,1,28,4,False,False,v3
4154,14,225,3,Apparel,2024-01-01,2024-12-31,A03,5,2,2,15,3,False,False,v5
4155,14,88,1,Grocery,2024-01-01,2024-12-31,A28,3,6,1,45,9,True,False,v1
4156,14,678,7,Automotive,2024-10-01,2024-12-31,A27,3,13,4,17,6,False,False,v5
4157,14,813,9,Health & Beauty,2024-07-01,2024-12-31,A04,4,14,3,10,3,False,False,v3
4158,14,799,8,Toys,2024-07-01,2024-12-31,A29,6,18,3,11,12,False,False,v3
4159,14,927,10,Office Supplies,2024-01-01,2024-12-31,A13,6,15,2,40,3,False,False,v1
4160,14,141,2,Electronics,2024-07-01,2024-12-31,A20,5,10,3,37,2,True,False,v2
4161,14,274,3,Apparel,2024-10-01,2024-12-31,A06,1,8,4,21,12,False,False,v4
4162,14,117,2,Electronics,2024-04-01,2024-12-31,A19,3,18,4,41,7,False,True,v2
4163,14,100,1,Grocery,2024-10-01,2024-12-31,A18,4,8,2,28,4,False,False,v1
4164,14,50,1,Grocery,2024-10-01,2024-12-31,A27,2,15,2,22,8,False,True,v5
4165,14,811,9,Health & Beauty,2024-10-01,2024-12-31,A12,4,12,2,37,4,False,True,v2
4166,14,926,10,Office Supplies,2024-01-01,2024-12-31,A19,3,13,3,32,3,False,True,v3
4167,14,96,1,Grocery,2024-10-01,2024-12-31,A26,2,12,1,33,12,False,True,v1
4168,14,151,2,Electronics,2024-07-01,2024-12-31,A23,4,8,4,22,3,False,False,v3
4169,14,67,1,Grocery,2024-01-01,2024-12-31,A17,1,4,3,14,3,False,False,v1
4170,14,309,4,Home & Garden,2024-04-01,2024-12-31,A23,5,1,2,41,4,False,False,v1
4171,14,193,2,Electronics,2024-07-01,2024-12-31,A27,1,13,1,38,5,False,False,v4
4172,14,275,3,Apparel,2024-07-01,2024-12-31,A17,1,13,1,25,9,False,False,v1
4173,14,686,7,Automotive,2024-07-01,2024-12-31,A17,2,19,3,48,5,False,False,v4
4174,14,426,5,Sporting Goods,2024-10-01,2024-12-31,A21,4,11,4,20,12,False,False,v5
4175,14,382,4,Home & Garden,2024-10-01,2024-12-31,A30,1,9,2,9,7,True,False,v4
4176,14,668,7,Automotive,2024-01-01,2024-12-31,A28,5,1,2,43,8,False,False,v4
4177,14,143,2,Electronics,2024-01-01,2024-12-31,A07,6,9,3,22,6,False,False,v1
4178,14,955,10,Office Supplies,2024-04-01,2024-12-31,A04,3,4,1,35,6,False,False,v4
4179,14,819,9,Health & Beauty,2024-01-01,2024-12-31,A07,3,11,2,33,8,False,False,v4
4180,14,161,2,Electronics,2024-10-01,2024-12-31,A25,1,14,1,27,10,False,False,v2
4181,14,344,4,Home & Garden,2024-04-01,2024-12-31,A17,1,18,3,27,5,False,False,v3
4182,14,312,4,Home & Garden,2024-04-01,2024-12-31,A11,3,5,3,6,10,False,False,v4
4183,14,804,9,Health & Beauty,2024-01-01,2024-12-31,A04,5,3,2,7,4,False,False,v2
4184,14,766,8,Toys,2024-04-01,2024-12-31,A01,4,16,4,38,8,False,False,v5
4185,14,626,7,Automotive,2024-01-01,2024-12-31,A17,6,7,1,11,7,False,False,v1
4186,14,630,7,Automotive,2024-07-01,2024-12-31,A02,4,6,1,24,4,False,False,v5
4187,14,709,8,Toys,2024-10-01,2024-12-31,A18,6,18,3,35,9,True,False,v4
4188,14,82,1,Grocery,2024-04-01,2024-12-31,A29,2,16,3,16,2,False,False,v1
4189,14,180,2,Electronics,2024-01-01,2024-12-31,A22,3,8,4,37,12,False,False,v4
4190,14,861,9,Health & Beauty,2024-10-01,2024-12-31,A22,2,6,4,22,7,True,True,v4
4191,14,349,4,Home & Garden,2024-01-01,2024-12-31,A02,4,18,3,31,4,True,False,v4
4192,14,698,7,Automotive,2024-04-01,2024-12-31,A29,1,13,2,47,7,True,False,v1
4193,14,521,6,Pharmacy,2024-04-01,2024-12-31,A19,4,13,2,8,7,False,False,v4
4194,14,69,1,Grocery,2024-04-01,2024-12-31,A17,4,19,2,24,3,False,False,v1
4195,14,448,5,Sporting Goods,2024-07-01,2024-12-31,A08,4,15,1,25,10,False,False,v4
4196,14,86,1,Grocery,2024-10-01,2024-12-31,A12,6,17,3,33,2,True,False,v3
4197,14,950,10,Office Supplies,2024-10-01,2024-12-31,A30,4,15,4,20,9,False,False,v5
4198,14,852,9,Health & Beauty,2024-10-01,2024-12-31,A13,1,9,3,46,6,False,False,v4
4199,14,170,2,Electronics,2024-01-01,2024-12-31,A21,5,15,2,42,12,False,True,v4
4200,14,199,2,Electronics,2024-07-01,2024-12-31,A11,1,10,2,28,10,False,False,v5
4201,15,826,9,Health & Beauty,2024-01-01,2024-12-31,A19,4,8,3,26,3,False,False,v4
4202,15,375,4,Home & Garden,2024-07-01,2024-12-31,A03,4,5,2,23,3,False,False,v1
4203,15,489,5,Sporting Goods,2024-10-01,2024-12-31,A06,4,4,4,15,8,False,False,v5
4204,15,609,7,Automotive,2024-10-01,2024-12-31,A01,4,2,4,35,4,False,True,v1
4205,15,43,1,Grocery,2024-10-01,2024-12-31,A16,3,9,3,14,9,True,False,v5
4206,15,837,9,Health & Beauty,2024-10-01,2024-12-31,A22,6,7,3,6,5,False,False,v1
4207,15,248,3,Apparel,2024-10-01,2024-12-31,A29,4,7,4,13,6,True,False,v1
4208,15,335,4,Home & Garden,2024-07-01,2024-12-31,A29,3,8,2,40,4,False,False,v4
4209,15,206,3,Apparel,2024-10-01,2024-12-31,A06,6,6,2,20,6,False,False,v3
4210,15,989,10,Office Supplies,2024-04-01,2024-12-31,A05,4,18,2,28,3,False,False,v2
4211,15,580,6,Pharmacy,2024-04-01,2024-12-31,A08,2,13,1,38,11,False,False,v3
4212,15,95,1,Grocery,2024-07-01,2024-12-31,A16,2,12,3,38,3,False,False,v1
4213,15,790,8,Toys,2024-07-01,2024-12-31,A26,3,3,3,36,4,False,False,v3
4214,15,780,8,Toys,2024-04-01,2024-12-31,A23,6,14,1,8,5,False,False,v3
4215,15,308,4,Home & Garden,2024-07-01,2024-12-31,A15,6,3,2,15,9,False,False,v2
4216,15,277,3,Apparel,2024-01-01,2024-12-31,A14,6,1,2,38,7,False,False,v1
4217,15,386,4,Home & Garden,2024-07-01,2024-12-31,A16,5,11,4,34,4,False,True,v2
4218,15,159,2,Electronics,2024-04-01,2024-12-31,A01,2,11,2,10,10,False,False,v2
4219,15,884,9,Health & Beauty,2024-07-01,2024-12-31,A04,6,18,1,33,5,False,False,v3
4220,15,768,8,Toys,2024-07-01,2024-12-31,A22,1,15,3,9,11,False,False,v5
4221,15,143,2,Electronics,2024-07-01,2024-12-31,A05,6,17,4,38,5,False,False,v2
4222,15,964,10,Office Supplies,2024-01-01,2024-12-31,A06,1,5,4,35,6,True,False,v4
4223,15,445,5,Sporting Goods,2024-04-01,2024-12-31,A05,6,9,3,13,8,False,False,v1
4224,15,932,10,Office Supplies,2024-04-01,2024-12-31,A04,6,15,2,41,2,False,False,v3
4225,15,239,3,Apparel,2024-10-01,2024-12-31,A04,1,7,4,42,5,False,False,v5
4226,15,207,3,Apparel,2024-07-01,2024-12-31,A18,4,19,2,28,9,False,False,v1
4227,15,921,10,Office Supplies,2024-01-01,2024-12-31,A12,2,1,4,41,8,False,False,v2
4228,15,534,6,Pharmacy,2024-01-01,2024-12-31,A19,4,11,1,46,10,False,False,v2
4229,15,212,3,Apparel,2024-10-01,2024-12-31,A24,1,20,4,42,11,False,False,v1
4230,15,628,7,Automotive,2024-07-01,2024-12-31,A15,5,17,4,33,5,False,False,v1
4231,15,351,4,Home & Garden,2024-01-01,2024-12-31,A03,5,12,3,42,5,False,False,v2
4232,15,137,2,Electronics,2024-01-01,2024-12-31,A08,3,6,4,46,7,False,False,v1
4233,15,390,4,Home & Garden,2024-07-01,2024-12-31,A12,4,7,1,45,3,False,False,v1
4234,15,848,9,Health & Beauty,2024-01-01,2024-12-31,A28,4,11,2,18,9,True,False,v5
4235,15,858,9,Health & Beauty,2024-10-01,2024-12-31,A10,2,11,4,20,11,True,False,v4
4236,15,748,8,Toys,2024-01-01,2024-12-31,A23,1,9,3,11,3,False,False,v4
4237,15,920,10,Office Supplies,2024-07-01,2024-12-31,A04,5,6,2,10,10,True,False,v3
