promo_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,promo_type,planned_discount_pct,actual_discount_pct,planned_stores,compliant_stores,compliance_pct,volume_lift_factor,incremental_units,promo_spend_dollars,is_holiday_promo,occasion
1167,35,2024-08-26,SK016,B06,R05,Feature + Display,10.0,9.0,1330,997,75.0,1.94,600,93757.02,True,Back to School
1168,20,2024-05-13,SK016,B06,R06,TPR,22.0,20.0,2280,1561,68.5,1.2,20,281357.47,False,
1169,3,2024-01-15,SK016,B06,R06,Feature,26.0,25.0,2280,1687,74.0,1.55,1102,65154.65,False,
1170,47,2024-11-18,SK016,B06,R06,TPR,18.0,18.0,2280,1265,55.5,1.26,814,125988.7,True,Thanksgiving
1171,16,2024-04-15,SK016,B06,R06,Feature + Display,25.0,21.0,2280,1390,61.0,1.67,93,337006.8,False,
1172,5,2024-01-29,SK016,B06,R07,TPR + Feature,24.0,21.0,2000,1570,78.5,1.25,283,56395.2,False,
1173,10,2024-03-04,SK016,B06,R07,TPR,10.0,10.0,2000,1428,71.4,1.03,164,17434.0,False,
1174,4,2024-01-22,SK016,B06,R07,TPR,11.0,10.0,2000,1378,68.9,1.21,127,76709.6,True,Super Bowl
1175,16,2024-04-15,SK016,B06,R07,Display,32.0,32.0,2000,1346,67.3,1.34,550,133408.0,False,
1176,19,2024-05-06,SK016,B06,R07,Feature + Display,16.0,16.0,2000,1424,71.2,1.98,1095,223155.2,False,
1177,35,2024-08-26,SK016,B06,R08,TPR + Feature,17.0,18.0,340,195,57.6,1.39,612,29792.43,True,Back to School
1178,1,2024-01-01,SK016,B06,R08,TPR,12.0,12.0,340,208,61.3,1.07,103,13762.25,False,
1179,42,2024-10-14,SK016,B06,R08,Feature + Display,12.0,11.0,340,253,74.5,1.41,642,29843.98,False,
1180,45,2024-11-04,SK016,B06,R08,TPR,15.0,13.0,340,216,63.7,1.25,195,30539.82,False,
1181,3,2024-01-15,SK016,B06,R08,Feature + Display,9.0,8.0,340,163,48.2,1.65,1134,12641.17,False,
1182,49,2024-12-02,SK016,B06,R08,Feature,31.0,30.0,340,229,67.5,1.21,145,44740.19,False,
1183,52,2024-12-23,SK016,B06,R08,Feature + Display,11.0,11.0,340,200,59.0,1.94,1131,14883.33,True,New Year's Eve
1184,9,2024-02-26,SK016,B06,R08,Feature,30.0,28.0,340,202,59.7,1.28,514,40977.48,True,Valentine's Day
1185,48,2024-11-25,SK016,B06,R08,TPR + Feature,27.0,23.0,340,180,53.0,1.7,874,36183.89,True,Black Friday
1186,17,2024-04-22,SK016,B06,R08,TPR,26.0,24.0,340,213,62.7,1.5,993,40874.39,False,
1187,22,2024-05-27,SK016,B06,R08,Feature,17.0,15.0,340,251,74.0,1.49,506,10734.04,True,Memorial Day
1188,14,2024-04-01,SK016,B06,R08,Feature + Display,21.0,20.0,340,220,64.8,1.65,179,44108.78,True,Easter
1189,30,2024-07-22,SK016,B06,R08,Feature,17.0,18.0,340,205,60.5,1.38,366,28478.06,False,
1190,29,2024-07-15,SK016,B06,R08,TPR + Feature,9.0,8.0,340,233,68.8,1.83,559,12525.19,False,
1191,19,2024-05-06,SK016,B06,R09,TPR,15.0,15.0,19000,13110,69.0,1.05,106,1793049.0,False,
1192,8,2024-02-19,SK016,B06,R09,Display,23.0,21.0,19000,12920,68.0,1.32,519,1937789.1,False,
1193,44,2024-10-28,SK016,B06,R09,TPR + Feature,23.0,21.0,19000,10963,57.7,1.39,921,2600281.1,True,Halloween
1194,31,2024-07-29,SK016,B06,R09,TPR,28.0,24.0,19000,9329,49.1,1.17,320,1613024.0,False,
1195,27,2024-07-01,SK016,B06,R09,TPR,14.0,14.0,19000,13034,68.6,1.06,208,231872.2,True,July 4th
1196,12,2024-03-18,SK016,B06,R09,TPR + Feature,11.0,11.0,19000,11704,61.6,1.4,557,166343.1,False,
1197,22,2024-05-27,SK016,B06,R09,Display,19.0,17.0,19000,14212,74.8,1.38,928,725140.7,True,Memorial Day
1198,9,2024-02-26,SK016,B06,R09,TPR,28.0,27.0,19000,12768,67.2,1.47,231,3649466.8,True,Valentine's Day
1199,7,2024-02-12,SK016,B06,R09,TPR + Feature,25.0,22.0,19000,14725,77.5,1.44,398,1332185.0,False,
1200,5,2024-01-29,SK016,B06,R10,TPR,26.0,26.0,500,303,60.7,1.03,281,47299.2,False,
1201,22,2024-05-27,SK016,B06,R10,TPR + Feature,20.0,18.0,500,303,60.7,1.37,505,50786.0,True,Memorial Day
1202,7,2024-02-12,SK016,B06,R10,Feature,25.0,26.0,500,350,70.1,1.29,176,31267.5,False,
1203,33,2024-08-12,SK016,B06,R10,Feature + Display,26.0,27.0,500,392,78.4,1.76,42,16259.1,False,
1204,20,2024-05-13,SK016,B06,R10,TPR,21.0,18.0,500,337,67.4,1.03,72,79590.0,False,
1205,19,2024-05-06,SK016,B06,R10,Feature + Display,18.0,17.0,500,300,60.1,1.91,671,29675.7,False,
1206,50,2024-12-09,SK016,B06,R10,Display,19.0,18.0,500,404,80.8,1.06,128,58688.15,True,Christmas
1207,9,2024-02-26,SK016,B06,R10,Feature + Display,20.0,18.0,500,311,62.3,1.49,39,28425.0,True,Valentine's Day
1208,11,2024-03-11,SK016,B06,R10,TPR,32.0,29.0,500,321,64.3,1.25,485,49118.4,False,
1209,23,2024-06-03,SK017,B07,R01,TPR + Feature,18.0,17.0,4600,2451,53.3,1.51,1469,87867.36,False,
1210,2,2024-01-08,SK017,B07,R01,Feature + Display,21.0,20.0,4600,2580,56.1,1.69,883,523543.02,False,
1211,33,2024-08-12,SK017,B07,R01,Feature + Display,9.0,8.0,4600,2865,62.3,1.4,4942,128662.92,False,
1212,16,2024-04-15,SK017,B07,R01,Feature,25.0,21.0,4600,3210,69.8,1.34,3181,706077.0,False,
1213,38,2024-09-16,SK017,B07,R02,Feature,21.0,22.0,2800,1565,55.9,1.6,2629,44570.4,False,
1214,33,2024-08-12,SK017,B07,R02,Feature + Display,21.0,20.0,2800,1548,55.3,1.77,2428,367705.8,False,
1215,14,2024-04-01,SK017,B07,R02,TPR,10.0,9.0,2800,1682,60.1,1.17,1427,63672.0,True,Easter
1216,11,2024-03-11,SK017,B07,R02,TPR,13.0,12.0,2800,1556,55.6,1.14,1211,182101.92,False,
1217,9,2024-02-26,SK017,B07,R02,Feature,26.0,26.0,2800,1962,70.1,1.55,854,262116.4,True,Valentine's Day
1218,52,2024-12-23,SK017,B07,R02,TPR + Feature,27.0,26.0,2800,1940,69.3,1.32,775,85957.2,True,New Year's Eve
1219,18,2024-04-29,SK017,B07,R02,Display,25.0,26.0,2800,1596,57.0,1.53,3138,305095.0,True,Cinco de Mayo
1220,24,2024-06-10,SK017,B07,R02,TPR + Feature,21.0,19.0,2800,1820,65.0,1.71,538,347649.12,False,
1221,23,2024-06-03,SK017,B07,R03,TPR,18.0,17.0,1900,1018,53.6,1.25,2550,111471.48,False,
1222,45,2024-11-04,SK017,B07,R03,TPR + Feature,25.0,24.0,1900,1178,62.0,1.68,1336,36005.0,False,
1223,9,2024-02-26,SK017,B07,R03,Feature + Display,26.0,24.0,1900,1284,67.6,1.37,917,174120.18,True,Valentine's Day
1224,19,2024-05-06,SK017,B07,R03,Feature,32.0,29.0,1900,1267,66.7,1.25,28,414777.6,False,
1225,38,2024-09-16,SK017,B07,R03,Feature + Display,17.0,17.0,1900,1132,59.6,1.5,927,62432.67,False,
1226,25,2024-06-17,SK017,B07,R03,Display,30.0,29.0,1900,1426,75.1,1.1,1065,185785.8,False,
1227,1,2024-01-01,SK017,B07,R03,TPR,30.0,30.0,1900,1254,66.0,1.4,1322,317564.1,False,
1228,13,2024-03-25,SK017,B07,R03,Display,13.0,12.0,1900,1010,53.2,1.05,664,62720.71,False,
1229,14,2024-04-01,SK017,B07,R03,Feature + Display,11.0,11.0,1900,1442,75.9,1.49,2637,52279.26,True,Easter
1230,29,2024-07-15,SK017,B07,R03,Feature,11.0,11.0,1900,1035,54.5,1.26,661,68121.46,False,
1231,7,2024-02-12,SK017,B07,R03,Feature,10.0,10.0,1900,1056,55.6,1.52,2423,89292.4,False,
1232,23,2024-06-03,SK017,B07,R04,Feature,9.0,9.0,575,369,64.3,1.53,993,16475.13,False,
1233,48,2024-11-25,SK017,B07,R04,TPR,16.0,16.0,575,374,65.2,1.12,105,25104.96,True,Black Friday
1234,21,2024-05-20,SK017,B07,R04,TPR,9.0,8.0,575,373,65.0,1.3,2035,6668.51,False,
1235,9,2024-02-26,SK017,B07,R04,TPR,19.0,18.0,575,361,62.9,1.16,319,55897.76,True,Valentine's Day
1236,31,2024-07-29,SK017,B07,R05,Feature + Display,30.0,26.0,1330,896,67.4,1.55,2101,86195.97,False,
1237,22,2024-05-27,SK017,B07,R05,TPR + Feature,31.0,29.0,1330,958,72.1,1.26,849,207828.06,True,Memorial Day
1238,12,2024-03-18,SK017,B07,R05,TPR,23.0,24.0,1330,904,68.0,1.46,1543,52171.25,False,
1239,26,2024-06-24,SK017,B07,R05,Display,21.0,20.0,1330,853,64.2,1.07,1265,140786.75,False,
1240,36,2024-09-02,SK017,B07,R06,Feature,25.0,23.0,2280,1554,68.2,1.16,840,328365.6,False,
1241,14,2024-04-01,SK017,B07,R06,TPR,31.0,27.0,2280,1158,50.8,1.09,550,348240.36,True,Easter
1242,4,2024-01-22,SK017,B07,R06,TPR,16.0,16.0,2280,1810,79.4,1.42,1378,186649.92,True,Super Bowl
1243,41,2024-10-07,SK017,B07,R07,TPR,28.0,24.0,2000,1374,68.7,1.12,709,159180.0,False,
1244,35,2024-08-26,SK017,B07,R07,TPR + Feature,17.0,15.0,2000,1098,54.9,1.75,451,55409.8,True,Back to School
1245,42,2024-10-14,SK017,B07,R07,TPR,26.0,22.0,2000,1510,75.5,1.26,335,366568.8,False,
1246,22,2024-05-27,SK017,B07,R07,TPR + Feature,29.0,27.0,2000,1290,64.5,1.74,111,274775.0,True,Memorial Day
1247,20,2024-05-13,SK017,B07,R07,TPR + Feature,30.0,26.0,2000,1466,73.3,1.26,1261,361566.0,False,
1248,40,2024-09-30,SK017,B07,R07,Feature,13.0,12.0,2000,1274,63.7,1.36,1192,55182.4,False,
1249,43,2024-10-21,SK017,B07,R07,TPR + Feature,22.0,21.0,2000,1210,60.5,1.62,532,91718.0,False,
1250,12,2024-03-18,SK017,B07,R07,TPR,11.0,11.0,2000,1652,82.6,1.18,1330,36687.2,False,
1251,50,2024-12-09,SK017,B07,R07,Display,15.0,13.0,2000,1148,57.4,1.27,1379,98919.0,True,Christmas
1252,48,2024-11-25,SK017,B07,R08,Feature,27.0,27.0,340,243,71.5,1.63,747,13916.88,True,Black Friday
1253,41,2024-10-07,SK017,B07,R08,Display,16.0,16.0,340,184,54.4,1.17,525,35049.92,False,
1254,26,2024-06-24,SK017,B07,R08,Feature,18.0,16.0,340,272,80.1,1.59,466,20411.42,False,
1255,33,2024-08-12,SK017,B07,R08,TPR,21.0,20.0,340,195,57.4,1.01,644,10283.03,False,
1256,19,2024-05-06,SK017,B07,R08,Feature + Display,12.0,11.0,340,169,49.8,1.96,385,6339.91,False,
1257,52,2024-12-23,SK017,B07,R08,Feature,26.0,24.0,340,266,78.4,1.36,723,53940.8,True,New Year's Eve
1258,23,2024-06-03,SK017,B07,R09,Feature + Display,21.0,20.0,19000,12103,63.7,1.61,1051,2011239.3,False,
1259,47,2024-11-18,SK017,B07,R09,Feature + Display,24.0,25.0,19000,10583,55.7,1.38,750,985096.8,True,Thanksgiving
1260,3,2024-01-15,SK017,B07,R09,TPR,9.0,9.0,19000,10830,57.0,1.37,650,784188.9,False,
1261,26,2024-06-24,SK017,B07,R09,Feature,30.0,26.0,19000,11096,58.4,1.32,571,1188165.0,False,
1262,18,2024-04-29,SK017,B07,R09,Feature,30.0,30.0,19000,13642,71.8,1.42,537,648090.0,True,Cinco de Mayo
1263,10,2024-03-04,SK017,B07,R09,Feature + Display,19.0,17.0,19000,13908,73.2,1.39,987,2107012.6,False,
1264,2,2024-01-08,SK017,B07,R09,TPR,23.0,21.0,19000,12635,66.5,1.23,757,2434658.1,False,
1265,1,2024-01-01,SK017,B07,R09,Feature,27.0,27.0,19000,13091,68.9,1.29,895,1633186.8,False,
1266,18,2024-04-29,SK017,B07,R10,Feature,21.0,19.0,500,436,87.3,1.15,282,23081.1,True,Cinco de Mayo
1267,21,2024-05-20,SK017,B07,R10,TPR,29.0,26.0,500,388,77.6,1.06,472,101117.2,False,
1268,50,2024-12-09,SK017,B07,R10,TPR,22.0,20.0,500,301,60.3,1.32,218,60867.4,True,Christmas
1269,1,2024-01-01,SK017,B07,R10,Feature,13.0,12.0,500,347,69.5,1.26,528,12563.85,False,
1270,47,2024-11-18,SK017,B07,R10,Display,23.0,24.0,500,339,67.8,1.04,11,83247.35,True,Thanksgiving
1271,49,2024-12-02,SK017,B07,R10,Feature,31.0,32.0,500,325,65.1,1.42,121,58745.0,False,
1272,46,2024-11-11,SK017,B07,R10,Feature,26.0,27.0,500,321,64.2,1.12,387,67992.6,False,
1273,40,2024-09-30,SK017,B07,R10,Feature,26.0,26.0,500,292,58.5,1.56,174,16259.1,False,
1274,48,2024-11-25,SK017,B07,R10,TPR,25.0,21.0,500,363,72.6,1.07,237,92381.25,True,Black Friday
1275,4,2024-01-22,SK017,B07,R10,TPR,11.0,10.0,500,336,67.3,1.35,139,33560.45,True,Super Bowl
1276,27,2024-07-01,SK017,B07,R10,TPR,17.0,17.0,500,337,67.5,1.13,145,33181.45,True,July 4th
1277,39,2024-09-23,SK017,B07,R10,TPR,30.0,30.0,500,341,68.2,1.44,572,46048.5,False,
1278,45,2024-11-04,SK017,B07,R10,Feature + Display,18.0,17.0,500,311,62.2,1.57,346,37862.1,False,
1279,48,2024-11-25,SK018,B07,R01,TPR + Feature,8.0,8.0,4600,2902,63.1,1.27,2877,120365.44,True,Black Friday
1280,3,2024-01-15,SK018,B07,R01,Feature + Display,27.0,25.0,4600,2861,62.2,1.83,3846,882776.34,False,
1281,8,2024-02-19,SK018,B07,R01,Display,20.0,17.0,4600,2576,56.0,1.24,579,491878.0,False,
1282,46,2024-11-11,SK018,B07,R01,Feature + Display,22.0,22.0,4600,3132,68.1,1.92,2816,884801.72,False,
1283,17,2024-04-22,SK018,B07,R01,TPR,9.0,9.0,4600,3408,74.1,1.32,1618,338527.8,False,
1284,22,2024-05-27,SK018,B07,R02,Feature,32.0,32.0,2800,1786,63.8,1.6,1617,665029.12,True,Memorial Day
1285,29,2024-07-15,SK018,B07,R02,Feature,24.0,22.0,2800,1800,64.3,1.63,3354,714342.72,False,
1286,20,2024-05-13,SK018,B07,R02,TPR + Feature,18.0,16.0,2800,1750,62.5,1.6,4065,389929.68,False,
1287,45,2024-11-04,SK018,B07,R02,TPR + Feature,31.0,30.0,2800,2030,72.5,1.73,2773,1086484.28,False,
1288,18,2024-04-29,SK018,B07,R02,Feature,16.0,17.0,2800,2007,71.7,1.48,3497,467774.72,True,Cinco de Mayo
1289,33,2024-08-12,SK018,B07,R02,TPR,20.0,20.0,2800,1649,58.9,1.49,511,274747.2,False,
1290,26,2024-06-24,SK018,B07,R02,Feature,22.0,20.0,2800,1915,68.4,1.58,4715,693560.56,False,
1291,41,2024-10-07,SK018,B07,R02,TPR + Feature,13.0,13.0,2800,1848,66.0,1.84,4753,201481.28,False,
1292,6,2024-02-05,SK018,B07,R02,TPR,8.0,7.0,2800,1436,51.3,1.43,3804,92991.36,False,
1293,44,2024-10-28,SK018,B07,R02,Display,27.0,24.0,2800,1842,65.8,1.36,4131,527831.64,True,Halloween
1294,3,2024-01-15,SK018,B07,R02,Feature,22.0,22.0,2800,1621,57.9,1.19,3726,92991.36,False,
1295,16,2024-04-15,SK018,B07,R03,Feature,15.0,16.0,1900,1371,72.2,1.31,235,50194.2,False,
1296,10,2024-03-04,SK018,B07,R03,TPR,13.0,13.0,1900,1227,64.6,1.32,1058,267224.36,False,
1297,3,2024-01-15,SK018,B07,R03,Feature + Display,10.0,9.0,1900,1293,68.1,1.84,3349,54974.6,False,
1298,51,2024-12-16,SK018,B07,R03,TPR,24.0,24.0,1900,1054,55.5,1.37,983,275351.04,False,
1299,37,2024-09-09,SK018,B07,R03,TPR,14.0,14.0,1900,1248,65.7,1.47,1011,102061.54,True,Labor Day
1300,31,2024-07-29,SK018,B07,R04,Feature + Display,21.0,20.0,575,330,57.4,1.6,1282,39494.91,False,
1301,30,2024-07-22,SK018,B07,R04,Feature,21.0,19.0,575,364,63.4,1.64,628,141270.26,False,
1302,4,2024-01-22,SK018,B07,R04,TPR,14.0,14.0,575,432,75.3,1.09,1731,94686.52,True,Super Bowl
1303,28,2024-07-08,SK018,B07,R04,TPR + Feature,23.0,21.0,575,432,75.3,1.3,1090,152229.01,False,
1304,50,2024-12-09,SK018,B07,R04,TPR,28.0,26.0,575,373,65.0,1.27,2108,41520.29,True,Christmas
1305,49,2024-12-02,SK018,B07,R04,Display,22.0,22.0,575,363,63.3,1.56,1124,96277.89,False,
1306,11,2024-03-11,SK018,B07,R04,Feature + Display,13.0,12.0,575,423,73.7,1.82,596,29621.18,False,
1307,9,2024-02-26,SK018,B07,R04,Display,17.0,17.0,575,408,71.0,1.32,1547,86078.65,True,Valentine's Day
1308,51,2024-12-16,SK018,B07,R04,Display,15.0,14.0,575,404,70.3,1.15,1068,16275.38,False,
1309,7,2024-02-12,SK018,B07,R04,TPR + Feature,10.0,9.0,575,422,73.4,1.82,78,13381.98,False,
1310,21,2024-05-20,SK018,B07,R05,Feature + Display,23.0,24.0,1330,968,72.8,1.51,2049,69268.0,False,
1311,42,2024-10-14,SK018,B07,R05,Feature,26.0,27.0,1330,958,72.1,1.34,1132,178356.72,False,
1312,28,2024-07-08,SK018,B07,R05,Feature + Display,14.0,14.0,1330,946,71.2,1.91,2688,29279.95,False,
1313,29,2024-07-15,SK018,B07,R05,Feature + Display,26.0,27.0,1330,827,62.2,1.77,1792,280585.58,False,
1314,35,2024-08-26,SK018,B07,R05,Feature + Display,13.0,12.0,1330,912,68.6,1.91,2370,163131.15,True,Back to School
1315,22,2024-05-27,SK018,B07,R05,TPR,14.0,13.0,1330,1006,75.7,1.37,1570,128831.78,True,Memorial Day
1316,25,2024-06-17,SK018,B07,R06,Display,17.0,17.0,2280,1329,58.3,1.39,830,402270.66,False,
1317,44,2024-10-28,SK018,B07,R06,TPR,23.0,22.0,2280,1265,55.5,1.29,1610,461786.64,True,Halloween
1318,36,2024-09-02,SK018,B07,R06,Display,20.0,18.0,2280,1477,64.8,1.53,932,235195.68,False,
1319,18,2024-04-29,SK018,B07,R06,Display,11.0,9.0,2280,1548,67.9,1.53,146,33128.17,True,Cinco de Mayo
1320,47,2024-11-18,SK018,B07,R06,TPR + Feature,17.0,16.0,2280,1281,56.2,1.54,521,82892.14,True,Thanksgiving
1321,23,2024-06-03,SK018,B07,R06,Feature + Display,14.0,13.0,2280,1504,66.0,1.7,1808,168652.51,False,
1322,39,2024-09-23,SK018,B07,R06,TPR + Feature,30.0,26.0,2280,1472,64.6,1.83,660,288258.12,False,
1323,21,2024-05-20,SK018,B07,R06,Display,12.0,12.0,2280,1340,58.8,1.05,1166,106698.53,False,
1324,18,2024-04-29,SK018,B07,R07,TPR,27.0,26.0,2000,1232,61.6,1.12,105,244555.2,True,Cinco de Mayo
1325,52,2024-12-23,SK018,B07,R07,TPR,27.0,25.0,2000,1108,55.4,1.49,655,526473.0,True,New Year's Eve
1326,15,2024-04-08,SK018,B07,R07,Feature,28.0,24.0,2000,1252,62.6,1.54,1087,105672.0,False,
1327,1,2024-01-01,SK018,B07,R07,TPR,13.0,13.0,2000,1454,72.7,1.37,1236,322173.8,False,
1328,33,2024-08-12,SK018,B07,R07,Feature,31.0,27.0,2000,1324,66.2,1.5,667,549871.8,False,
1329,5,2024-01-29,SK018,B07,R07,TPR,23.0,21.0,2000,1204,60.2,1.28,1088,185177.6,False,
1330,14,2024-04-01,SK018,B07,R07,TPR,18.0,18.0,2000,1380,69.0,1.04,922,129070.8,True,Easter
1331,11,2024-03-11,SK018,B07,R07,Feature,23.0,20.0,2000,1300,65.0,1.27,439,222791.8,False,
1332,41,2024-10-07,SK018,B07,R07,Feature,25.0,25.0,2000,1410,70.5,1.25,537,481185.0,False,
1333,44,2024-10-28,SK018,B07,R07,TPR,19.0,19.0,2000,1634,81.7,1.24,149,212727.8,True,Halloween
1334,52,2024-12-23,SK018,B07,R08,TPR,12.0,10.0,340,229,67.6,1.28,348,44140.7,True,New Year's Eve
1335,9,2024-02-26,SK018,B07,R08,Feature,28.0,25.0,340,215,63.5,1.21,36,32335.63,True,Valentine's Day
1336,51,2024-12-16,SK018,B07,R08,TPR + Feature,30.0,31.0,340,207,60.9,1.62,143,64799.58,False,
1337,26,2024-06-24,SK018,B07,R08,TPR,29.0,28.0,340,226,66.6,1.17,402,90548.32,False,
1338,1,2024-01-01,SK018,B07,R08,Display,21.0,19.0,340,208,61.3,1.5,815,26048.15,False,
1339,44,2024-10-28,SK018,B07,R08,Feature + Display,15.0,13.0,340,166,49.0,1.86,1275,59025.36,True,Halloween
1340,11,2024-03-11,SK018,B07,R08,Display,14.0,13.0,340,204,60.0,1.49,1017,14670.8,False,
1341,8,2024-02-19,SK018,B07,R08,TPR,24.0,23.0,340,226,66.5,1.01,404,51326.4,False,
1342,17,2024-04-22,SK018,B07,R08,Display,22.0,19.0,340,213,62.8,1.14,749,25877.06,False,
1343,25,2024-06-17,SK018,B07,R09,Feature,13.0,12.0,19000,11856,62.4,1.46,580,901105.4,False,
1344,4,2024-01-22,SK018,B07,R09,TPR + Feature,15.0,14.0,19000,14003,73.7,1.43,318,1093516.5,True,Super Bowl
1345,22,2024-05-27,SK018,B07,R09,Feature,20.0,19.0,19000,11932,62.8,1.36,40,4230654.0,True,Memorial Day
1346,33,2024-08-12,SK018,B07,R09,Feature + Display,21.0,20.0,19000,12407,65.3,1.55,285,4567672.2,False,
1347,8,2024-02-19,SK018,B07,R10,Feature + Display,24.0,23.0,500,338,67.6,1.64,198,16605.6,False,
1348,6,2024-02-05,SK018,B07,R10,TPR,12.0,12.0,500,300,60.1,1.29,515,15096.0,False,
1349,25,2024-06-17,SK018,B07,R10,Display,19.0,17.0,500,395,79.0,1.14,78,23902.0,False,
1350,50,2024-12-09,SK018,B07,R10,TPR,24.0,25.0,500,283,56.7,1.15,77,42268.8,True,Christmas
1351,5,2024-01-29,SK018,B07,R10,TPR,20.0,20.0,500,327,65.4,1.36,53,112591.0,False,
1352,15,2024-04-08,SK018,B07,R10,TPR,26.0,24.0,500,328,65.6,1.44,183,109571.8,False,
1353,48,2024-11-25,SK018,B07,R10,Feature,20.0,19.0,500,297,59.5,1.26,369,45917.0,True,Black Friday
1354,38,2024-09-16,SK018,B07,R10,TPR,31.0,32.0,500,369,73.9,1.0,90,172566.15,False,
1355,52,2024-12-23,SK019,B07,R01,TPR,10.0,10.0,4600,2723,59.2,1.41,6731,211071.0,True,New Year's Eve
1356,47,2024-11-18,SK019,B07,R01,Feature + Display,23.0,22.0,4600,2263,49.2,1.56,2391,662762.94,True,Thanksgiving
1357,24,2024-06-10,SK019,B07,R01,Feature + Display,18.0,16.0,4600,3114,67.7,1.67,4839,393142.68,False,
1358,18,2024-04-29,SK019,B07,R01,TPR,16.0,15.0,4600,2681,58.3,1.38,4467,402319.68,True,Cinco de Mayo
1359,50,2024-12-09,SK019,B07,R01,TPR,26.0,22.0,4600,2985,64.9,1.18,984,209969.76,True,Christmas
1360,42,2024-10-14,SK019,B07,R01,Feature + Display,25.0,23.0,4600,2631,57.2,1.94,6167,587328.0,False,
1361,48,2024-11-25,SK019,B07,R01,TPR,23.0,21.0,4600,2681,58.3,1.45,1293,185742.48,True,Black Friday
1362,46,2024-11-11,SK019,B07,R01,Display,27.0,26.0,4600,3376,73.4,1.15,64,327068.28,False,
1363,30,2024-07-22,SK019,B07,R01,TPR + Feature,30.0,29.0,4600,2612,56.8,1.59,5250,357903.0,False,
1364,35,2024-08-26,SK019,B07,R01,Display,19.0,17.0,4600,3371,73.3,1.33,5515,603295.98,True,Back to School
1365,49,2024-12-02,SK019,B07,R02,Feature,19.0,18.0,2800,2178,77.8,1.61,2264,316279.32,False,
1366,50,2024-12-09,SK019,B07,R02,TPR + Feature,23.0,21.0,2800,1862,66.5,1.8,2553,205564.8,True,Christmas
1367,14,2024-04-01,SK019,B07,R02,TPR,11.0,10.0,2800,2002,71.5,1.05,2617,237181.56,True,Easter
1368,18,2024-04-29,SK019,B07,R02,Feature + Display,30.0,27.0,2800,1722,61.5,1.65,5133,124009.2,True,Cinco de Mayo
1369,13,2024-03-25,SK019,B07,R02,Feature + Display,19.0,17.0,2800,1789,63.9,1.68,3019,258966.96,False,
1370,48,2024-11-25,SK019,B07,R02,TPR + Feature,30.0,30.0,2800,1696,60.6,1.39,398,268128.0,True,Black Friday
1371,52,2024-12-23,SK019,B07,R02,Feature,27.0,27.0,2800,2125,75.9,1.59,1726,431350.92,True,New Year's Eve
1372,30,2024-07-22,SK019,B07,R02,Display,24.0,24.0,2800,1898,67.8,1.45,520,150151.68,False,
1373,4,2024-01-22,SK019,B07,R02,TPR,20.0,19.0,2800,2052,73.3,1.29,3806,437942.4,True,Super Bowl
1374,5,2024-01-29,SK019,B07,R02,Feature + Display,9.0,9.0,2800,1755,62.7,1.72,5081,170931.6,False,
1375,28,2024-07-08,SK019,B07,R02,TPR,26.0,24.0,2800,1668,59.6,1.18,1417,432803.28,False,
1376,47,2024-11-18,SK019,B07,R02,TPR,18.0,17.0,2800,1806,64.5,1.34,289,189030.24,True,Thanksgiving
1377,5,2024-01-29,SK019,B07,R03,TPR,21.0,19.0,1900,1037,54.6,1.14,196,33432.21,False,
1378,9,2024-02-26,SK019,B07,R03,Feature,18.0,18.0,1900,1166,61.4,1.65,2244,263363.94,True,Valentine's Day
1379,47,2024-11-18,SK019,B07,R03,Feature,12.0,11.0,1900,811,42.7,1.21,1693,76416.48,True,Thanksgiving
1380,44,2024-10-28,SK019,B07,R03,TPR,9.0,9.0,1900,1073,56.5,1.1,1072,24562.44,True,Halloween
1381,23,2024-06-03,SK019,B07,R03,Feature + Display,14.0,13.0,1900,1419,74.7,1.38,1055,60496.38,False,
1382,34,2024-08-19,SK019,B07,R03,Feature + Display,27.0,28.0,1900,1103,58.1,1.36,88,327499.2,False,
1383,48,2024-11-25,SK019,B07,R03,Feature,20.0,21.0,1900,1223,64.4,1.38,1300,206203.2,True,Black Friday
1384,46,2024-11-11,SK019,B07,R03,TPR,21.0,21.0,1900,1050,55.3,1.05,916,272233.71,False,
1385,41,2024-10-07,SK019,B07,R03,TPR,29.0,25.0,1900,1083,57.0,1.03,119,222047.49,False,
1386,22,2024-05-27,SK019,B07,R03,Display,31.0,31.0,1900,1090,57.4,1.28,101,303164.19,True,Memorial Day
1387,2,2024-01-08,SK019,B07,R03,Display,23.0,20.0,1900,1172,61.7,1.09,978,40103.49,False,
1388,35,2024-08-26,SK019,B07,R03,TPR,12.0,10.0,1900,1077,56.7,1.17,361,179214.84,True,Back to School
1389,52,2024-12-23,SK019,B07,R04,Feature + Display,27.0,27.0,575,415,72.3,1.32,306,32211.27,True,New Year's Eve
1390,18,2024-04-29,SK019,B07,R04,Feature,25.0,24.0,575,355,61.8,1.62,1643,29251.69,True,Cinco de Mayo
1391,14,2024-04-01,SK019,B07,R04,Feature + Display,27.0,24.0,575,211,36.7,1.8,2633,17963.98,True,Easter
1392,17,2024-04-22,SK019,B07,R05,TPR,32.0,31.0,1330,730,54.9,1.32,226,202079.14,False,
1393,48,2024-11-25,SK019,B07,R05,TPR + Feature,23.0,20.0,1330,871,65.5,1.4,1553,208712.51,True,Black Friday
