ms_id,fiscal_week,week_start_date,brand_id,brand_name,business_unit,retailer_id,entity_type,dollar_share_pct,unit_share_pct,dollar_sales,category_size_dollars,yoy_share_chg
1370,23,2024-06-03,B18,Kool-Aid,Beverages,R09,KHC Brand,24.7,25.3,2.25,9.09,-1.26
1371,23,2024-06-03,,Mott's,Beverages,R09,Competitor,13.1,13.4,1.19,9.09,-1.12
1372,23,2024-06-03,,Juicy Juice,Beverages,R09,Competitor,12.8,13.1,1.16,9.09,0.06
1373,23,2024-06-03,,Honest Kids,Beverages,R09,Competitor,14.5,15.5,1.32,9.09,0.34
1374,23,2024-06-03,,Private Label,Beverages,R09,Competitor,9.9,9.2,0.9,9.09,-0.42
1375,23,2024-06-03,B13,Capri Sun,Beverages,R10,KHC Brand,18.3,17.4,1.2,6.57,-1.31
1376,23,2024-06-03,B18,Kool-Aid,Beverages,R10,KHC Brand,23.0,23.6,1.51,6.57,-0.02
1377,23,2024-06-03,,Mott's,Beverages,R10,Competitor,15.3,13.9,1.01,6.57,0.08
1378,23,2024-06-03,,Juicy Juice,Beverages,R10,Competitor,10.7,11.2,0.7,6.57,-0.7
1379,23,2024-06-03,,Honest Kids,Beverages,R10,Competitor,11.6,10.5,0.76,6.57,-0.2
1380,23,2024-06-03,,Private Label,Beverages,R10,Competitor,13.8,13.5,0.91,6.57,-0.7
1381,24,2024-06-10,B13,Capri Sun,Beverages,R01,KHC Brand,23.3,23.4,15.25,65.44,-0.84
1382,24,2024-06-10,B18,Kool-Aid,Beverages,R01,KHC Brand,24.0,23.4,15.7,65.44,0.38
1383,24,2024-06-10,,Mott's,Beverages,R01,Competitor,13.9,14.8,9.1,65.44,0.26
1384,24,2024-06-10,,Juicy Juice,Beverages,R01,Competitor,13.9,13.7,9.1,65.44,-0.46
1385,24,2024-06-10,,Honest Kids,Beverages,R01,Competitor,13.2,14.0,8.64,65.44,-0.72
1386,24,2024-06-10,,Private Label,Beverages,R01,Competitor,11.7,11.6,7.66,65.44,-1.25
1387,24,2024-06-10,B13,Capri Sun,Beverages,R02,KHC Brand,19.7,19.9,7.69,39.04,0.88
1388,24,2024-06-10,B18,Kool-Aid,Beverages,R02,KHC Brand,23.1,23.4,9.02,39.04,-0.06
1389,24,2024-06-10,,Mott's,Beverages,R02,Competitor,17.5,18.5,6.83,39.04,0.7
1390,24,2024-06-10,,Juicy Juice,Beverages,R02,Competitor,16.1,16.2,6.29,39.04,0.02
1391,24,2024-06-10,,Honest Kids,Beverages,R02,Competitor,13.0,13.7,5.08,39.04,-0.61
1392,24,2024-06-10,,Private Label,Beverages,R02,Competitor,14.8,13.8,5.78,39.04,0.15
1393,24,2024-06-10,B13,Capri Sun,Beverages,R03,KHC Brand,17.0,17.4,4.59,27.02,1.0
1394,24,2024-06-10,B18,Kool-Aid,Beverages,R03,KHC Brand,26.1,25.7,7.05,27.02,0.64
1395,24,2024-06-10,,Mott's,Beverages,R03,Competitor,17.2,16.1,4.65,27.02,0.31
1396,24,2024-06-10,,Juicy Juice,Beverages,R03,Competitor,14.8,14.0,4.0,27.02,-0.16
1397,24,2024-06-10,,Honest Kids,Beverages,R03,Competitor,13.6,14.0,3.67,27.02,-0.2
1398,24,2024-06-10,,Private Label,Beverages,R03,Competitor,12.1,13.2,3.27,27.02,-0.27
1399,24,2024-06-10,B13,Capri Sun,Beverages,R04,KHC Brand,16.7,15.4,4.12,24.69,-0.64
1400,24,2024-06-10,B18,Kool-Aid,Beverages,R04,KHC Brand,25.8,24.6,6.37,24.69,0.95
1401,24,2024-06-10,,Mott's,Beverages,R04,Competitor,12.7,11.9,3.14,24.69,0.5
1402,24,2024-06-10,,Juicy Juice,Beverages,R04,Competitor,13.2,12.4,3.26,24.69,-0.73
1403,24,2024-06-10,,Honest Kids,Beverages,R04,Competitor,17.2,18.6,4.25,24.69,-1.08
1404,24,2024-06-10,,Private Label,Beverages,R04,Competitor,10.8,10.5,2.67,24.69,-0.73
1405,24,2024-06-10,B13,Capri Sun,Beverages,R05,KHC Brand,17.6,17.1,3.04,17.26,-0.3
1406,24,2024-06-10,B18,Kool-Aid,Beverages,R05,KHC Brand,21.4,19.4,3.69,17.26,0.28
1407,24,2024-06-10,,Mott's,Beverages,R05,Competitor,19.0,18.2,3.28,17.26,0.04
1408,24,2024-06-10,,Juicy Juice,Beverages,R05,Competitor,14.8,13.5,2.55,17.26,0.33
1409,24,2024-06-10,,Honest Kids,Beverages,R05,Competitor,15.4,15.0,2.66,17.26,-0.15
1410,24,2024-06-10,,Private Label,Beverages,R05,Competitor,15.1,15.8,2.61,17.26,-0.03
1411,24,2024-06-10,B13,Capri Sun,Beverages,R06,KHC Brand,17.9,16.2,3.43,19.18,-1.3
1412,24,2024-06-10,B18,Kool-Aid,Beverages,R06,KHC Brand,26.8,27.0,5.14,19.18,0.42
1413,24,2024-06-10,,Mott's,Beverages,R06,Competitor,12.4,12.6,2.38,19.18,0.08
1414,24,2024-06-10,,Juicy Juice,Beverages,R06,Competitor,11.6,12.6,2.23,19.18,0.1
1415,24,2024-06-10,,Honest Kids,Beverages,R06,Competitor,15.3,15.3,2.94,19.18,0.63
1416,24,2024-06-10,,Private Label,Beverages,R06,Competitor,15.0,14.2,2.88,19.18,-0.35
1417,24,2024-06-10,B13,Capri Sun,Beverages,R07,KHC Brand,20.0,20.3,2.93,14.66,-0.44
1418,24,2024-06-10,B18,Kool-Aid,Beverages,R07,KHC Brand,24.4,25.9,3.58,14.66,-0.58
1419,24,2024-06-10,,Mott's,Beverages,R07,Competitor,14.4,13.8,2.11,14.66,1.0
1420,24,2024-06-10,,Juicy Juice,Beverages,R07,Competitor,15.4,15.1,2.26,14.66,0.54
1421,24,2024-06-10,,Honest Kids,Beverages,R07,Competitor,16.1,16.4,2.36,14.66,-0.26
1422,24,2024-06-10,,Private Label,Beverages,R07,Competitor,12.2,12.7,1.79,14.66,-1.68
1423,24,2024-06-10,B13,Capri Sun,Beverages,R08,KHC Brand,16.9,17.9,1.86,11.03,0.09
1424,24,2024-06-10,B18,Kool-Aid,Beverages,R08,KHC Brand,21.0,20.0,2.32,11.03,0.14
1425,24,2024-06-10,,Mott's,Beverages,R08,Competitor,16.5,16.7,1.82,11.03,-1.45
1426,24,2024-06-10,,Juicy Juice,Beverages,R08,Competitor,17.3,18.9,1.91,11.03,-0.54
1427,24,2024-06-10,,Honest Kids,Beverages,R08,Competitor,12.3,12.5,1.36,11.03,-1.55
1428,24,2024-06-10,,Private Label,Beverages,R08,Competitor,15.4,14.2,1.7,11.03,-0.13
1429,24,2024-06-10,B13,Capri Sun,Beverages,R09,KHC Brand,18.5,18.8,1.89,10.24,0.83
1430,24,2024-06-10,B18,Kool-Aid,Beverages,R09,KHC Brand,24.1,23.6,2.47,10.24,-0.46
1431,24,2024-06-10,,Mott's,Beverages,R09,Competitor,13.7,13.5,1.4,10.24,0.67
1432,24,2024-06-10,,Juicy Juice,Beverages,R09,Competitor,12.1,10.9,1.24,10.24,-0.07
1433,24,2024-06-10,,Honest Kids,Beverages,R09,Competitor,14.8,13.9,1.52,10.24,0.62
1434,24,2024-06-10,,Private Label,Beverages,R09,Competitor,14.6,13.7,1.49,10.24,-0.97
1435,24,2024-06-10,B13,Capri Sun,Beverages,R10,KHC Brand,18.8,17.6,1.1,5.85,0.58
1436,24,2024-06-10,B18,Kool-Aid,Beverages,R10,KHC Brand,24.2,22.4,1.42,5.85,0.88
1437,24,2024-06-10,,Mott's,Beverages,R10,Competitor,11.6,12.2,0.68,5.85,-0.33
1438,24,2024-06-10,,Juicy Juice,Beverages,R10,Competitor,14.3,13.5,0.84,5.85,0.42
1439,24,2024-06-10,,Honest Kids,Beverages,R10,Competitor,16.0,15.8,0.94,5.85,-0.18
1440,24,2024-06-10,,Private Label,Beverages,R10,Competitor,13.5,13.5,0.79,5.85,-0.05
1441,25,2024-06-17,B13,Capri Sun,Beverages,R01,KHC Brand,16.8,17.6,11.87,70.65,-0.39
1442,25,2024-06-17,B18,Kool-Aid,Beverages,R01,KHC Brand,24.9,25.6,17.59,70.65,0.28
1443,25,2024-06-17,,Mott's,Beverages,R01,Competitor,13.3,13.4,9.4,70.65,-0.83
1444,25,2024-06-17,,Juicy Juice,Beverages,R01,Competitor,13.0,13.7,9.18,70.65,-0.78
1445,25,2024-06-17,,Honest Kids,Beverages,R01,Competitor,14.9,13.8,10.53,70.65,0.76
1446,25,2024-06-17,,Private Label,Beverages,R01,Competitor,17.2,18.7,12.15,70.65,-0.94
1447,25,2024-06-17,B13,Capri Sun,Beverages,R02,KHC Brand,19.0,20.9,8.37,44.06,0.23
1448,25,2024-06-17,B18,Kool-Aid,Beverages,R02,KHC Brand,24.3,25.4,10.71,44.06,-0.78
1449,25,2024-06-17,,Mott's,Beverages,R02,Competitor,12.7,12.9,5.6,44.06,0.08
1450,25,2024-06-17,,Juicy Juice,Beverages,R02,Competitor,13.4,14.6,5.9,44.06,-0.13
1451,25,2024-06-17,,Honest Kids,Beverages,R02,Competitor,12.1,13.0,5.33,44.06,-0.59
1452,25,2024-06-17,,Private Label,Beverages,R02,Competitor,11.5,10.8,5.07,44.06,0.01
1453,25,2024-06-17,B13,Capri Sun,Beverages,R03,KHC Brand,18.0,19.1,5.28,29.35,0.21
1454,25,2024-06-17,B18,Kool-Aid,Beverages,R03,KHC Brand,23.5,23.6,6.9,29.35,0.19
1455,25,2024-06-17,,Mott's,Beverages,R03,Competitor,18.2,17.0,5.34,29.35,-0.62
1456,25,2024-06-17,,Juicy Juice,Beverages,R03,Competitor,15.6,15.4,4.58,29.35,-0.73
1457,25,2024-06-17,,Honest Kids,Beverages,R03,Competitor,14.4,15.4,4.23,29.35,0.18
1458,25,2024-06-17,,Private Label,Beverages,R03,Competitor,15.2,14.9,4.46,29.35,0.35
1459,25,2024-06-17,B13,Capri Sun,Beverages,R04,KHC Brand,19.9,19.2,4.9,24.63,0.53
1460,25,2024-06-17,B18,Kool-Aid,Beverages,R04,KHC Brand,25.4,27.5,6.26,24.63,0.17
1461,25,2024-06-17,,Mott's,Beverages,R04,Competitor,12.2,11.6,3.01,24.63,0.44
1462,25,2024-06-17,,Juicy Juice,Beverages,R04,Competitor,12.9,13.8,3.18,24.63,0.36
1463,25,2024-06-17,,Honest Kids,Beverages,R04,Competitor,11.2,10.8,2.76,24.63,-0.48
1464,25,2024-06-17,,Private Label,Beverages,R04,Competitor,12.3,11.6,3.03,24.63,0.11
1465,25,2024-06-17,B13,Capri Sun,Beverages,R05,KHC Brand,17.6,18.6,3.37,19.16,-0.01
1466,25,2024-06-17,B18,Kool-Aid,Beverages,R05,KHC Brand,23.8,22.6,4.56,19.16,0.82
1467,25,2024-06-17,,Mott's,Beverages,R05,Competitor,15.6,16.8,2.99,19.16,0.03
1468,25,2024-06-17,,Juicy Juice,Beverages,R05,Competitor,14.7,13.8,2.82,19.16,-0.81
1469,25,2024-06-17,,Honest Kids,Beverages,R05,Competitor,12.9,13.3,2.47,19.16,0.02
1470,25,2024-06-17,,Private Label,Beverages,R05,Competitor,11.8,12.3,2.26,19.16,-0.23
1471,25,2024-06-17,B13,Capri Sun,Beverages,R06,KHC Brand,18.7,17.3,3.25,17.36,-1.13
1472,25,2024-06-17,B18,Kool-Aid,Beverages,R06,KHC Brand,23.9,23.9,4.15,17.36,0.01
1473,25,2024-06-17,,Mott's,Beverages,R06,Competitor,18.5,16.8,3.21,17.36,-0.19
1474,25,2024-06-17,,Juicy Juice,Beverages,R06,Competitor,16.1,17.3,2.8,17.36,0.16
1475,25,2024-06-17,,Honest Kids,Beverages,R06,Competitor,14.9,14.4,2.59,17.36,0.46
1476,25,2024-06-17,,Private Label,Beverages,R06,Competitor,11.5,11.7,2.0,17.36,-0.27
1477,25,2024-06-17,B13,Capri Sun,Beverages,R07,KHC Brand,18.9,17.8,2.77,14.68,-0.77
1478,25,2024-06-17,B18,Kool-Aid,Beverages,R07,KHC Brand,23.9,22.9,3.51,14.68,0.08
1479,25,2024-06-17,,Mott's,Beverages,R07,Competitor,14.0,13.0,2.05,14.68,-0.91
1480,25,2024-06-17,,Juicy Juice,Beverages,R07,Competitor,12.8,12.0,1.88,14.68,-0.46
1481,25,2024-06-17,,Honest Kids,Beverages,R07,Competitor,15.1,15.7,2.22,14.68,-0.12
1482,25,2024-06-17,,Private Label,Beverages,R07,Competitor,14.7,15.0,2.16,14.68,-0.38
1483,25,2024-06-17,B13,Capri Sun,Beverages,R08,KHC Brand,17.2,15.8,1.89,11.0,-0.25
1484,25,2024-06-17,B18,Kool-Aid,Beverages,R08,KHC Brand,22.8,24.5,2.51,11.0,-2.42
1485,25,2024-06-17,,Mott's,Beverages,R08,Competitor,15.0,13.6,1.65,11.0,-0.41
1486,25,2024-06-17,,Juicy Juice,Beverages,R08,Competitor,17.5,17.3,1.92,11.0,0.35
1487,25,2024-06-17,,Honest Kids,Beverages,R08,Competitor,16.0,15.0,1.76,11.0,-1.0
1488,25,2024-06-17,,Private Label,Beverages,R08,Competitor,17.0,15.5,1.87,11.0,-0.09
1489,25,2024-06-17,B13,Capri Sun,Beverages,R09,KHC Brand,18.0,17.9,1.64,9.09,-0.63
1490,25,2024-06-17,B18,Kool-Aid,Beverages,R09,KHC Brand,23.0,22.2,2.09,9.09,-0.21
1491,25,2024-06-17,,Mott's,Beverages,R09,Competitor,12.7,12.3,1.15,9.09,-0.17
1492,25,2024-06-17,,Juicy Juice,Beverages,R09,Competitor,14.4,14.1,1.31,9.09,0.35
1493,25,2024-06-17,,Honest Kids,Beverages,R09,Competitor,14.5,14.0,1.32,9.09,-1.66
1494,25,2024-06-17,,Private Label,Beverages,R09,Competitor,14.1,15.0,1.28,9.09,-1.1
1495,25,2024-06-17,B13,Capri Sun,Beverages,R10,KHC Brand,17.6,17.2,1.06,6.03,-0.76
1496,25,2024-06-17,B18,Kool-Aid,Beverages,R10,KHC Brand,27.1,29.2,1.63,6.03,-0.27
1497,25,2024-06-17,,Mott's,Beverages,R10,Competitor,15.3,15.7,0.92,6.03,-0.45
1498,25,2024-06-17,,Juicy Juice,Beverages,R10,Competitor,13.4,13.5,0.81,6.03,-0.58
1499,25,2024-06-17,,Honest Kids,Beverages,R10,Competitor,12.4,12.7,0.75,6.03,-0.74
1500,25,2024-06-17,,Private Label,Beverages,R10,Competitor,14.6,14.7,0.88,6.03,-0.25
1501,26,2024-06-24,B13,Capri Sun,Beverages,R01,KHC Brand,20.5,19.0,12.82,62.52,-0.18
1502,26,2024-06-24,B18,Kool-Aid,Beverages,R01,KHC Brand,23.6,23.1,14.76,62.52,0.03
1503,26,2024-06-24,,Mott's,Beverages,R01,Competitor,15.2,14.4,9.5,62.52,-0.11
1504,26,2024-06-24,,Juicy Juice,Beverages,R01,Competitor,16.7,17.3,10.44,62.52,1.86
1505,26,2024-06-24,,Honest Kids,Beverages,R01,Competitor,15.6,16.6,9.75,62.52,0.1
1506,26,2024-06-24,,Private Label,Beverages,R01,Competitor,10.0,9.3,6.25,62.52,0.91
1507,26,2024-06-24,B13,Capri Sun,Beverages,R02,KHC Brand,20.3,20.4,8.73,43.0,1.23
1508,26,2024-06-24,B18,Kool-Aid,Beverages,R02,KHC Brand,25.2,25.1,10.84,43.0,-0.76
1509,26,2024-06-24,,Mott's,Beverages,R02,Competitor,11.7,12.6,5.03,43.0,-1.07
1510,26,2024-06-24,,Juicy Juice,Beverages,R02,Competitor,13.8,13.2,5.93,43.0,-0.76
1511,26,2024-06-24,,Honest Kids,Beverages,R02,Competitor,15.3,15.7,6.58,43.0,-0.66
1512,26,2024-06-24,,Private Label,Beverages,R02,Competitor,13.0,11.9,5.59,43.0,0.01
1513,26,2024-06-24,B13,Capri Sun,Beverages,R03,KHC Brand,17.8,17.4,5.06,28.43,-0.73
1514,26,2024-06-24,B18,Kool-Aid,Beverages,R03,KHC Brand,21.3,21.1,6.06,28.43,0.74
1515,26,2024-06-24,,Mott's,Beverages,R03,Competitor,13.4,13.9,3.81,28.43,-0.51
1516,26,2024-06-24,,Juicy Juice,Beverages,R03,Competitor,14.5,15.5,4.12,28.43,-1.85
1517,26,2024-06-24,,Honest Kids,Beverages,R03,Competitor,15.8,16.5,4.49,28.43,0.92
1518,26,2024-06-24,,Private Label,Beverages,R03,Competitor,17.1,18.6,4.86,28.43,-0.5
1519,26,2024-06-24,B13,Capri Sun,Beverages,R04,KHC Brand,20.1,18.5,5.14,25.59,-1.39
1520,26,2024-06-24,B18,Kool-Aid,Beverages,R04,KHC Brand,25.2,26.5,6.45,25.59,-0.58
1521,26,2024-06-24,,Mott's,Beverages,R04,Competitor,15.6,16.2,3.99,25.59,-0.17
1522,26,2024-06-24,,Juicy Juice,Beverages,R04,Competitor,11.3,10.7,2.89,25.59,-0.0
1523,26,2024-06-24,,Honest Kids,Beverages,R04,Competitor,13.7,13.2,3.51,25.59,-0.01
1524,26,2024-06-24,,Private Label,Beverages,R04,Competitor,12.1,11.7,3.1,25.59,-1.14
1525,26,2024-06-24,B13,Capri Sun,Beverages,R05,KHC Brand,19.4,20.1,3.62,18.68,-0.05
1526,26,2024-06-24,B18,Kool-Aid,Beverages,R05,KHC Brand,24.9,26.3,4.65,18.68,0.44
1527,26,2024-06-24,,Mott's,Beverages,R05,Competitor,15.3,14.5,2.86,18.68,1.09
1528,26,2024-06-24,,Juicy Juice,Beverages,R05,Competitor,14.3,15.0,2.67,18.68,-1.0
1529,26,2024-06-24,,Honest Kids,Beverages,R05,Competitor,12.4,12.9,2.32,18.68,-0.43
1530,26,2024-06-24,,Private Label,Beverages,R05,Competitor,14.3,13.7,2.67,18.68,0.9
1531,26,2024-06-24,B13,Capri Sun,Beverages,R06,KHC Brand,18.3,18.6,3.33,18.2,1.34
1532,26,2024-06-24,B18,Kool-Aid,Beverages,R06,KHC Brand,26.7,27.1,4.86,18.2,0.34
1533,26,2024-06-24,,Mott's,Beverages,R06,Competitor,15.0,15.9,2.73,18.2,-0.57
1534,26,2024-06-24,,Juicy Juice,Beverages,R06,Competitor,17.1,17.0,3.11,18.2,-0.71
1535,26,2024-06-24,,Honest Kids,Beverages,R06,Competitor,16.2,17.0,2.95,18.2,-1.03
1536,26,2024-06-24,,Private Label,Beverages,R06,Competitor,15.0,14.8,2.73,18.2,0.69
1537,26,2024-06-24,B13,Capri Sun,Beverages,R07,KHC Brand,19.9,21.1,3.14,15.78,-0.37
1538,26,2024-06-24,B18,Kool-Aid,Beverages,R07,KHC Brand,23.6,25.2,3.73,15.78,1.23
1539,26,2024-06-24,,Mott's,Beverages,R07,Competitor,13.1,12.0,2.07,15.78,-0.58
1540,26,2024-06-24,,Juicy Juice,Beverages,R07,Competitor,17.1,16.7,2.7,15.78,-0.25
1541,26,2024-06-24,,Honest Kids,Beverages,R07,Competitor,14.0,13.2,2.21,15.78,1.27
1542,26,2024-06-24,,Private Label,Beverages,R07,Competitor,12.8,14.1,2.02,15.78,-0.79
1543,26,2024-06-24,B13,Capri Sun,Beverages,R08,KHC Brand,18.8,18.3,1.97,10.49,0.03
1544,26,2024-06-24,B18,Kool-Aid,Beverages,R08,KHC Brand,22.8,21.3,2.39,10.49,0.64
1545,26,2024-06-24,,Mott's,Beverages,R08,Competitor,14.6,13.4,1.53,10.49,-0.15
1546,26,2024-06-24,,Juicy Juice,Beverages,R08,Competitor,14.6,14.8,1.53,10.49,-1.04
1547,26,2024-06-24,,Honest Kids,Beverages,R08,Competitor,13.0,12.1,1.36,10.49,-1.47
1548,26,2024-06-24,,Private Label,Beverages,R08,Competitor,16.9,18.4,1.77,10.49,-0.2
1549,26,2024-06-24,B13,Capri Sun,Beverages,R09,KHC Brand,20.0,19.5,1.86,9.29,-0.36
1550,26,2024-06-24,B18,Kool-Aid,Beverages,R09,KHC Brand,25.7,26.4,2.39,9.29,-1.29
1551,26,2024-06-24,,Mott's,Beverages,R09,Competitor,15.5,16.3,1.44,9.29,-0.26
1552,26,2024-06-24,,Juicy Juice,Beverages,R09,Competitor,10.8,10.5,1.0,9.29,-2.46
1553,26,2024-06-24,,Honest Kids,Beverages,R09,Competitor,14.6,14.8,1.36,9.29,0.59
1554,26,2024-06-24,,Private Label,Beverages,R09,Competitor,13.7,15.1,1.27,9.29,0.28
1555,26,2024-06-24,B13,Capri Sun,Beverages,R10,KHC Brand,19.2,19.2,1.11,5.79,0.04
1556,26,2024-06-24,B18,Kool-Aid,Beverages,R10,KHC Brand,25.4,26.0,1.47,5.79,-1.18
1557,26,2024-06-24,,Mott's,Beverages,R10,Competitor,14.0,14.6,0.81,5.79,0.35
1558,26,2024-06-24,,Juicy Juice,Beverages,R10,Competitor,13.0,12.9,0.75,5.79,0.0
1559,26,2024-06-24,,Honest Kids,Beverages,R10,Competitor,11.5,12.2,0.67,5.79,-0.14
1560,26,2024-06-24,,Private Label,Beverages,R10,Competitor,12.4,11.2,0.72,5.79,-0.61
1561,27,2024-07-01,B13,Capri Sun,Beverages,R01,KHC Brand,19.4,20.8,11.75,60.58,-1.41
1562,27,2024-07-01,B18,Kool-Aid,Beverages,R01,KHC Brand,22.4,22.8,13.57,60.58,0.58
1563,27,2024-07-01,,Mott's,Beverages,R01,Competitor,14.2,15.1,8.6,60.58,-0.79
1564,27,2024-07-01,,Juicy Juice,Beverages,R01,Competitor,15.5,14.3,9.39,60.58,-1.09
1565,27,2024-07-01,,Honest Kids,Beverages,R01,Competitor,12.3,11.2,7.45,60.58,-0.37
1566,27,2024-07-01,,Private Label,Beverages,R01,Competitor,14.3,14.8,8.66,60.58,-0.79
1567,27,2024-07-01,B13,Capri Sun,Beverages,R02,KHC Brand,18.1,19.9,7.41,40.96,1.07
1568,27,2024-07-01,B18,Kool-Aid,Beverages,R02,KHC Brand,23.9,23.8,9.79,40.96,-0.92
1569,27,2024-07-01,,Mott's,Beverages,R02,Competitor,14.5,14.3,5.94,40.96,-1.9
1570,27,2024-07-01,,Juicy Juice,Beverages,R02,Competitor,17.7,18.7,7.25,40.96,-1.15
1571,27,2024-07-01,,Honest Kids,Beverages,R02,Competitor,14.9,13.5,6.1,40.96,-0.07
1572,27,2024-07-01,,Private Label,Beverages,R02,Competitor,12.9,12.0,5.28,40.96,0.84
1573,27,2024-07-01,B13,Capri Sun,Beverages,R03,KHC Brand,21.6,23.0,6.78,31.39,-0.6
1574,27,2024-07-01,B18,Kool-Aid,Beverages,R03,KHC Brand,25.1,27.6,7.88,31.39,-0.79
1575,27,2024-07-01,,Mott's,Beverages,R03,Competitor,16.0,16.1,5.02,31.39,0.81
1576,27,2024-07-01,,Juicy Juice,Beverages,R03,Competitor,15.3,16.3,4.8,31.39,-1.53
1577,27,2024-07-01,,Honest Kids,Beverages,R03,Competitor,12.2,11.0,3.83,31.39,-0.62
1578,27,2024-07-01,,Private Label,Beverages,R03,Competitor,12.1,11.9,3.8,31.39,0.86
1579,27,2024-07-01,B13,Capri Sun,Beverages,R04,KHC Brand,15.8,15.4,3.51,22.24,0.31
1580,27,2024-07-01,B18,Kool-Aid,Beverages,R04,KHC Brand,25.1,24.7,5.58,22.24,-0.56
1581,27,2024-07-01,,Mott's,Beverages,R04,Competitor,15.8,16.0,3.51,22.24,0.15
1582,27,2024-07-01,,Juicy Juice,Beverages,R04,Competitor,14.2,14.5,3.16,22.24,0.67
1583,27,2024-07-01,,Honest Kids,Beverages,R04,Competitor,13.7,12.4,3.05,22.24,0.67
1584,27,2024-07-01,,Private Label,Beverages,R04,Competitor,15.0,15.9,3.34,22.24,-0.45
1585,27,2024-07-01,B13,Capri Sun,Beverages,R05,KHC Brand,18.2,18.3,3.52,19.32,-1.11
1586,27,2024-07-01,B18,Kool-Aid,Beverages,R05,KHC Brand,23.5,21.8,4.54,19.32,-0.9
1587,27,2024-07-01,,Mott's,Beverages,R05,Competitor,15.1,15.9,2.92,19.32,0.52
1588,27,2024-07-01,,Juicy Juice,Beverages,R05,Competitor,15.5,14.0,2.99,19.32,-0.77
1589,27,2024-07-01,,Honest Kids,Beverages,R05,Competitor,14.0,14.1,2.71,19.32,0.02
1590,27,2024-07-01,,Private Label,Beverages,R05,Competitor,15.2,14.6,2.94,19.32,1.11
1591,27,2024-07-01,B13,Capri Sun,Beverages,R06,KHC Brand,19.4,20.1,3.1,15.98,0.12
1592,27,2024-07-01,B18,Kool-Aid,Beverages,R06,KHC Brand,24.2,25.4,3.87,15.98,-0.28
1593,27,2024-07-01,,Mott's,Beverages,R06,Competitor,14.1,12.8,2.25,15.98,0.37
1594,27,2024-07-01,,Juicy Juice,Beverages,R06,Competitor,12.7,13.7,2.03,15.98,0.13
1595,27,2024-07-01,,Honest Kids,Beverages,R06,Competitor,13.9,14.3,2.22,15.98,1.17
1596,27,2024-07-01,,Private Label,Beverages,R06,Competitor,14.7,13.8,2.35,15.98,0.06
1597,27,2024-07-01,B13,Capri Sun,Beverages,R07,KHC Brand,17.2,16.1,2.85,16.55,1.17
1598,27,2024-07-01,B18,Kool-Aid,Beverages,R07,KHC Brand,24.8,26.9,4.11,16.55,1.09
1599,27,2024-07-01,,Mott's,Beverages,R07,Competitor,14.1,14.4,2.33,16.55,-0.2
1600,27,2024-07-01,,Juicy Juice,Beverages,R07,Competitor,11.8,12.4,1.95,16.55,1.28
1601,27,2024-07-01,,Honest Kids,Beverages,R07,Competitor,15.2,14.4,2.52,16.55,1.28
1602,27,2024-07-01,,Private Label,Beverages,R07,Competitor,13.8,13.3,2.28,16.55,0.18
1603,27,2024-07-01,B13,Capri Sun,Beverages,R08,KHC Brand,20.0,21.9,2.01,10.03,0.26
1604,27,2024-07-01,B18,Kool-Aid,Beverages,R08,KHC Brand,23.5,21.8,2.36,10.03,-0.38
1605,27,2024-07-01,,Mott's,Beverages,R08,Competitor,13.4,12.1,1.34,10.03,1.94
1606,27,2024-07-01,,Juicy Juice,Beverages,R08,Competitor,12.9,13.5,1.29,10.03,-1.79
1607,27,2024-07-01,,Honest Kids,Beverages,R08,Competitor,14.2,12.9,1.42,10.03,-0.18
1608,27,2024-07-01,,Private Label,Beverages,R08,Competitor,13.5,12.9,1.35,10.03,-0.7
1609,27,2024-07-01,B13,Capri Sun,Beverages,R09,KHC Brand,18.1,17.6,1.6,8.83,-1.06
1610,27,2024-07-01,B18,Kool-Aid,Beverages,R09,KHC Brand,26.7,29.2,2.36,8.83,0.2
1611,27,2024-07-01,,Mott's,Beverages,R09,Competitor,14.0,13.1,1.24,8.83,0.64
1612,27,2024-07-01,,Juicy Juice,Beverages,R09,Competitor,19.2,18.3,1.7,8.83,-0.52
1613,27,2024-07-01,,Honest Kids,Beverages,R09,Competitor,14.4,14.4,1.27,8.83,0.44
1614,27,2024-07-01,,Private Label,Beverages,R09,Competitor,15.2,15.1,1.34,8.83,0.52
1615,27,2024-07-01,B13,Capri Sun,Beverages,R10,KHC Brand,19.9,19.7,1.38,6.93,-0.33
1616,27,2024-07-01,B18,Kool-Aid,Beverages,R10,KHC Brand,25.8,27.6,1.79,6.93,-0.09
1617,27,2024-07-01,,Mott's,Beverages,R10,Competitor,14.1,13.3,0.98,6.93,0.29
1618,27,2024-07-01,,Juicy Juice,Beverages,R10,Competitor,12.2,12.8,0.84,6.93,0.15
1619,27,2024-07-01,,Honest Kids,Beverages,R10,Competitor,14.8,15.1,1.02,6.93,-1.71
1620,27,2024-07-01,,Private Label,Beverages,R10,Competitor,16.4,17.8,1.14,6.93,-0.86
1621,28,2024-07-08,B13,Capri Sun,Beverages,R01,KHC Brand,18.9,17.2,12.2,64.54,1.22
1622,28,2024-07-08,B18,Kool-Aid,Beverages,R01,KHC Brand,25.0,26.9,16.13,64.54,0.83
1623,28,2024-07-08,,Mott's,Beverages,R01,Competitor,16.2,16.1,10.45,64.54,-0.59
