sale_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,units_sold,gross_sales,net_sales,cogs,gross_margin,is_on_promo,discount_pct,realized_price,yoy_index,prior_yr_net_sales
8596,28,2024-07-08,SK017,B07,R07,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8597,28,2024-07-08,SK017,B07,R08,3,11.37,9.36,4.05,5.31,True,17.6,3.12,1.06,8.83
8598,28,2024-07-08,SK017,B07,R09,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8599,28,2024-07-08,SK017,B07,R10,2,7.58,5.96,2.7,3.26,True,21.5,2.98,1.06,5.62
8600,29,2024-07-15,SK017,B07,R01,18,68.22,60.12,24.3,35.82,True,11.8,3.34,1.06,56.72
8601,29,2024-07-15,SK017,B07,R02,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8602,29,2024-07-15,SK017,B07,R03,12,45.48,45.48,16.2,29.28,False,0.0,3.79,1.06,42.91
8603,29,2024-07-15,SK017,B07,R04,7,26.53,20.93,9.45,11.48,True,21.1,2.99,1.06,19.75
8604,29,2024-07-15,SK017,B07,R05,6,22.74,17.04,8.1,8.94,True,25.1,2.84,1.06,16.08
8605,29,2024-07-15,SK017,B07,R06,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8606,29,2024-07-15,SK017,B07,R07,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8607,29,2024-07-15,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8608,29,2024-07-15,SK017,B07,R09,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8609,29,2024-07-15,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8610,30,2024-07-22,SK017,B07,R01,18,68.22,68.22,24.3,43.92,False,0.0,3.79,1.06,64.36
8611,30,2024-07-22,SK017,B07,R02,14,53.06,53.06,18.9,34.16,False,0.0,3.79,1.06,50.06
8612,30,2024-07-22,SK017,B07,R03,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8613,30,2024-07-22,SK017,B07,R04,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8614,30,2024-07-22,SK017,B07,R05,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8615,30,2024-07-22,SK017,B07,R06,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8616,30,2024-07-22,SK017,B07,R07,3,11.37,8.55,4.05,4.5,True,24.9,2.85,1.06,8.07
8617,30,2024-07-22,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8618,30,2024-07-22,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8619,30,2024-07-22,SK017,B07,R10,2,7.58,6.22,2.7,3.52,True,18.0,3.11,1.06,5.87
8620,31,2024-07-29,SK017,B07,R01,17,64.43,64.43,22.95,41.48,False,0.0,3.79,1.06,60.78
8621,31,2024-07-29,SK017,B07,R02,14,53.06,42.98,18.9,24.08,True,19.1,3.07,1.06,40.55
8622,31,2024-07-29,SK017,B07,R03,8,30.32,23.2,10.8,12.4,True,23.4,2.9,1.06,21.89
8623,31,2024-07-29,SK017,B07,R04,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8624,31,2024-07-29,SK017,B07,R05,6,22.74,19.38,8.1,11.28,True,14.9,3.23,1.06,18.28
8625,31,2024-07-29,SK017,B07,R06,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8626,31,2024-07-29,SK017,B07,R07,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8627,31,2024-07-29,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8628,31,2024-07-29,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8629,31,2024-07-29,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8630,32,2024-08-05,SK017,B07,R01,15,56.85,56.85,20.25,36.6,False,0.0,3.79,1.06,53.63
8631,32,2024-08-05,SK017,B07,R02,12,45.48,40.2,16.2,24.0,True,11.6,3.35,1.06,37.92
8632,32,2024-08-05,SK017,B07,R03,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8633,32,2024-08-05,SK017,B07,R04,8,30.32,24.08,10.8,13.28,True,20.6,3.01,1.06,22.72
8634,32,2024-08-05,SK017,B07,R05,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8635,32,2024-08-05,SK017,B07,R06,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8636,32,2024-08-05,SK017,B07,R07,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8637,32,2024-08-05,SK017,B07,R08,2,7.58,6.32,2.7,3.62,True,16.7,3.16,1.06,5.96
8638,32,2024-08-05,SK017,B07,R09,3,11.37,8.76,4.05,4.71,True,23.0,2.92,1.06,8.26
8639,32,2024-08-05,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8640,33,2024-08-12,SK017,B07,R01,26,98.54,98.54,35.1,63.44,False,0.0,3.79,1.06,92.96
8641,33,2024-08-12,SK017,B07,R02,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8642,33,2024-08-12,SK017,B07,R03,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8643,33,2024-08-12,SK017,B07,R04,7,26.53,20.3,9.45,10.85,True,23.6,2.9,1.06,19.15
8644,33,2024-08-12,SK017,B07,R05,6,22.74,20.22,8.1,12.12,True,11.0,3.37,1.06,19.08
8645,33,2024-08-12,SK017,B07,R06,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8646,33,2024-08-12,SK017,B07,R07,2,7.58,6.64,2.7,3.94,True,12.5,3.32,1.06,6.26
8647,33,2024-08-12,SK017,B07,R08,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8648,33,2024-08-12,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8649,33,2024-08-12,SK017,B07,R10,1,3.79,2.81,1.35,1.46,True,25.9,2.81,1.06,2.65
8650,34,2024-08-19,SK017,B07,R01,16,60.64,51.36,21.6,29.76,True,15.3,3.21,1.06,48.45
8651,34,2024-08-19,SK017,B07,R02,14,53.06,53.06,18.9,34.16,False,0.0,3.79,1.06,50.06
8652,34,2024-08-19,SK017,B07,R03,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8653,34,2024-08-19,SK017,B07,R04,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8654,34,2024-08-19,SK017,B07,R05,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8655,34,2024-08-19,SK017,B07,R06,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8656,34,2024-08-19,SK017,B07,R07,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8657,34,2024-08-19,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8658,34,2024-08-19,SK017,B07,R09,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8659,34,2024-08-19,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8660,35,2024-08-26,SK017,B07,R01,40,151.6,113.6,54.0,59.6,True,25.0,2.84,1.06,107.17
8661,35,2024-08-26,SK017,B07,R02,13,49.27,49.27,17.55,31.72,False,0.0,3.79,1.06,46.48
8662,35,2024-08-26,SK017,B07,R03,13,49.27,49.27,17.55,31.72,False,0.0,3.79,1.06,46.48
8663,35,2024-08-26,SK017,B07,R04,13,49.27,38.09,17.55,20.54,True,22.6,2.93,1.06,35.93
8664,35,2024-08-26,SK017,B07,R05,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8665,35,2024-08-26,SK017,B07,R06,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8666,35,2024-08-26,SK017,B07,R07,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8667,35,2024-08-26,SK017,B07,R08,3,11.37,8.79,4.05,4.74,True,22.6,2.93,1.06,8.29
8668,35,2024-08-26,SK017,B07,R09,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8669,35,2024-08-26,SK017,B07,R10,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8670,36,2024-09-02,SK017,B07,R01,24,90.96,90.96,32.4,58.56,False,0.0,3.79,1.06,85.81
8671,36,2024-09-02,SK017,B07,R02,16,60.64,46.08,21.6,24.48,True,23.9,2.88,1.06,43.47
8672,36,2024-09-02,SK017,B07,R03,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8673,36,2024-09-02,SK017,B07,R04,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8674,36,2024-09-02,SK017,B07,R05,5,18.95,16.65,6.75,9.9,True,12.1,3.33,1.06,15.71
8675,36,2024-09-02,SK017,B07,R06,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8676,36,2024-09-02,SK017,B07,R07,4,15.16,13.28,5.4,7.88,True,12.5,3.32,1.06,12.53
8677,36,2024-09-02,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8678,36,2024-09-02,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8679,36,2024-09-02,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8680,37,2024-09-09,SK017,B07,R01,22,83.38,83.38,29.7,53.68,False,0.0,3.79,1.06,78.66
8681,37,2024-09-09,SK017,B07,R02,18,68.22,52.74,24.3,28.44,True,22.6,2.93,1.06,49.75
8682,37,2024-09-09,SK017,B07,R03,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8683,37,2024-09-09,SK017,B07,R04,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8684,37,2024-09-09,SK017,B07,R05,9,34.11,28.08,12.15,15.93,True,17.6,3.12,1.06,26.49
8685,37,2024-09-09,SK017,B07,R06,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8686,37,2024-09-09,SK017,B07,R07,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8687,37,2024-09-09,SK017,B07,R08,5,18.95,13.95,6.75,7.2,True,26.4,2.79,1.06,13.16
8688,37,2024-09-09,SK017,B07,R09,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8689,37,2024-09-09,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8690,38,2024-09-16,SK017,B07,R01,22,83.38,74.8,29.7,45.1,True,10.4,3.4,1.06,70.57
8691,38,2024-09-16,SK017,B07,R02,13,49.27,49.27,17.55,31.72,False,0.0,3.79,1.06,46.48
8692,38,2024-09-16,SK017,B07,R03,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8693,38,2024-09-16,SK017,B07,R04,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8694,38,2024-09-16,SK017,B07,R05,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8695,38,2024-09-16,SK017,B07,R06,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8696,38,2024-09-16,SK017,B07,R07,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8697,38,2024-09-16,SK017,B07,R08,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8698,38,2024-09-16,SK017,B07,R09,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8699,38,2024-09-16,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8700,39,2024-09-23,SK017,B07,R01,26,98.54,98.54,35.1,63.44,False,0.0,3.79,1.06,92.96
8701,39,2024-09-23,SK017,B07,R02,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8702,39,2024-09-23,SK017,B07,R03,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8703,39,2024-09-23,SK017,B07,R04,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8704,39,2024-09-23,SK017,B07,R05,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8705,39,2024-09-23,SK017,B07,R06,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8706,39,2024-09-23,SK017,B07,R07,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8707,39,2024-09-23,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8708,39,2024-09-23,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8709,39,2024-09-23,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8710,40,2024-09-30,SK017,B07,R01,25,94.75,94.75,33.75,61.0,False,0.0,3.79,1.06,89.39
8711,40,2024-09-30,SK017,B07,R02,15,56.85,45.9,20.25,25.65,True,19.2,3.06,1.06,43.3
8712,40,2024-09-30,SK017,B07,R03,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8713,40,2024-09-30,SK017,B07,R04,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8714,40,2024-09-30,SK017,B07,R05,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8715,40,2024-09-30,SK017,B07,R06,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8716,40,2024-09-30,SK017,B07,R07,6,22.74,16.5,8.1,8.4,True,27.5,2.75,1.06,15.57
8717,40,2024-09-30,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8718,40,2024-09-30,SK017,B07,R09,4,15.16,12.72,5.4,7.32,True,16.0,3.18,1.06,12.0
8719,40,2024-09-30,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8720,41,2024-10-07,SK017,B07,R01,24,90.96,90.96,32.4,58.56,False,0.0,3.79,1.06,85.81
8721,41,2024-10-07,SK017,B07,R02,17,64.43,64.43,22.95,41.48,False,0.0,3.79,1.06,60.78
8722,41,2024-10-07,SK017,B07,R03,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8723,41,2024-10-07,SK017,B07,R04,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8724,41,2024-10-07,SK017,B07,R05,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8725,41,2024-10-07,SK017,B07,R06,6,22.74,20.46,8.1,12.36,True,10.0,3.41,1.06,19.3
8726,41,2024-10-07,SK017,B07,R07,9,34.11,25.29,12.15,13.14,True,25.9,2.81,1.06,23.86
8727,41,2024-10-07,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8728,41,2024-10-07,SK017,B07,R09,3,11.37,9.75,4.05,5.7,True,14.3,3.25,1.06,9.2
8729,41,2024-10-07,SK017,B07,R10,2,7.58,6.7,2.7,4.0,True,11.6,3.35,1.06,6.32
8730,42,2024-10-14,SK017,B07,R01,23,87.17,87.17,31.05,56.12,False,0.0,3.79,1.06,82.24
8731,42,2024-10-14,SK017,B07,R02,16,60.64,60.64,21.6,39.04,False,0.0,3.79,1.06,57.21
8732,42,2024-10-14,SK017,B07,R03,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8733,42,2024-10-14,SK017,B07,R04,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8734,42,2024-10-14,SK017,B07,R05,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8735,42,2024-10-14,SK017,B07,R06,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8736,42,2024-10-14,SK017,B07,R07,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8737,42,2024-10-14,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8738,42,2024-10-14,SK017,B07,R09,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8739,42,2024-10-14,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8740,43,2024-10-21,SK017,B07,R01,22,83.38,83.38,29.7,53.68,False,0.0,3.79,1.06,78.66
8741,43,2024-10-21,SK017,B07,R02,21,79.59,79.59,28.35,51.24,False,0.0,3.79,1.06,75.08
8742,43,2024-10-21,SK017,B07,R03,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8743,43,2024-10-21,SK017,B07,R04,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8744,43,2024-10-21,SK017,B07,R05,10,37.9,33.2,13.5,19.7,True,12.3,3.32,1.06,31.32
8745,43,2024-10-21,SK017,B07,R06,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8746,43,2024-10-21,SK017,B07,R07,5,18.95,14.4,6.75,7.65,True,23.9,2.88,1.06,13.58
8747,43,2024-10-21,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8748,43,2024-10-21,SK017,B07,R09,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8749,43,2024-10-21,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8750,44,2024-10-28,SK017,B07,R01,41,155.39,155.39,55.35,100.04,False,0.0,3.79,1.06,146.59
8751,44,2024-10-28,SK017,B07,R02,25,94.75,94.75,33.75,61.0,False,0.0,3.79,1.06,89.39
8752,44,2024-10-28,SK017,B07,R03,17,64.43,52.36,22.95,29.41,True,18.8,3.08,1.06,49.4
8753,44,2024-10-28,SK017,B07,R04,12,45.48,45.48,16.2,29.28,False,0.0,3.79,1.06,42.91
8754,44,2024-10-28,SK017,B07,R05,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8755,44,2024-10-28,SK017,B07,R06,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
8756,44,2024-10-28,SK017,B07,R07,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8757,44,2024-10-28,SK017,B07,R08,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8758,44,2024-10-28,SK017,B07,R09,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8759,44,2024-10-28,SK017,B07,R10,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8760,45,2024-11-04,SK017,B07,R01,30,113.7,113.7,40.5,73.2,False,0.0,3.79,1.06,107.26
8761,45,2024-11-04,SK017,B07,R02,12,45.48,45.48,16.2,29.28,False,0.0,3.79,1.06,42.91
8762,45,2024-11-04,SK017,B07,R03,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8763,45,2024-11-04,SK017,B07,R04,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8764,45,2024-11-04,SK017,B07,R05,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8765,45,2024-11-04,SK017,B07,R06,6,22.74,19.68,8.1,11.58,True,13.4,3.28,1.06,18.57
8766,45,2024-11-04,SK017,B07,R07,6,22.74,18.72,8.1,10.62,True,17.8,3.12,1.06,17.66
8767,45,2024-11-04,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8768,45,2024-11-04,SK017,B07,R09,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8769,45,2024-11-04,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8770,46,2024-11-11,SK017,B07,R01,24,90.96,90.96,32.4,58.56,False,0.0,3.79,1.06,85.81
8771,46,2024-11-11,SK017,B07,R02,21,79.59,79.59,28.35,51.24,False,0.0,3.79,1.06,75.08
8772,46,2024-11-11,SK017,B07,R03,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8773,46,2024-11-11,SK017,B07,R04,10,37.9,27.6,13.5,14.1,True,27.3,2.76,1.06,26.04
8774,46,2024-11-11,SK017,B07,R05,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8775,46,2024-11-11,SK017,B07,R06,5,18.95,14.7,6.75,7.95,True,22.3,2.94,1.06,13.87
8776,46,2024-11-11,SK017,B07,R07,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8777,46,2024-11-11,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8778,46,2024-11-11,SK017,B07,R09,4,15.16,11.76,5.4,6.36,True,22.3,2.94,1.06,11.09
8779,46,2024-11-11,SK017,B07,R10,2,7.58,5.64,2.7,2.94,True,25.5,2.82,1.06,5.32
8780,47,2024-11-18,SK017,B07,R01,31,117.49,117.49,41.85,75.64,False,0.0,3.79,1.06,110.84
8781,47,2024-11-18,SK017,B07,R02,27,102.33,86.13,36.45,49.68,True,15.7,3.19,1.06,81.25
8782,47,2024-11-18,SK017,B07,R03,18,68.22,68.22,24.3,43.92,False,0.0,3.79,1.06,64.36
8783,47,2024-11-18,SK017,B07,R04,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8784,47,2024-11-18,SK017,B07,R05,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8785,47,2024-11-18,SK017,B07,R06,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8786,47,2024-11-18,SK017,B07,R07,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8787,47,2024-11-18,SK017,B07,R08,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8788,47,2024-11-18,SK017,B07,R09,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8789,47,2024-11-18,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8790,48,2024-11-25,SK017,B07,R01,22,83.38,83.38,29.7,53.68,False,0.0,3.79,1.06,78.66
8791,48,2024-11-25,SK017,B07,R02,21,79.59,79.59,28.35,51.24,False,0.0,3.79,1.06,75.08
8792,48,2024-11-25,SK017,B07,R03,15,56.85,56.85,20.25,36.6,False,0.0,3.79,1.06,53.63
8793,48,2024-11-25,SK017,B07,R04,12,45.48,45.48,16.2,29.28,False,0.0,3.79,1.06,42.91
8794,48,2024-11-25,SK017,B07,R05,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8795,48,2024-11-25,SK017,B07,R06,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8796,48,2024-11-25,SK017,B07,R07,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8797,48,2024-11-25,SK017,B07,R08,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8798,48,2024-11-25,SK017,B07,R09,6,22.74,22.74,8.1,14.64,False,0.0,3.79,1.06,21.45
8799,48,2024-11-25,SK017,B07,R10,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8800,49,2024-12-02,SK017,B07,R01,21,79.59,79.59,28.35,51.24,False,0.0,3.79,1.06,75.08
8801,49,2024-12-02,SK017,B07,R02,13,49.27,49.27,17.55,31.72,False,0.0,3.79,1.06,46.48
8802,49,2024-12-02,SK017,B07,R03,12,45.48,45.48,16.2,29.28,False,0.0,3.79,1.06,42.91
8803,49,2024-12-02,SK017,B07,R04,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8804,49,2024-12-02,SK017,B07,R05,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8805,49,2024-12-02,SK017,B07,R06,4,15.16,12.72,5.4,7.32,True,16.1,3.18,1.06,12.0
8806,49,2024-12-02,SK017,B07,R07,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8807,49,2024-12-02,SK017,B07,R08,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8808,49,2024-12-02,SK017,B07,R09,4,15.16,11.44,5.4,6.04,True,24.6,2.86,1.06,10.79
8809,49,2024-12-02,SK017,B07,R10,2,7.58,7.58,2.7,4.88,False,0.0,3.79,1.06,7.15
8810,50,2024-12-09,SK017,B07,R01,37,140.23,140.23,49.95,90.28,False,0.0,3.79,1.06,132.29
8811,50,2024-12-09,SK017,B07,R02,24,90.96,77.28,32.4,44.88,True,15.1,3.22,1.06,72.91
8812,50,2024-12-09,SK017,B07,R03,15,56.85,46.2,20.25,25.95,True,18.8,3.08,1.06,43.58
8813,50,2024-12-09,SK017,B07,R04,14,53.06,53.06,18.9,34.16,False,0.0,3.79,1.06,50.06
8814,50,2024-12-09,SK017,B07,R05,10,37.9,37.9,13.5,24.4,False,0.0,3.79,1.06,35.75
8815,50,2024-12-09,SK017,B07,R06,9,34.11,34.11,12.15,21.96,False,0.0,3.79,1.06,32.18
8816,50,2024-12-09,SK017,B07,R07,7,26.53,26.53,9.45,17.08,False,0.0,3.79,1.06,25.03
8817,50,2024-12-09,SK017,B07,R08,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8818,50,2024-12-09,SK017,B07,R09,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8819,50,2024-12-09,SK017,B07,R10,3,11.37,11.37,4.05,7.32,False,0.0,3.79,1.06,10.73
8820,51,2024-12-16,SK017,B07,R01,27,102.33,102.33,36.45,65.88,False,0.0,3.79,1.06,96.54
8821,51,2024-12-16,SK017,B07,R02,20,75.8,63.4,27.0,36.4,True,16.4,3.17,1.06,59.81
8822,51,2024-12-16,SK017,B07,R03,11,41.69,35.09,14.85,20.24,True,15.8,3.19,1.06,33.1
8823,51,2024-12-16,SK017,B07,R04,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8824,51,2024-12-16,SK017,B07,R05,8,30.32,30.32,10.8,19.52,False,0.0,3.79,1.06,28.6
8825,51,2024-12-16,SK017,B07,R06,5,18.95,18.95,6.75,12.2,False,0.0,3.79,1.06,17.88
8826,51,2024-12-16,SK017,B07,R07,4,15.16,11.64,5.4,6.24,True,23.3,2.91,1.06,10.98
8827,51,2024-12-16,SK017,B07,R08,4,15.16,15.16,5.4,9.76,False,0.0,3.79,1.06,14.3
8828,51,2024-12-16,SK017,B07,R09,4,15.16,13.4,5.4,8.0,True,11.7,3.35,1.06,12.64
8829,51,2024-12-16,SK017,B07,R10,1,3.79,3.79,1.35,2.44,False,0.0,3.79,1.06,3.58
8830,52,2024-12-23,SK017,B07,R01,33,125.07,125.07,44.55,80.52,False,0.0,3.79,1.06,117.99
8831,52,2024-12-23,SK017,B07,R02,20,75.8,75.8,27.0,48.8,False,0.0,3.79,1.06,71.51
8832,52,2024-12-23,SK017,B07,R03,14,53.06,53.06,18.9,34.16,False,0.0,3.79,1.06,50.06
8833,52,2024-12-23,SK017,B07,R04,15,56.85,56.85,20.25,36.6,False,0.0,3.79,1.06,53.63
8834,52,2024-12-23,SK017,B07,R05,11,41.69,41.69,14.85,26.84,False,0.0,3.79,1.06,39.33
