dist_id,fiscal_week,week_start_date,sku_id,brand_id,retailer_id,acv_pct,tdp,velocity_per_tdp,store_count_dist,numeric_dist_pct,acv_gap_pct
9019,18,2024-04-29,SK018,B07,R09,20.0,21.9,1.15,17290,18.5,75.0
9020,18,2024-04-29,SK018,B07,R10,20.0,20.1,0.94,455,16.7,75.0
9021,19,2024-05-06,SK018,B07,R01,21.7,19.9,7.59,4186,23.0,73.3
9022,19,2024-05-06,SK018,B07,R02,20.0,17.3,6.91,2548,17.2,75.0
9023,19,2024-05-06,SK018,B07,R03,20.0,20.8,2.13,1729,23.1,75.0
9024,19,2024-05-06,SK018,B07,R04,20.0,19.7,2.87,523,21.8,75.0
9025,19,2024-05-06,SK018,B07,R05,20.0,17.9,1.56,1210,17.0,75.0
9026,19,2024-05-06,SK018,B07,R06,20.0,17.6,2.14,2074,18.0,75.0
9027,19,2024-05-06,SK018,B07,R07,20.0,19.3,1.63,1820,24.5,75.0
9028,19,2024-05-06,SK018,B07,R08,20.0,17.3,1.45,309,15.0,75.0
9029,19,2024-05-06,SK018,B07,R09,20.0,19.0,0.99,17290,22.0,75.0
9030,19,2024-05-06,SK018,B07,R10,20.0,17.9,0.35,455,24.1,75.0
9031,20,2024-05-13,SK018,B07,R01,23.0,20.4,7.09,4186,23.6,72.0
9032,20,2024-05-13,SK018,B07,R02,20.0,17.8,4.95,2548,18.5,75.0
9033,20,2024-05-13,SK018,B07,R03,20.0,21.7,3.19,1729,22.8,75.0
9034,20,2024-05-13,SK018,B07,R04,20.0,20.6,1.83,523,17.0,75.0
9035,20,2024-05-13,SK018,B07,R05,20.0,19.1,1.98,1210,16.2,75.0
9036,20,2024-05-13,SK018,B07,R06,20.0,17.0,1.88,2074,20.7,75.0
9037,20,2024-05-13,SK018,B07,R07,20.0,21.3,1.48,1820,17.0,75.0
9038,20,2024-05-13,SK018,B07,R08,20.0,20.6,1.22,309,16.3,75.0
9039,20,2024-05-13,SK018,B07,R09,20.0,21.0,0.9,17290,23.0,75.0
9040,20,2024-05-13,SK018,B07,R10,20.0,17.2,0.73,455,19.0,75.0
9041,21,2024-05-20,SK018,B07,R01,21.6,20.4,7.4,4186,19.3,73.4
9042,21,2024-05-20,SK018,B07,R02,20.0,19.9,3.97,2548,15.1,75.0
9043,21,2024-05-20,SK018,B07,R03,20.0,21.7,2.9,1729,20.0,75.0
9044,21,2024-05-20,SK018,B07,R04,20.0,21.8,1.44,523,17.4,75.0
9045,21,2024-05-20,SK018,B07,R05,20.0,18.6,2.03,1210,17.4,75.0
9046,21,2024-05-20,SK018,B07,R06,20.0,20.9,1.2,2074,18.7,75.0
9047,21,2024-05-20,SK018,B07,R07,20.0,20.9,1.81,1820,21.9,75.0
9048,21,2024-05-20,SK018,B07,R08,20.0,17.3,0.92,309,20.1,75.0
9049,21,2024-05-20,SK018,B07,R09,20.0,20.5,0.92,17290,17.0,75.0
9050,21,2024-05-20,SK018,B07,R10,20.0,20.6,0.61,455,20.6,75.0
9051,22,2024-05-27,SK018,B07,R01,20.0,17.7,10.72,4186,17.6,75.0
9052,22,2024-05-27,SK018,B07,R02,20.0,17.6,6.08,2548,19.4,75.0
9053,22,2024-05-27,SK018,B07,R03,20.0,21.4,4.11,1729,17.8,75.0
9054,22,2024-05-27,SK018,B07,R04,20.0,19.9,3.48,523,19.2,75.0
9055,22,2024-05-27,SK018,B07,R05,20.0,17.7,2.13,1210,18.0,75.0
9056,22,2024-05-27,SK018,B07,R06,20.0,19.2,2.29,2074,21.2,75.0
9057,22,2024-05-27,SK018,B07,R07,20.0,17.4,2.53,1820,20.8,75.0
9058,22,2024-05-27,SK018,B07,R08,20.0,17.4,1.45,309,24.1,75.0
9059,22,2024-05-27,SK018,B07,R09,20.0,21.4,0.88,17290,17.1,75.0
9060,22,2024-05-27,SK018,B07,R10,20.0,20.5,0.77,455,20.2,75.0
9061,23,2024-06-03,SK018,B07,R01,20.1,21.8,4.96,4186,15.5,74.9
9062,23,2024-06-03,SK018,B07,R02,20.0,20.8,4.54,2548,19.5,75.0
9063,23,2024-06-03,SK018,B07,R03,20.0,17.0,3.7,1729,21.9,75.0
9064,23,2024-06-03,SK018,B07,R04,20.0,19.7,2.24,523,20.4,75.0
9065,23,2024-06-03,SK018,B07,R05,20.0,20.6,2.14,1210,24.9,75.0
9066,23,2024-06-03,SK018,B07,R06,20.0,19.9,1.27,2074,20.6,75.0
9067,23,2024-06-03,SK018,B07,R07,20.0,21.3,0.87,1820,19.9,75.0
9068,23,2024-06-03,SK018,B07,R08,20.0,20.8,0.66,309,24.4,75.0
9069,23,2024-06-03,SK018,B07,R09,20.0,19.2,1.31,17290,15.4,75.0
9070,23,2024-06-03,SK018,B07,R10,20.0,17.3,0.73,455,21.7,75.0
9071,24,2024-06-10,SK018,B07,R01,20.1,21.6,7.86,4186,18.1,74.9
9072,24,2024-06-10,SK018,B07,R02,20.0,17.9,4.57,2548,17.7,75.0
9073,24,2024-06-10,SK018,B07,R03,20.0,18.2,2.42,1729,15.4,75.0
9074,24,2024-06-10,SK018,B07,R04,20.0,21.8,2.89,523,21.2,75.0
9075,24,2024-06-10,SK018,B07,R05,20.0,18.1,3.13,1210,16.4,75.0
9076,24,2024-06-10,SK018,B07,R06,20.0,17.1,2.57,2074,17.1,75.0
9077,24,2024-06-10,SK018,B07,R07,20.0,19.0,1.66,1820,21.5,75.0
9078,24,2024-06-10,SK018,B07,R08,20.0,18.3,0.69,309,15.4,75.0
9079,24,2024-06-10,SK018,B07,R09,20.0,19.9,0.63,17290,25.0,75.0
9080,24,2024-06-10,SK018,B07,R10,20.0,18.7,0.34,455,22.8,75.0
9081,25,2024-06-17,SK018,B07,R01,20.0,20.7,6.99,4186,16.5,75.0
9082,25,2024-06-17,SK018,B07,R02,20.0,17.1,6.99,2548,20.9,75.0
9083,25,2024-06-17,SK018,B07,R03,20.0,18.1,3.13,1729,21.9,75.0
9084,25,2024-06-17,SK018,B07,R04,20.0,19.6,2.57,523,16.2,75.0
9085,25,2024-06-17,SK018,B07,R05,20.0,19.7,1.99,1210,17.4,75.0
9086,25,2024-06-17,SK018,B07,R06,20.0,18.4,1.71,2074,15.3,75.0
9087,25,2024-06-17,SK018,B07,R07,20.0,19.3,1.92,1820,18.0,75.0
9088,25,2024-06-17,SK018,B07,R08,20.0,19.7,1.02,309,20.5,75.0
9089,25,2024-06-17,SK018,B07,R09,20.0,18.1,1.04,17290,15.4,75.0
9090,25,2024-06-17,SK018,B07,R10,20.0,18.7,0.67,455,24.9,75.0
9091,26,2024-06-24,SK018,B07,R01,20.0,18.7,8.75,4186,22.9,75.0
9092,26,2024-06-24,SK018,B07,R02,20.0,21.0,4.19,2548,16.3,75.0
9093,26,2024-06-24,SK018,B07,R03,20.0,19.5,2.06,1729,18.6,75.0
9094,26,2024-06-24,SK018,B07,R04,20.0,21.4,2.94,523,20.4,75.0
9095,26,2024-06-24,SK018,B07,R05,20.0,20.5,2.45,1210,20.2,75.0
9096,26,2024-06-24,SK018,B07,R06,20.0,22.0,1.72,2074,16.0,75.0
9097,26,2024-06-24,SK018,B07,R07,20.0,21.8,1.15,1820,17.8,75.0
9098,26,2024-06-24,SK018,B07,R08,20.0,19.8,0.64,309,22.0,75.0
9099,26,2024-06-24,SK018,B07,R09,20.0,18.5,1.02,17290,21.6,75.0
9100,26,2024-06-24,SK018,B07,R10,20.0,18.3,0.69,455,23.8,75.0
9101,27,2024-07-01,SK018,B07,R01,20.0,17.9,9.84,4186,16.7,75.0
9102,27,2024-07-01,SK018,B07,R02,20.0,19.7,5.8,2548,24.7,75.0
9103,27,2024-07-01,SK018,B07,R03,20.0,18.3,4.81,1729,23.2,75.0
9104,27,2024-07-01,SK018,B07,R04,20.0,17.0,4.17,523,19.1,75.0
9105,27,2024-07-01,SK018,B07,R05,20.0,21.8,2.02,1210,15.9,75.0
9106,27,2024-07-01,SK018,B07,R06,20.0,20.5,1.58,2074,23.4,75.0
9107,27,2024-07-01,SK018,B07,R07,20.0,20.5,2.45,1820,19.9,75.0
9108,27,2024-07-01,SK018,B07,R08,20.0,17.7,1.53,309,18.6,75.0
9109,27,2024-07-01,SK018,B07,R09,20.0,21.1,1.49,17290,20.4,75.0
9110,27,2024-07-01,SK018,B07,R10,20.0,21.0,0.9,455,24.1,75.0
9111,28,2024-07-08,SK018,B07,R01,20.0,21.8,8.37,4186,19.1,75.0
9112,28,2024-07-08,SK018,B07,R02,20.0,21.0,4.49,2548,24.1,75.0
9113,28,2024-07-08,SK018,B07,R03,20.0,18.3,3.78,1729,15.3,75.0
9114,28,2024-07-08,SK018,B07,R04,20.0,17.4,2.53,523,21.7,75.0
9115,28,2024-07-08,SK018,B07,R05,20.0,21.1,1.79,1210,16.6,75.0
9116,28,2024-07-08,SK018,B07,R06,20.0,20.2,1.64,2074,22.0,75.0
9117,28,2024-07-08,SK018,B07,R07,20.0,22.0,1.48,1820,23.3,75.0
9118,28,2024-07-08,SK018,B07,R08,20.0,17.5,1.08,309,21.9,75.0
9119,28,2024-07-08,SK018,B07,R09,20.0,17.3,0.89,17290,19.0,75.0
9120,28,2024-07-08,SK018,B07,R10,20.0,20.7,0.61,455,15.2,75.0
9121,29,2024-07-15,SK018,B07,R01,20.0,21.7,3.77,4186,19.0,75.0
9122,29,2024-07-15,SK018,B07,R02,20.0,20.2,3.11,2548,22.2,75.0
9123,29,2024-07-15,SK018,B07,R03,20.0,19.0,2.45,1729,16.8,75.0
9124,29,2024-07-15,SK018,B07,R04,20.0,18.9,2.33,523,17.7,75.0
9125,29,2024-07-15,SK018,B07,R05,20.0,17.9,1.59,1210,15.2,75.0
9126,29,2024-07-15,SK018,B07,R06,20.0,17.2,1.83,2074,16.9,75.0
9127,29,2024-07-15,SK018,B07,R07,20.0,20.9,1.5,1820,15.7,75.0
9128,29,2024-07-15,SK018,B07,R08,20.0,17.2,0.56,309,20.9,75.0
9129,29,2024-07-15,SK018,B07,R09,20.0,18.4,1.03,17290,17.1,75.0
9130,29,2024-07-15,SK018,B07,R10,20.0,19.9,0.63,455,22.5,75.0
9131,30,2024-07-22,SK018,B07,R01,20.0,22.0,6.02,4186,15.0,75.0
9132,30,2024-07-22,SK018,B07,R02,20.0,18.7,6.39,2548,19.4,75.0
9133,30,2024-07-22,SK018,B07,R03,20.0,19.7,2.87,1729,18.9,75.0
9134,30,2024-07-22,SK018,B07,R04,20.0,17.7,2.84,523,20.7,75.0
9135,30,2024-07-22,SK018,B07,R05,20.0,19.0,1.32,1210,16.2,75.0
9136,30,2024-07-22,SK018,B07,R06,20.0,21.6,1.46,2074,16.7,75.0
9137,30,2024-07-22,SK018,B07,R07,20.0,18.4,1.37,1820,25.0,75.0
9138,30,2024-07-22,SK018,B07,R08,20.0,19.3,0.98,309,22.8,75.0
9139,30,2024-07-22,SK018,B07,R09,20.0,21.0,0.6,17290,21.7,75.0
9140,30,2024-07-22,SK018,B07,R10,20.0,17.3,0.73,455,23.6,75.0
9141,31,2024-07-29,SK018,B07,R01,20.0,19.8,6.67,4186,15.4,75.0
9142,31,2024-07-29,SK018,B07,R02,20.0,21.6,3.79,2548,18.1,75.0
9143,31,2024-07-29,SK018,B07,R03,20.0,18.9,3.0,1729,15.2,75.0
9144,31,2024-07-29,SK018,B07,R04,20.0,19.2,2.29,523,24.3,75.0
9145,31,2024-07-29,SK018,B07,R05,20.0,20.7,1.52,1210,19.8,75.0
9146,31,2024-07-29,SK018,B07,R06,20.0,19.9,0.95,2074,15.8,75.0
9147,31,2024-07-29,SK018,B07,R07,20.0,19.2,1.16,1820,19.8,75.0
9148,31,2024-07-29,SK018,B07,R08,20.0,18.4,1.03,309,16.5,75.0
9149,31,2024-07-29,SK018,B07,R09,20.0,20.1,0.63,17290,17.5,75.0
9150,31,2024-07-29,SK018,B07,R10,20.0,21.8,0.58,455,16.0,75.0
9151,32,2024-08-05,SK018,B07,R01,21.3,18.2,8.29,4186,22.9,73.7
9152,32,2024-08-05,SK018,B07,R02,20.0,20.9,4.21,2548,23.6,75.0
9153,32,2024-08-05,SK018,B07,R03,20.0,21.8,3.17,1729,21.6,75.0
9154,32,2024-08-05,SK018,B07,R04,20.0,21.1,1.81,523,21.0,75.0
9155,32,2024-08-05,SK018,B07,R05,20.0,21.1,1.49,1210,15.1,75.0
9156,32,2024-08-05,SK018,B07,R06,20.0,17.3,1.47,2074,20.2,75.0
9157,32,2024-08-05,SK018,B07,R07,20.0,18.1,1.74,1820,20.6,75.0
9158,32,2024-08-05,SK018,B07,R08,20.0,17.9,1.05,309,16.1,75.0
9159,32,2024-08-05,SK018,B07,R09,20.0,20.7,0.77,17290,22.3,75.0
9160,32,2024-08-05,SK018,B07,R10,20.0,17.7,0.71,455,19.9,75.0
9161,33,2024-08-12,SK018,B07,R01,20.7,19.7,6.07,4186,24.7,74.3
9162,33,2024-08-12,SK018,B07,R02,20.0,20.3,3.51,2548,20.7,75.0
9163,33,2024-08-12,SK018,B07,R03,20.0,17.6,3.57,1729,16.3,75.0
9164,33,2024-08-12,SK018,B07,R04,20.0,20.5,2.76,523,23.0,75.0
9165,33,2024-08-12,SK018,B07,R05,20.0,20.8,2.12,1210,19.2,75.0
9166,33,2024-08-12,SK018,B07,R06,20.0,21.4,1.47,2074,15.5,75.0
9167,33,2024-08-12,SK018,B07,R07,20.0,17.1,0.8,1820,23.5,75.0
9168,33,2024-08-12,SK018,B07,R08,20.0,21.5,0.59,309,22.1,75.0
9169,33,2024-08-12,SK018,B07,R09,20.0,18.8,1.0,17290,16.6,75.0
9170,33,2024-08-12,SK018,B07,R10,20.0,17.6,0.71,455,17.2,75.0
9171,34,2024-08-19,SK018,B07,R01,20.3,18.7,5.72,4186,23.6,74.7
9172,34,2024-08-19,SK018,B07,R02,20.0,20.5,4.3,2548,21.9,75.0
9173,34,2024-08-19,SK018,B07,R03,20.0,19.1,3.29,1729,19.1,75.0
9174,34,2024-08-19,SK018,B07,R04,20.0,19.0,1.99,523,21.0,75.0
9175,34,2024-08-19,SK018,B07,R05,20.0,17.4,2.53,1210,20.0,75.0
9176,34,2024-08-19,SK018,B07,R06,20.0,21.2,1.48,2074,16.4,75.0
9177,34,2024-08-19,SK018,B07,R07,20.0,21.6,1.47,1820,18.9,75.0
9178,34,2024-08-19,SK018,B07,R08,20.0,18.2,1.04,309,24.3,75.0
9179,34,2024-08-19,SK018,B07,R09,20.0,19.5,0.65,17290,21.4,75.0
9180,34,2024-08-19,SK018,B07,R10,20.0,20.1,0.31,455,19.8,75.0
9181,35,2024-08-26,SK018,B07,R01,22.1,20.3,9.3,4186,21.8,72.9
9182,35,2024-08-26,SK018,B07,R02,20.0,21.5,5.27,2548,19.6,75.0
9183,35,2024-08-26,SK018,B07,R03,20.0,19.1,3.95,1729,18.8,75.0
9184,35,2024-08-26,SK018,B07,R04,20.0,19.1,3.62,523,18.8,75.0
9185,35,2024-08-26,SK018,B07,R05,20.0,21.7,2.32,1210,23.0,75.0
9186,35,2024-08-26,SK018,B07,R06,20.0,21.8,2.02,2074,22.1,75.0
9187,35,2024-08-26,SK018,B07,R07,20.0,18.1,1.39,1820,22.0,75.0
9188,35,2024-08-26,SK018,B07,R08,20.0,17.5,1.8,309,24.2,75.0
9189,35,2024-08-26,SK018,B07,R09,20.0,20.8,1.21,17290,22.8,75.0
9190,35,2024-08-26,SK018,B07,R10,20.0,21.8,0.87,455,24.1,75.0
9191,36,2024-09-02,SK018,B07,R01,20.0,18.1,4.83,4186,18.0,75.0
9192,36,2024-09-02,SK018,B07,R02,20.0,17.7,2.47,2548,16.1,75.0
9193,36,2024-09-02,SK018,B07,R03,20.0,22.0,2.86,1729,17.6,75.0
9194,36,2024-09-02,SK018,B07,R04,20.0,18.8,2.68,523,22.0,75.0
9195,36,2024-09-02,SK018,B07,R05,20.0,21.4,1.47,1210,17.8,75.0
9196,36,2024-09-02,SK018,B07,R06,20.0,22.0,1.14,2074,21.9,75.0
9197,36,2024-09-02,SK018,B07,R07,20.0,17.7,2.13,1820,18.1,75.0
9198,36,2024-09-02,SK018,B07,R08,20.0,17.5,1.44,309,15.2,75.0
9199,36,2024-09-02,SK018,B07,R09,20.0,19.9,0.27,17290,16.9,75.0
9200,36,2024-09-02,SK018,B07,R10,20.0,21.7,0.29,455,15.4,75.0
9201,37,2024-09-09,SK018,B07,R01,21.2,18.3,13.75,4186,24.6,73.8
9202,37,2024-09-09,SK018,B07,R02,20.0,17.5,5.53,2548,21.2,75.0
9203,37,2024-09-09,SK018,B07,R03,20.0,19.8,3.81,1729,19.2,75.0
9204,37,2024-09-09,SK018,B07,R04,20.0,17.4,3.61,523,17.9,75.0
9205,37,2024-09-09,SK018,B07,R05,20.0,19.9,2.21,1210,18.2,75.0
9206,37,2024-09-09,SK018,B07,R06,20.0,20.3,1.55,2074,20.4,75.0
9207,37,2024-09-09,SK018,B07,R07,20.0,18.1,2.78,1820,19.1,75.0
9208,37,2024-09-09,SK018,B07,R08,20.0,18.0,0.82,309,19.6,75.0
9209,37,2024-09-09,SK018,B07,R09,20.0,20.8,1.21,17290,15.4,75.0
9210,37,2024-09-09,SK018,B07,R10,20.0,19.3,0.98,455,20.4,75.0
9211,38,2024-09-16,SK018,B07,R01,20.0,20.8,4.84,4186,15.9,75.0
9212,38,2024-09-16,SK018,B07,R02,20.0,19.7,3.51,2548,20.0,75.0
9213,38,2024-09-16,SK018,B07,R03,20.0,17.2,4.02,1729,24.0,75.0
9214,38,2024-09-16,SK018,B07,R04,20.0,18.7,2.69,523,21.6,75.0
9215,38,2024-09-16,SK018,B07,R05,20.0,21.8,1.13,1210,25.0,75.0
9216,38,2024-09-16,SK018,B07,R06,20.0,18.4,2.39,2074,24.6,75.0
9217,38,2024-09-16,SK018,B07,R07,20.0,17.6,2.14,1820,24.1,75.0
9218,38,2024-09-16,SK018,B07,R08,20.0,21.9,0.86,309,15.4,75.0
9219,38,2024-09-16,SK018,B07,R09,20.0,20.6,0.53,17290,21.1,75.0
9220,38,2024-09-16,SK018,B07,R10,20.0,18.5,0.34,455,24.7,75.0
9221,39,2024-09-23,SK018,B07,R01,20.0,17.7,8.17,4186,23.2,75.0
9222,39,2024-09-23,SK018,B07,R02,20.0,20.3,4.03,2548,20.6,75.0
9223,39,2024-09-23,SK018,B07,R03,20.0,19.9,3.48,1729,15.0,75.0
9224,39,2024-09-23,SK018,B07,R04,20.0,18.0,1.52,523,22.9,75.0
9225,39,2024-09-23,SK018,B07,R05,20.0,17.7,1.42,1210,22.6,75.0
9226,39,2024-09-23,SK018,B07,R06,20.0,21.2,1.31,2074,18.6,75.0
9227,39,2024-09-23,SK018,B07,R07,20.0,21.6,1.16,1820,18.6,75.0
9228,39,2024-09-23,SK018,B07,R08,20.0,20.1,0.63,309,24.1,75.0
9229,39,2024-09-23,SK018,B07,R09,20.0,18.8,0.67,17290,22.8,75.0
9230,39,2024-09-23,SK018,B07,R10,20.0,21.6,0.58,455,15.7,75.0
9231,40,2024-09-30,SK018,B07,R01,20.0,20.5,8.28,4186,16.1,75.0
9232,40,2024-09-30,SK018,B07,R02,20.0,19.0,6.62,2548,18.2,75.0
9233,40,2024-09-30,SK018,B07,R03,20.0,21.0,2.74,1729,18.8,75.0
9234,40,2024-09-30,SK018,B07,R04,20.0,17.2,2.5,523,20.5,75.0
9235,40,2024-09-30,SK018,B07,R05,20.0,17.5,3.23,1210,19.7,75.0
9236,40,2024-09-30,SK018,B07,R06,20.0,17.0,1.85,2074,16.3,75.0
9237,40,2024-09-30,SK018,B07,R07,20.0,17.2,2.56,1820,17.5,75.0
9238,40,2024-09-30,SK018,B07,R08,20.0,20.5,0.61,309,17.0,75.0
9239,40,2024-09-30,SK018,B07,R09,20.0,18.0,1.05,17290,15.7,75.0
9240,40,2024-09-30,SK018,B07,R10,20.0,18.4,0.68,455,24.8,75.0
9241,41,2024-10-07,SK018,B07,R01,20.0,20.5,7.76,4186,21.2,75.0
9242,41,2024-10-07,SK018,B07,R02,20.0,19.3,5.54,2548,16.6,75.0
9243,41,2024-10-07,SK018,B07,R03,20.0,17.4,3.98,1729,19.2,75.0
9244,41,2024-10-07,SK018,B07,R04,20.0,17.4,2.89,523,23.3,75.0
9245,41,2024-10-07,SK018,B07,R05,20.0,21.9,2.01,1210,16.2,75.0
9246,41,2024-10-07,SK018,B07,R06,20.0,17.3,2.18,2074,23.6,75.0
9247,41,2024-10-07,SK018,B07,R07,20.0,21.3,1.77,1820,24.0,75.0
9248,41,2024-10-07,SK018,B07,R08,20.0,19.0,0.87,309,20.0,75.0
9249,41,2024-10-07,SK018,B07,R09,20.0,17.9,1.41,17290,16.2,75.0
9250,41,2024-10-07,SK018,B07,R10,20.0,19.5,0.32,455,19.8,75.0
9251,42,2024-10-14,SK018,B07,R01,20.0,17.9,8.08,4186,18.7,75.0
9252,42,2024-10-14,SK018,B07,R02,20.0,19.7,5.91,2548,22.6,75.0
9253,42,2024-10-14,SK018,B07,R03,20.0,18.3,3.78,1729,15.4,75.0
9254,42,2024-10-14,SK018,B07,R04,20.0,18.0,2.45,523,18.3,75.0
9255,42,2024-10-14,SK018,B07,R05,20.0,19.9,2.07,1210,19.0,75.0
9256,42,2024-10-14,SK018,B07,R06,20.0,19.3,1.58,2074,15.9,75.0
9257,42,2024-10-14,SK018,B07,R07,20.0,20.3,1.55,1820,16.5,75.0
9258,42,2024-10-14,SK018,B07,R08,20.0,18.0,1.05,309,23.6,75.0
9259,42,2024-10-14,SK018,B07,R09,20.0,20.9,1.5,17290,24.7,75.0
9260,42,2024-10-14,SK018,B07,R10,20.0,21.5,0.59,455,16.8,75.0
9261,43,2024-10-21,SK018,B07,R01,20.0,18.0,6.29,4186,22.1,75.0
9262,43,2024-10-21,SK018,B07,R02,20.0,18.9,7.32,2548,22.0,75.0
9263,43,2024-10-21,SK018,B07,R03,20.0,17.6,4.65,1729,21.0,75.0
9264,43,2024-10-21,SK018,B07,R04,20.0,21.8,2.31,523,24.2,75.0
9265,43,2024-10-21,SK018,B07,R05,20.0,21.0,1.8,1210,24.7,75.0
9266,43,2024-10-21,SK018,B07,R06,20.0,17.4,2.89,2074,17.3,75.0
9267,43,2024-10-21,SK018,B07,R07,20.0,18.4,2.05,1820,23.6,75.0
9268,43,2024-10-21,SK018,B07,R08,20.0,17.1,0.74,309,18.8,75.0
9269,43,2024-10-21,SK018,B07,R09,20.0,17.4,1.33,17290,24.5,75.0
9270,43,2024-10-21,SK018,B07,R10,20.0,19.1,0.66,455,16.1,75.0
9271,44,2024-10-28,SK018,B07,R01,20.8,18.4,16.75,4186,19.2,74.2
9272,44,2024-10-28,SK018,B07,R02,20.0,21.9,8.62,2548,17.8,75.0
9273,44,2024-10-28,SK018,B07,R03,20.0,19.8,4.13,1729,17.6,75.0
9274,44,2024-10-28,SK018,B07,R04,20.0,19.3,5.21,523,17.2,75.0
9275,44,2024-10-28,SK018,B07,R05,20.0,18.0,3.14,1210,24.1,75.0
9276,44,2024-10-28,SK018,B07,R06,20.0,17.1,2.21,2074,18.0,75.0
9277,44,2024-10-28,SK018,B07,R07,20.0,17.5,2.88,1820,17.0,75.0
9278,44,2024-10-28,SK018,B07,R08,20.0,20.4,1.85,309,18.7,75.0
9279,44,2024-10-28,SK018,B07,R09,20.0,18.1,1.74,17290,21.9,75.0
9280,44,2024-10-28,SK018,B07,R10,20.0,21.8,0.68,455,24.1,75.0
9281,45,2024-11-04,SK018,B07,R01,20.0,18.4,11.28,4186,23.7,75.0
9282,45,2024-11-04,SK018,B07,R02,20.0,18.8,6.02,2548,20.0,75.0
9283,45,2024-11-04,SK018,B07,R03,20.0,20.4,3.08,1729,19.5,75.0
9284,45,2024-11-04,SK018,B07,R04,20.0,18.7,3.7,523,18.7,75.0
9285,45,2024-11-04,SK018,B07,R05,20.0,17.7,2.84,1210,24.6,75.0
9286,45,2024-11-04,SK018,B07,R06,20.0,18.3,1.1,2074,22.4,75.0
9287,45,2024-11-04,SK018,B07,R07,20.0,19.5,1.45,1820,20.6,75.0
9288,45,2024-11-04,SK018,B07,R08,20.0,21.9,0.99,309,24.1,75.0
9289,45,2024-11-04,SK018,B07,R09,20.0,21.0,1.2,17290,15.9,75.0
9290,45,2024-11-04,SK018,B07,R10,20.0,18.0,1.05,455,25.0,75.0
9291,46,2024-11-11,SK018,B07,R01,20.0,18.7,8.07,4186,20.2,75.0
9292,46,2024-11-11,SK018,B07,R02,20.0,20.0,5.98,2548,24.2,75.0
9293,46,2024-11-11,SK018,B07,R03,20.0,17.0,2.96,1729,23.1,75.0
9294,46,2024-11-11,SK018,B07,R04,20.0,17.2,3.66,523,22.4,75.0
9295,46,2024-11-11,SK018,B07,R05,20.0,17.3,3.64,1210,23.7,75.0
9296,46,2024-11-11,SK018,B07,R06,20.0,19.8,1.91,2074,24.6,75.0
9297,46,2024-11-11,SK018,B07,R07,20.0,20.4,1.54,1820,18.1,75.0
9298,46,2024-11-11,SK018,B07,R08,20.0,21.9,0.86,309,17.5,75.0
9299,46,2024-11-11,SK018,B07,R09,20.0,19.1,1.32,17290,19.4,75.0
9300,46,2024-11-11,SK018,B07,R10,20.0,17.5,0.72,455,24.2,75.0
9301,47,2024-11-18,SK018,B07,R01,20.0,20.8,9.67,4186,22.4,75.0
9302,47,2024-11-18,SK018,B07,R02,20.0,20.7,7.64,2548,21.9,75.0
9303,47,2024-11-18,SK018,B07,R03,20.0,19.0,4.72,1729,17.0,75.0
9304,47,2024-11-18,SK018,B07,R04,20.0,19.9,2.84,523,18.3,75.0
9305,47,2024-11-18,SK018,B07,R05,20.0,19.4,4.21,1210,16.2,75.0
9306,47,2024-11-18,SK018,B07,R06,20.0,17.4,3.98,2074,15.8,75.0
9307,47,2024-11-18,SK018,B07,R07,20.0,18.0,3.49,1820,22.1,75.0
9308,47,2024-11-18,SK018,B07,R08,20.0,20.0,1.89,309,23.0,75.0
9309,47,2024-11-18,SK018,B07,R09,20.0,18.0,1.75,17290,21.2,75.0
9310,47,2024-11-18,SK018,B07,R10,20.0,19.9,1.26,455,16.6,75.0
9311,48,2024-11-25,SK018,B07,R01,20.0,19.2,14.41,4186,16.7,75.0
9312,48,2024-11-25,SK018,B07,R02,20.0,21.1,5.96,2548,22.7,75.0
9313,48,2024-11-25,SK018,B07,R03,20.0,21.6,5.82,1729,20.3,75.0
9314,48,2024-11-25,SK018,B07,R04,20.0,19.6,4.17,523,22.7,75.0
9315,48,2024-11-25,SK018,B07,R05,20.0,21.4,2.46,1210,18.7,75.0
9316,48,2024-11-25,SK018,B07,R06,20.0,20.1,1.62,2074,23.1,75.0
9317,48,2024-11-25,SK018,B07,R07,20.0,17.1,2.94,1820,15.5,75.0
9318,48,2024-11-25,SK018,B07,R08,20.0,19.8,1.27,309,19.6,75.0
9319,48,2024-11-25,SK018,B07,R09,20.0,18.5,1.7,17290,19.6,75.0
9320,48,2024-11-25,SK018,B07,R10,20.0,17.1,0.74,455,17.8,75.0
9321,49,2024-12-02,SK018,B07,R01,20.0,17.4,9.04,4186,17.4,75.0
9322,49,2024-12-02,SK018,B07,R02,20.0,19.5,5.16,2548,24.8,75.0
9323,49,2024-12-02,SK018,B07,R03,20.0,17.8,4.24,1729,23.5,75.0
9324,49,2024-12-02,SK018,B07,R04,20.0,21.0,2.1,523,17.7,75.0
9325,49,2024-12-02,SK018,B07,R05,20.0,20.7,1.52,1210,24.3,75.0
9326,49,2024-12-02,SK018,B07,R06,20.0,18.2,2.01,2074,18.3,75.0
9327,49,2024-12-02,SK018,B07,R07,20.0,17.2,1.83,1820,20.5,75.0
9328,49,2024-12-02,SK018,B07,R08,20.0,18.6,1.47,309,22.6,75.0
9329,49,2024-12-02,SK018,B07,R09,20.0,18.2,1.38,17290,23.0,75.0
