vd_id,fiscal_week,brand_id,retailer_id,current_net_sales,prior_yr_net_sales,total_change,pct_change,distribution_driver,velocity_driver,price_mix_driver,promo_driver,base_volume,incremental_volume,price_elasticity
1191,16,B03,R01,265.0,262.38,2.62,1.0,0.55,0.23,-0.45,2.29,194.19,110.76,-2.03
1192,16,B03,R02,128.76,127.49,1.27,1.0,-0.18,0.63,0.17,0.65,91.03,45.88,-2.03
1193,16,B03,R03,93.9,92.97,0.93,1.0,0.36,0.03,-0.13,0.67,55.05,37.58,-2.24
1194,16,B03,R04,77.12,76.36,0.76,1.0,0.25,-0.09,0.08,0.52,43.3,22.0,-1.27
1195,16,B03,R05,65.33,64.68,0.65,1.0,0.15,0.31,0.11,0.08,40.78,16.81,-1.41
1196,16,B03,R06,55.06,54.51,0.55,1.0,-0.01,0.06,0.13,0.37,39.44,14.19,-2.07
1197,16,B03,R07,47.91,47.44,0.47,1.0,-0.04,0.11,0.03,0.37,32.75,16.42,-1.13
1198,16,B03,R08,35.93,35.57,0.36,1.0,0.08,-0.12,0.09,0.31,20.09,14.02,-1.49
1199,16,B03,R09,23.33,23.1,0.23,1.0,-0.04,-0.06,-0.02,0.35,14.07,7.53,-2.28
1200,16,B03,R10,14.97,14.82,0.15,1.0,0.01,-0.02,-0.02,0.18,10.82,5.25,-1.17
1201,17,B03,R01,211.08999999999997,209.0,2.09,1.0,0.28,-0.63,-0.02,2.46,125.97,73.29,-1.84
1202,17,B03,R02,100.32,99.33,0.99,1.0,-0.01,-0.32,0.08,1.24,60.91,42.48,-2.36
1203,17,B03,R03,101.80000000000001,100.79,1.01,1.0,0.17,0.28,0.29,0.27,66.98,37.82,-1.9
1204,17,B03,R04,80.85,80.05,0.8,1.0,0.24,-0.03,-0.24,0.83,60.49,21.35,-2.29
1205,17,B03,R05,52.4,51.88,0.52,1.0,0.1,-0.14,-0.14,0.7,33.69,20.01,-1.47
1206,17,B03,R06,73.36,72.63,0.73,1.0,-0.11,-0.17,-0.07,1.08,41.25,30.6,-1.73
1207,17,B03,R07,45.55,45.1,0.45,1.0,0.01,0.15,0.04,0.25,29.36,12.09,-1.52
1208,17,B03,R08,27.18,26.91,0.27,1.0,0.01,0.09,-0.04,0.21,18.4,6.86,-2.35
1209,17,B03,R09,35.93,35.57,0.36,1.0,0.14,0.12,0.01,0.09,21.71,9.88,-1.19
1210,17,B03,R10,20.96,20.75,0.21,1.0,0.06,-0.02,-0.02,0.19,12.03,7.68,-1.64
1211,18,B03,R01,329.36,326.1,3.26,1.0,1.56,1.9,-0.13,-0.07,184.57,139.25,-1.5
1212,18,B03,R02,209.61,207.53,2.08,1.0,1.02,-0.74,0.21,1.59,118.01,83.04,-1.23
1213,18,B03,R03,133.48,132.16,1.32,1.0,0.36,0.73,-0.32,0.55,80.45,50.05,-2.09
1214,18,B03,R04,115.19999999999999,114.06,1.14,1.0,0.34,0.62,0.1,0.08,85.63,41.57,-1.8
1215,18,B03,R05,79.43,78.64,0.79,1.0,0.22,-0.01,0.09,0.49,47.53,26.42,-1.9
1216,18,B03,R06,67.37,66.7,0.67,1.0,0.09,0.26,-0.06,0.38,41.48,21.15,-2.31
1217,18,B03,R07,64.38,63.74,0.64,1.0,0.03,0.19,0.03,0.39,38.34,24.45,-1.79
1218,18,B03,R08,47.05,46.58,0.47,1.0,-0.09,0.11,-0.12,0.57,27.84,17.3,-1.01
1219,18,B03,R09,32.94,32.61,0.33,1.0,-0.04,0.07,-0.08,0.38,20.23,8.32,-1.46
1220,18,B03,R10,20.96,20.75,0.21,1.0,0.08,0.09,-0.03,0.07,14.55,6.69,-1.77
1221,19,B03,R01,197.18,195.23,1.95,1.0,-0.27,0.06,0.44,1.72,123.46,74.63,-1.43
1222,19,B03,R02,163.19,161.57,1.62,1.0,-0.25,0.91,0.21,0.75,91.26,70.55,-1.8
1223,19,B03,R03,118.27,117.1,1.17,1.0,-0.02,-0.22,-0.31,1.72,76.12,44.54,-2.13
1224,19,B03,R04,94.32,93.39,0.93,1.0,0.11,-0.02,-0.03,0.87,66.76,40.05,-1.09
1225,19,B03,R05,45.879999999999995,45.43,0.45,1.0,-0.05,0.14,-0.07,0.43,27.56,13.83,-1.61
1226,19,B03,R06,63.05,62.43,0.62,1.0,0.04,0.2,-0.11,0.49,44.42,20.02,-2.35
1227,19,B03,R07,46.41,45.95,0.46,1.0,0.15,0.24,0.13,-0.06,31.37,16.54,-1.92
1228,19,B03,R08,30.46,30.16,0.3,1.0,0.03,0.1,-0.03,0.2,18.92,13.55,-1.11
1229,19,B03,R09,32.94,32.61,0.33,1.0,0.14,0.0,0.01,0.18,18.95,13.75,-2.47
1230,19,B03,R10,17.92,17.74,0.18,1.0,-0.02,-0.0,-0.04,0.24,12.36,6.3,-1.63
1231,20,B03,R01,200.63,198.64,1.99,1.0,-0.46,1.12,-0.56,1.89,120.95,69.93,-1.01
1232,20,B03,R02,135.46,134.12,1.34,1.0,0.2,0.27,0.1,0.77,88.62,58.7,-1.15
1233,20,B03,R03,112.28999999999999,111.18,1.11,1.0,0.31,0.52,-0.25,0.53,77.77,39.03,-1.14
1234,20,B03,R04,52.989999999999995,52.47,0.52,1.0,0.07,0.17,0.13,0.15,37.04,19.31,-2.44
1235,20,B03,R05,61.379999999999995,60.77,0.61,1.0,0.06,0.36,0.08,0.11,40.45,18.52,-1.8
1236,20,B03,R06,49.870000000000005,49.38,0.49,1.0,0.08,0.24,0.14,0.03,36.97,17.48,-1.98
1237,20,B03,R07,53.53,53.0,0.53,1.0,-0.16,-0.0,0.1,0.59,30.34,16.21,-1.17
1238,20,B03,R08,31.439999999999998,31.13,0.31,1.0,0.12,-0.03,0.08,0.14,18.08,10.11,-1.42
1239,20,B03,R09,25.450000000000003,25.2,0.25,1.0,0.08,0.01,0.06,0.1,15.65,11.26,-1.92
1240,20,B03,R10,18.96,18.77,0.19,1.0,-0.06,-0.05,0.01,0.29,13.22,6.43,-1.49
1241,21,B03,R01,233.55,231.24,2.31,1.0,0.38,-0.88,-0.33,3.14,143.1,63.77,-1.08
1242,21,B03,R02,131.75,130.45,1.3,1.0,0.32,0.66,0.32,-0.0,97.59,35.43,-2.32
1243,21,B03,R03,100.69999999999999,99.7,1.0,1.0,-0.3,0.22,0.2,0.88,65.68,32.33,-1.72
1244,21,B03,R04,70.34,69.64,0.7,1.0,0.27,0.17,0.01,0.25,46.81,27.25,-1.42
1245,21,B03,R05,76.36,75.6,0.76,1.0,0.34,-0.04,0.02,0.44,45.38,23.38,-2.15
1246,21,B03,R06,77.85,77.08,0.77,1.0,0.15,-0.11,0.01,0.72,51.59,23.54,-1.15
1247,21,B03,R07,49.16,48.67,0.49,1.0,-0.01,0.2,0.14,0.16,32.08,20.73,-1.18
1248,21,B03,R08,31.439999999999998,31.13,0.31,1.0,-0.05,0.05,-0.04,0.35,18.26,8.17,-1.96
1249,21,B03,R09,26.95,26.68,0.27,1.0,-0.04,-0.02,-0.02,0.35,17.61,9.26,-1.03
1250,21,B03,R10,14.97,14.82,0.15,1.0,-0.02,0.05,-0.01,0.13,10.98,4.08,-1.55
1251,22,B03,R01,258.07,255.51,2.56,1.0,-0.56,0.04,-0.01,3.09,174.68,79.92,-1.47
1252,22,B03,R02,229.07,226.8,2.27,1.0,0.45,0.29,0.08,1.45,146.55,71.64,-2.39
1253,22,B03,R03,157.20999999999998,155.65,1.56,1.0,0.18,0.22,0.41,0.75,113.68,66.37,-1.7
1254,22,B03,R04,95.43,94.49,0.94,1.0,0.04,0.2,0.11,0.59,62.77,37.73,-1.02
1255,22,B03,R05,103.3,102.28,1.02,1.0,0.49,-0.15,0.21,0.47,70.59,34.49,-1.61
1256,22,B03,R06,88.33,87.46,0.87,1.0,-0.07,-0.07,-0.17,1.18,53.98,33.41,-2.45
1257,22,B03,R07,45.71,45.26,0.45,1.0,0.18,-0.06,-0.06,0.39,33.34,15.95,-2.24
1258,22,B03,R08,56.89,56.33,0.56,1.0,0.05,0.02,-0.09,0.58,34.16,15.43,-2.16
1259,22,B03,R09,39.68,39.29,0.39,1.0,0.12,0.16,-0.09,0.2,25.61,14.32,-1.59
1260,22,B03,R10,26.95,26.68,0.27,1.0,-0.03,-0.07,0.01,0.36,17.75,7.34,-2.28
1261,23,B03,R01,239.54000000000002,237.17,2.37,1.0,0.3,-0.67,0.56,2.18,133.03,83.7,-1.62
1262,23,B03,R02,134.27,132.94,1.33,1.0,0.45,-0.21,0.08,1.01,79.17,47.41,-1.6
1263,23,B03,R03,95.82,94.87,0.95,1.0,0.38,0.19,0.04,0.34,68.46,28.05,-1.78
1264,23,B03,R04,83.84,83.01,0.83,1.0,0.2,0.42,0.13,0.08,50.43,24.04,-2.1
1265,23,B03,R05,58.39,57.81,0.58,1.0,0.29,-0.1,0.06,0.33,42.87,18.49,-2.07
1266,23,B03,R06,52.4,51.88,0.52,1.0,-0.06,0.08,-0.03,0.53,36.56,14.31,-2.22
1267,23,B03,R07,41.21,40.8,0.41,1.0,-0.05,0.12,-0.12,0.46,23.02,16.58,-1.17
1268,23,B03,R08,30.48,30.18,0.3,1.0,0.12,0.06,-0.04,0.16,20.86,9.02,-1.77
1269,23,B03,R09,31.439999999999998,31.13,0.31,1.0,0.02,0.1,0.09,0.1,20.6,13.55,-1.99
1270,23,B03,R10,18.68,18.5,0.18,1.0,-0.04,0.09,0.05,0.08,11.01,7.81,-1.27
1271,24,B03,R01,220.07,217.89,2.18,1.0,-0.41,0.81,0.1,1.68,156.34,98.23,-1.85
1272,24,B03,R02,172.17000000000002,170.47,1.7,1.0,0.48,0.01,-0.31,1.52,96.03,66.46,-1.49
1273,24,B03,R03,79.53999999999999,78.75,0.79,1.0,0.37,0.24,-0.19,0.37,58.94,22.8,-1.05
1274,24,B03,R04,67.37,66.7,0.67,1.0,-0.09,0.0,-0.02,0.78,37.19,19.42,-1.55
1275,24,B03,R05,67.37,66.7,0.67,1.0,-0.13,0.08,0.0,0.72,42.39,25.93,-1.17
1276,24,B03,R06,59.89,59.3,0.59,1.0,-0.13,0.15,-0.04,0.61,44.32,17.08,-1.34
1277,24,B03,R07,53.9,53.37,0.53,1.0,0.08,-0.01,-0.08,0.54,32.43,22.75,-1.51
1278,24,B03,R08,26.95,26.68,0.27,1.0,-0.03,0.08,-0.04,0.26,14.94,10.48,-2.28
1279,24,B03,R09,29.94,29.64,0.3,1.0,-0.09,0.0,0.04,0.35,21.48,9.16,-1.01
1280,24,B03,R10,20.96,20.75,0.21,1.0,0.02,0.09,-0.04,0.14,15.3,5.74,-1.24
1281,25,B03,R01,262.0,259.41,2.59,1.0,0.94,-0.12,0.47,1.3,164.31,73.13,-1.42
1282,25,B03,R02,176.66,174.91,1.75,1.0,0.71,0.65,0.17,0.22,101.26,74.33,-1.84
1283,25,B03,R03,63.29,62.66,0.63,1.0,-0.01,0.21,0.13,0.3,43.12,21.69,-2.35
1284,25,B03,R04,67.93,67.26,0.67,1.0,-0.18,-0.18,0.04,0.99,42.58,23.68,-2.0
1285,25,B03,R05,57.9,57.33,0.57,1.0,0.07,0.03,0.05,0.42,38.62,25.8,-1.38
1286,25,B03,R06,73.36,72.63,0.73,1.0,0.16,-0.28,0.01,0.84,45.52,21.72,-1.96
1287,25,B03,R07,36.019999999999996,35.66,0.36,1.0,0.01,-0.07,-0.09,0.51,23.82,9.78,-1.55
1288,25,B03,R08,28.68,28.4,0.28,1.0,0.09,0.1,0.04,0.05,16.14,12.51,-1.93
1289,25,B03,R09,27.12,26.85,0.27,1.0,0.03,-0.02,-0.04,0.3,17.99,10.82,-1.2
1290,25,B03,R10,20.96,20.75,0.21,1.0,0.01,-0.03,0.03,0.2,12.62,7.32,-2.26
1291,26,B03,R01,251.52999999999997,249.04,2.49,1.0,-0.62,0.72,0.29,2.1,144.09,68.3,-2.01
1292,26,B03,R02,164.69,163.06,1.63,1.0,-0.26,0.95,0.23,0.71,111.34,44.91,-2.11
1293,26,B03,R03,74.88,74.14,0.74,1.0,0.07,0.36,-0.07,0.38,42.71,33.43,-1.19
1294,26,B03,R04,43.75,43.32,0.43,1.0,0.08,0.18,-0.05,0.22,24.41,11.04,-2.46
1295,26,B03,R05,53.34,52.81,0.53,1.0,0.25,-0.17,0.15,0.3,35.26,19.72,-2.26
1296,26,B03,R06,64.73,64.09,0.64,1.0,-0.18,-0.17,-0.04,1.03,46.87,23.11,-1.63
1297,26,B03,R07,64.38,63.74,0.64,1.0,-0.18,0.34,-0.13,0.61,47.38,18.47,-2.24
1298,26,B03,R08,31.26,30.95,0.31,1.0,0.07,0.1,0.08,0.06,19.12,7.95,-2.36
1299,26,B03,R09,26.82,26.55,0.27,1.0,0.02,0.02,-0.08,0.31,17.9,10.98,-2.23
1300,26,B03,R10,16.47,16.31,0.16,1.0,-0.02,-0.04,-0.0,0.22,11.28,5.04,-1.14
1301,27,B03,R01,446.13,441.71,4.42,1.0,0.61,-1.34,0.09,5.06,292.27,136.6,-1.03
1302,27,B03,R02,245.54000000000002,243.11,2.43,1.0,-0.03,-0.57,0.64,2.39,158.42,81.68,-1.15
1303,27,B03,R03,183.1,181.29,1.81,1.0,0.31,0.79,-0.38,1.09,104.3,58.32,-1.14
1304,27,B03,R04,143.72,142.3,1.42,1.0,0.46,0.18,-0.12,0.9,103.37,64.47,-2.09
1305,27,B03,R05,130.26,128.97,1.29,1.0,0.09,0.44,0.25,0.51,76.52,54.7,-2.24
1306,27,B03,R06,95.82,94.87,0.95,1.0,-0.05,0.22,-0.07,0.85,58.27,32.81,-1.28
1307,27,B03,R07,88.59,87.71,0.88,1.0,0.35,0.34,0.15,0.04,63.8,30.56,-1.68
1308,27,B03,R08,46.41,45.95,0.46,1.0,0.19,-0.11,-0.04,0.42,25.8,15.51,-1.73
1309,27,B03,R09,58.39,57.81,0.58,1.0,-0.05,0.17,-0.13,0.59,39.3,17.36,-2.23
1310,27,B03,R10,28.14,27.86,0.28,1.0,-0.07,0.16,-0.05,0.24,17.78,11.81,-1.22
1311,28,B03,R01,191.57,189.67,1.9,1.0,0.55,-0.44,0.48,1.31,142.58,72.46,-1.55
1312,28,B03,R02,156.32,154.77,1.55,1.0,0.4,0.2,-0.44,1.39,102.54,54.41,-1.11
1313,28,B03,R03,143.73,142.31,1.42,1.0,0.55,-0.34,0.08,1.13,98.77,54.31,-1.87
1314,28,B03,R04,87.21,86.35,0.86,1.0,0.01,0.33,-0.13,0.65,56.16,28.58,-1.41
1315,28,B03,R05,67.37,66.7,0.67,1.0,-0.03,-0.17,-0.09,0.96,39.97,16.86,-1.59
1316,28,B03,R06,77.85,77.08,0.77,1.0,0.13,0.1,-0.12,0.66,47.67,33.95,-2.36
1317,28,B03,R07,67.37,66.7,0.67,1.0,0.21,0.35,-0.16,0.27,39.91,21.53,-2.28
1318,28,B03,R08,43.41,42.98,0.43,1.0,-0.07,-0.11,0.11,0.5,25.75,17.71,-1.01
1319,28,B03,R09,43.42,42.99,0.43,1.0,0.0,-0.02,-0.12,0.57,30.31,14.99,-1.32
1320,28,B03,R10,18.64,18.46,0.18,1.0,0.07,-0.03,0.05,0.09,11.11,5.28,-1.15
1321,29,B03,R01,303.49,300.49,3.0,1.0,0.37,0.98,-0.21,1.86,216.48,112.65,-1.55
1322,29,B03,R02,182.12,180.32,1.8,1.0,-0.33,1.0,-0.15,1.28,101.21,50.17,-1.06
1323,29,B03,R03,115.00999999999999,113.87,1.14,1.0,-0.06,0.47,0.05,0.68,74.11,32.51,-2.19
1324,29,B03,R04,91.32,90.42,0.9,1.0,0.15,0.1,0.01,0.64,60.89,37.53,-1.04
1325,29,B03,R05,58.78,58.2,0.58,1.0,0.04,0.26,0.0,0.28,33.18,26.01,-1.1
1326,29,B03,R06,68.87,68.19,0.68,1.0,0.3,0.4,0.05,-0.07,45.68,17.93,-2.27
1327,29,B03,R07,59.489999999999995,58.9,0.59,1.0,0.26,-0.14,-0.11,0.58,37.85,22.74,-2.21
1328,29,B03,R08,38.32,37.94,0.38,1.0,0.0,0.2,0.01,0.17,22.7,13.74,-1.63
1329,29,B03,R09,31.85,31.53,0.32,1.0,0.08,0.15,0.06,0.03,18.71,9.11,-2.11
1330,29,B03,R10,19.21,19.02,0.19,1.0,0.02,0.09,-0.04,0.12,13.88,8.5,-1.0
1331,30,B03,R01,314.40999999999997,311.3,3.11,1.0,-0.4,-0.87,-0.86,5.24,234.3,117.47,-2.1
1332,30,B03,R02,202.16,200.16,2.0,1.0,-0.32,0.28,-0.03,2.07,150.88,88.39,-1.12
1333,30,B03,R03,131.18,129.88,1.3,1.0,0.62,0.74,-0.06,0.0,92.7,36.24,-1.87
1334,30,B03,R04,116.78,115.62,1.16,1.0,0.11,-0.04,0.21,0.88,76.48,37.69,-1.45
1335,30,B03,R05,87.53999999999999,86.67,0.87,1.0,-0.2,0.12,0.26,0.69,50.46,29.69,-2.37
1336,30,B03,R06,72.0,71.29,0.71,1.0,-0.04,0.12,0.02,0.61,41.37,22.09,-1.46
1337,30,B03,R07,60.45,59.85,0.6,1.0,0.29,-0.23,-0.15,0.69,33.81,21.1,-1.29
1338,30,B03,R08,31.439999999999998,31.13,0.31,1.0,-0.08,0.14,-0.02,0.27,18.5,13.54,-2.21
1339,30,B03,R09,32.94,32.61,0.33,1.0,-0.07,0.05,0.05,0.3,19.57,11.96,-1.3
1340,30,B03,R10,25.450000000000003,25.2,0.25,1.0,0.05,0.15,-0.03,0.08,17.67,8.85,-1.6
1341,31,B03,R01,344.34000000000003,340.93,3.41,1.0,1.69,0.21,0.06,1.45,219.69,97.13,-1.62
1342,31,B03,R02,228.01,225.75,2.26,1.0,0.19,0.09,-0.06,2.04,161.29,78.35,-1.34
1343,31,B03,R03,128.75,127.48,1.27,1.0,0.15,-0.27,0.19,1.2,82.18,50.32,-2.04
1344,31,B03,R04,89.82,88.93,0.89,1.0,0.33,0.33,-0.04,0.27,64.44,38.75,-1.05
1345,31,B03,R05,66.22,65.56,0.66,1.0,-0.05,0.18,0.15,0.38,40.33,23.08,-1.01
1346,31,B03,R06,76.36,75.6,0.76,1.0,0.38,-0.14,0.18,0.34,42.51,21.01,-2.37
1347,31,B03,R07,73.36,72.63,0.73,1.0,-0.01,0.16,0.09,0.49,42.83,26.38,-1.81
1348,31,B03,R08,41.92,41.5,0.42,1.0,-0.04,0.16,-0.11,0.41,24.39,11.06,-2.46
1349,31,B03,R09,41.92,41.5,0.42,1.0,-0.04,-0.09,0.05,0.5,29.98,15.93,-1.97
1350,31,B03,R10,18.02,17.84,0.18,1.0,0.02,0.03,-0.02,0.15,10.25,7.63,-1.05
1351,32,B03,R01,326.38,323.15,3.23,1.0,0.44,0.78,-0.9,2.91,204.22,83.4,-1.34
1352,32,B03,R02,194.62,192.69,1.93,1.0,-0.4,0.2,0.42,1.71,130.38,80.57,-1.41
1353,32,B03,R03,169.18,167.5,1.68,1.0,0.46,0.12,-0.01,1.11,125.07,64.41,-2.42
1354,32,B03,R04,102.41,101.4,1.01,1.0,-0.29,-0.11,-0.09,1.5,64.44,40.33,-1.99
1355,32,B03,R05,82.34,81.52,0.82,1.0,0.15,-0.16,0.01,0.82,56.4,24.56,-2.26
1356,32,B03,R06,62.42,61.8,0.62,1.0,-0.06,0.13,-0.07,0.62,39.86,19.04,-1.57
1357,32,B03,R07,62.879999999999995,62.26,0.62,1.0,-0.13,0.24,0.12,0.39,42.57,16.86,-1.89
1358,32,B03,R08,41.92,41.5,0.42,1.0,0.19,0.17,-0.09,0.15,27.11,15.9,-1.5
1359,32,B03,R09,41.41,41.0,0.41,1.0,0.12,-0.06,0.09,0.26,23.73,14.39,-1.23
1360,32,B03,R10,25.450000000000003,25.2,0.25,1.0,-0.04,0.01,-0.02,0.3,19.06,7.31,-2.47
1361,33,B03,R01,254.52,252.0,2.52,1.0,-0.04,0.64,0.05,1.87,172.42,95.27,-2.33
1362,33,B03,R02,235.06,232.73,2.33,1.0,0.85,-0.88,0.3,2.06,153.49,65.98,-1.15
1363,33,B03,R03,116.78,115.62,1.16,1.0,0.15,0.57,-0.24,0.68,78.06,45.19,-2.22
1364,33,B03,R04,121.27,120.07,1.2,1.0,0.51,0.57,0.08,0.04,68.27,46.09,-1.34
1365,33,B03,R05,77.85,77.08,0.77,1.0,0.31,0.02,0.02,0.42,56.24,21.02,-1.63
1366,33,B03,R06,70.37,69.67,0.7,1.0,-0.19,-0.21,-0.04,1.14,43.85,29.63,-1.76
1367,33,B03,R07,73.36,72.63,0.73,1.0,0.36,0.28,-0.1,0.19,53.05,25.32,-1.08
1368,33,B03,R08,25.92,25.66,0.26,1.0,0.1,-0.01,0.07,0.1,17.81,10.67,-2.18
1369,33,B03,R09,47.91,47.44,0.47,1.0,0.11,0.03,0.11,0.22,30.27,16.68,-1.73
1370,33,B03,R10,26.95,26.68,0.27,1.0,0.06,-0.09,-0.04,0.34,18.77,7.09,-1.24
1371,34,B03,R01,257.82,255.27,2.55,1.0,0.2,-0.27,-0.52,3.14,175.27,72.3,-1.82
1372,34,B03,R02,139.95,138.56,1.39,1.0,0.14,-0.1,0.16,1.19,78.76,55.33,-1.76
1373,34,B03,R03,118.03,116.86,1.17,1.0,-0.17,-0.31,0.17,1.48,70.06,31.4,-1.9
1374,34,B03,R04,100.31,99.32,0.99,1.0,0.22,-0.14,0.19,0.72,55.19,34.8,-2.48
1375,34,B03,R05,94.32,93.39,0.93,1.0,0.2,0.23,-0.27,0.77,61.73,31.27,-2.03
1376,34,B03,R06,88.33,87.46,0.87,1.0,-0.24,-0.02,-0.03,1.16,63.34,39.0,-1.45
1377,34,B03,R07,64.38,63.74,0.64,1.0,0.1,0.2,-0.01,0.35,48.05,18.83,-2.25
1378,34,B03,R08,52.4,51.88,0.52,1.0,-0.03,0.28,0.14,0.13,35.26,23.43,-1.3
1379,34,B03,R09,32.94,32.61,0.33,1.0,0.16,0.17,-0.02,0.02,21.08,13.49,-1.47
1380,34,B03,R10,20.96,20.75,0.21,1.0,-0.02,0.04,-0.02,0.21,15.29,6.67,-1.08
1381,35,B03,R01,459.65,455.1,4.55,1.0,-0.79,0.65,-0.05,4.74,309.88,138.95,-2.03
1382,35,B03,R02,288.97,286.11,2.86,1.0,0.81,-0.75,-0.77,3.57,160.31,94.0,-2.27
1383,35,B03,R03,221.6,219.41,2.19,1.0,0.22,-0.15,-0.12,2.24,141.15,62.3,-1.88
1384,35,B03,R04,133.24,131.92,1.32,1.0,0.64,-0.15,-0.23,1.06,97.03,42.88,-2.19
1385,35,B03,R05,109.28,108.2,1.08,1.0,0.31,0.46,0.21,0.1,79.05,32.89,-2.26
1386,35,B03,R06,78.07,77.3,0.77,1.0,0.32,0.44,-0.14,0.15,53.48,32.43,-1.38
1387,35,B03,R07,104.8,103.76,1.04,1.0,0.5,0.2,0.09,0.25,78.26,36.41,-1.65
1388,35,B03,R08,56.89,56.33,0.56,1.0,-0.05,0.21,-0.14,0.54,41.4,16.8,-2.31
1389,35,B03,R09,74.86,74.12,0.74,1.0,0.2,-0.02,0.1,0.46,42.24,22.42,-1.25
1390,35,B03,R10,29.22,28.93,0.29,1.0,0.09,-0.06,-0.01,0.27,21.29,11.11,-1.59
1391,36,B03,R01,218.57999999999998,216.42,2.16,1.0,-0.43,-0.27,-0.06,2.92,149.09,62.44,-1.97
1392,36,B03,R02,174.43,172.7,1.73,1.0,0.37,-0.31,-0.23,1.9,103.14,76.5,-1.31
1393,36,B03,R03,97.31,96.35,0.96,1.0,0.45,0.52,-0.17,0.16,60.74,33.92,-1.57
1394,36,B03,R04,107.8,106.73,1.07,1.0,0.34,-0.38,0.29,0.82,68.4,47.86,-1.49
1395,36,B03,R05,53.33,52.8,0.53,1.0,0.18,-0.2,-0.09,0.64,31.87,15.09,-1.56
1396,36,B03,R06,68.87,68.19,0.68,1.0,-0.04,0.15,-0.2,0.77,41.74,21.74,-1.34
1397,36,B03,R07,50.900000000000006,50.4,0.5,1.0,0.09,0.1,-0.14,0.45,29.75,22.19,-1.0
1398,36,B03,R08,41.92,41.5,0.42,1.0,0.19,0.09,0.1,0.04,31.35,18.13,-1.17
1399,36,B03,R09,45.35,44.9,0.45,1.0,-0.06,-0.03,0.05,0.49,29.52,12.37,-2.21
1400,36,B03,R10,25.549999999999997,25.3,0.25,1.0,0.01,0.01,0.03,0.2,19.04,9.72,-2.14
1401,37,B03,R01,347.53,344.09,3.44,1.0,1.55,1.44,0.79,-0.34,198.5,102.12,-1.29
1402,37,B03,R02,221.06,218.87,2.19,1.0,0.42,1.19,-0.57,1.15,150.4,89.6,-2.2
1403,37,B03,R03,163.07999999999998,161.47,1.61,1.0,-0.27,0.95,-0.34,1.27,106.6,70.86,-1.14
1404,37,B03,R04,181.15,179.36,1.79,1.0,0.2,0.32,-0.43,1.7,116.74,65.82,-1.0
1405,37,B03,R05,112.28,111.17,1.11,1.0,-0.03,0.18,-0.28,1.24,80.59,35.58,-2.17
1406,37,B03,R06,125.75999999999999,124.51,1.25,1.0,0.15,-0.22,0.14,1.18,75.64,34.72,-2.18
1407,37,B03,R07,46.760000000000005,46.3,0.46,1.0,0.21,0.04,-0.08,0.29,31.79,16.85,-1.23
1408,37,B03,R08,56.89,56.33,0.56,1.0,0.01,0.07,-0.14,0.62,36.97,25.6,-2.46
1409,37,B03,R09,45.0,44.55,0.45,1.0,0.13,-0.14,-0.04,0.5,30.48,14.1,-1.51
1410,37,B03,R10,37.43,37.06,0.37,1.0,0.07,0.1,-0.06,0.26,24.46,11.81,-1.57
1411,38,B03,R01,286.13,283.3,2.83,1.0,-0.64,1.62,0.12,1.73,181.32,120.93,-2.43
1412,38,B03,R02,178.15,176.39,1.76,1.0,0.31,-0.41,0.38,1.48,127.59,69.74,-1.66
1413,38,B03,R03,97.12,96.16,0.96,1.0,-0.23,0.02,0.23,0.94,65.15,38.46,-1.0
1414,38,B03,R04,88.94,88.06,0.88,1.0,0.16,-0.25,-0.1,1.07,59.32,33.35,-1.84
1415,38,B03,R05,88.33,87.46,0.87,1.0,-0.22,0.15,0.01,0.93,64.42,36.45,-2.35
1416,38,B03,R06,68.87,68.19,0.68,1.0,-0.17,0.38,0.15,0.32,38.43,29.19,-1.4
1417,38,B03,R07,54.84,54.3,0.54,1.0,0.17,-0.06,-0.05,0.48,31.22,22.49,-1.96
1418,38,B03,R08,47.91,47.44,0.47,1.0,-0.01,-0.16,-0.07,0.71,26.53,20.79,-1.35
1419,38,B03,R09,31.439999999999998,31.13,0.31,1.0,-0.09,-0.01,-0.02,0.43,22.67,10.94,-2.31
1420,38,B03,R10,25.450000000000003,25.2,0.25,1.0,0.12,0.07,0.07,-0.01,14.68,9.02,-1.53
1421,39,B03,R01,348.86,345.41,3.45,1.0,1.42,-0.57,-0.15,2.75,214.65,104.48,-2.46
1422,39,B03,R02,169.78,168.1,1.68,1.0,-0.31,0.98,-0.11,1.12,117.19,75.93,-2.37
1423,39,B03,R03,83.84,83.01,0.83,1.0,-0.16,-0.18,0.25,0.92,46.46,35.01,-1.06
1424,39,B03,R04,112.28999999999999,111.18,1.11,1.0,-0.2,0.18,-0.01,1.14,64.05,42.91,-1.82
1425,39,B03,R05,77.85,77.08,0.77,1.0,-0.16,0.17,-0.12,0.88,51.9,28.14,-2.07
1426,39,B03,R06,73.65,72.92,0.73,1.0,-0.16,0.25,0.19,0.45,40.56,27.89,-2.02
1427,39,B03,R07,56.89,56.33,0.56,1.0,0.26,-0.06,0.04,0.32,33.15,14.29,-1.49
1428,39,B03,R08,38.36,37.98,0.38,1.0,0.03,-0.05,0.11,0.29,27.32,17.08,-1.6
1429,39,B03,R09,43.31,42.88,0.43,1.0,0.13,-0.14,0.03,0.41,32.03,15.81,-1.91
1430,39,B03,R10,26.95,26.68,0.27,1.0,0.09,-0.03,-0.06,0.27,15.91,7.87,-2.38
